'Time','I','II','AVR','V','RESP','PLETH','ABP'
'[12:26:56.432]',-,1.115,0.385,0.520,0.085,1.243,128.362
'[12:26:56.440]',-,1.225,0.260,0.505,0.087,1.231,139.255
'[12:26:56.448]',-,1.165,0.315,0.485,0.088,1.217,147.705
'[12:26:56.456]',-,1.170,0.345,0.465,0.089,1.202,153.175
'[12:26:56.464]',-,1.135,0.380,0.450,0.090,1.188,155.568
'[12:26:56.472]',-,1.160,0.340,0.440,0.091,1.173,154.982
'[12:26:56.480]',-,1.075,0.415,0.460,0.090,1.158,153.126
'[12:26:56.488]',-,1.090,0.390,0.430,0.089,1.145,152.394
'[12:26:56.496]',-,1.065,0.385,0.470,0.087,1.132,153.664
'[12:26:56.504]',-,0.990,0.470,0.460,0.085,1.120,155.910
'[12:26:56.512]',-,0.975,0.485,0.470,0.082,1.113,157.913
'[12:26:56.520]',-,0.995,0.465,0.465,0.079,1.109,159.916
'[12:26:56.528]',-,1.000,0.460,0.485,0.075,1.101,162.602
'[12:26:56.536]',-,0.900,0.550,0.470,0.071,1.091,165.484
'[12:26:56.544]',-,0.925,0.515,0.485,0.067,1.080,167.389
'[12:26:56.552]',-,1.025,0.410,0.525,0.064,1.069,167.828
'[12:26:56.560]',-,0.865,0.595,0.485,0.061,1.059,167.193
'[12:26:56.568]',-,0.940,0.510,0.515,0.058,1.048,166.412
'[12:26:56.576]',-,0.915,0.525,0.460,0.054,1.036,166.265
'[12:26:56.584]',-,0.995,0.445,0.440,0.050,1.025,166.949
'[12:26:56.592]',-,0.885,0.555,0.485,0.046,1.015,168.268
'[12:26:56.600]',-,0.915,0.525,0.495,0.042,1.005,169.538
'[12:26:56.608]',-,0.900,0.540,0.490,0.039,0.995,170.222
'[12:26:56.616]',-,0.970,0.465,0.495,0.036,0.992,170.075
'[12:26:56.624]',-,0.885,0.555,0.480,0.034,0.996,169.001
'[12:26:56.632]',-,0.905,0.560,0.470,0.032,1.006,167.633
'[12:26:56.640]',-,0.930,0.510,0.505,0.031,1.026,166.265
'[12:26:56.648]',-,0.925,0.520,0.480,0.030,1.070,164.849
'[12:26:56.656]',-,0.985,0.465,0.510,0.030,1.139,163.139
'[12:26:56.664]',-,0.945,0.510,0.525,0.029,1.225,160.990
'[12:26:56.672]',-,0.955,0.495,0.485,0.030,1.329,158.792
'[12:26:56.680]',-,0.905,0.540,0.435,0.030,1.448,157.327
'[12:26:56.688]',-,0.950,0.480,0.485,0.031,1.572,157.229
'[12:26:56.696]',-,0.920,0.525,0.485,0.032,1.696,158.353
'[12:26:56.704]',-,0.995,0.460,0.475,0.035,1.814,158.108
'[12:26:56.712]',-,0.935,0.520,0.460,0.037,1.910,154.201
'[12:26:56.720]',-,0.920,0.535,0.450,0.040,1.990,147.167
'[12:26:56.728]',-,1.010,0.450,0.485,0.043,2.069,139.792
'[12:26:56.736]',-,1.015,0.440,0.490,0.045,2.142,133.442
'[12:26:56.744]',-,0.955,0.500,0.440,0.048,2.207,127.874
'[12:26:56.752]',-,0.910,0.540,0.455,0.051,2.266,123.283
'[12:26:56.760]',-,0.930,0.515,0.485,0.054,2.320,120.596
'[12:26:56.768]',-,0.970,0.470,0.485,0.058,2.370,120.450
'[12:26:56.776]',-,0.975,0.485,0.485,0.061,2.417,122.061
'[12:26:56.784]',-,0.940,0.505,0.495,0.065,2.462,124.064
'[12:26:56.792]',-,1.045,0.400,0.510,0.069,2.506,125.285
'[12:26:56.800]',-,0.990,0.465,0.455,0.073,2.548,125.578
'[12:26:56.808]',-,0.915,0.540,0.450,0.078,2.589,125.481
'[12:26:56.816]',-,0.910,0.545,0.490,0.083,2.624,125.236
'[12:26:56.824]',-,0.985,0.470,0.505,0.088,2.654,124.504
'[12:26:56.832]',-,1.055,0.405,0.525,0.093,2.687,123.283
'[12:26:56.840]',-,0.915,0.535,0.455,0.098,2.721,122.354
'[12:26:56.848]',-,0.985,0.480,0.500,0.103,2.754,121.915
'[12:26:56.856]',-,0.975,0.465,0.505,0.108,2.783,121.475
'[12:26:56.864]',-,1.015,0.450,0.440,0.112,2.808,120.498
'[12:26:56.872]',-,0.930,0.545,0.485,0.117,2.829,118.545
'[12:26:56.880]',-,1.035,0.445,0.490,0.122,2.844,115.907
'[12:26:56.888]',-,1.045,0.430,0.490,0.126,2.853,113.611
'[12:26:56.896]',-,1.145,0.355,0.480,0.131,2.858,113.563
'[12:26:56.904]',-,1.040,0.460,0.460,0.136,2.858,116.200
'[12:26:56.912]',-,1.045,0.445,0.465,0.141,2.851,119.424
'[12:26:56.920]',-,1.025,0.460,0.460,0.146,2.840,120.889
'[12:26:56.928]',-,1.065,0.410,0.475,0.150,2.822,120.791
'[12:26:56.936]',-,0.965,0.500,0.480,0.154,2.796,120.498
'[12:26:56.944]',-,0.990,0.470,0.500,0.158,2.761,119.131
'[12:26:56.952]',-,0.915,0.535,0.475,0.161,2.715,115.614
'[12:26:56.960]',-,0.930,0.515,0.495,0.164,2.658,111.169
'[12:26:56.968]',-,0.945,0.495,0.470,0.167,2.594,107.945
'[12:26:56.976]',-,0.925,0.490,0.450,0.169,2.527,106.676
'[12:26:56.984]',-,0.910,0.515,0.480,0.172,2.458,106.627
'[12:26:56.992]',-,1.010,0.405,0.525,0.174,2.393,106.969
'[12:26:57.000]',-,0.890,0.540,0.485,0.176,2.330,107.408
'[12:26:57.008]',-,0.940,0.510,0.510,0.178,2.276,107.945
'[12:26:57.016]',-,0.905,0.550,0.500,0.180,2.232,108.190
'[12:26:57.024]',-,0.910,0.535,0.515,0.182,2.196,107.799
'[12:26:57.032]',-,0.965,0.485,0.535,0.184,2.164,106.920
'[12:26:57.040]',-,1.100,0.395,0.535,0.187,2.138,105.943
'[12:26:57.048]',-,1.335,0.195,0.560,0.189,2.116,104.917
'[12:26:57.056]',-,1.490,0.105,0.395,0.192,2.097,104.038
'[12:26:57.064]',-,1.500,0.080,0.260,0.194,2.077,103.452
'[12:26:57.072]',-,1.195,0.430,0.155,0.197,2.056,103.110
'[12:26:57.080]',-,0.990,0.510,0.335,0.199,2.032,102.915
'[12:26:57.088]',-,0.900,0.490,0.430,0.201,2.008,102.719
'[12:26:57.096]',-,0.955,0.560,0.485,0.204,1.981,102.231
'[12:26:57.104]',-,0.895,0.545,0.480,0.205,1.952,101.596
'[12:26:57.112]',-,0.920,0.535,0.510,0.207,1.926,102.133
'[12:26:57.120]',-,0.905,0.540,0.480,0.210,1.902,104.136
'[12:26:57.128]',-,0.955,0.485,0.530,0.213,1.878,105.308
'[12:26:57.136]',-,0.970,0.465,0.550,0.216,1.851,102.817
'[12:26:57.144]',-,0.980,0.450,0.540,0.219,1.824,98.225
'[12:26:57.152]',-,0.945,0.485,0.530,0.223,1.797,95.637
'[12:26:57.160]',-,0.965,0.470,0.550,0.227,1.771,96.321
'[12:26:57.168]',-,0.930,0.510,0.560,0.232,1.747,99.544
'[12:26:57.176]',-,0.940,0.500,0.545,0.237,1.723,103.354
'[12:26:57.184]',-,0.935,0.515,0.560,0.241,1.700,104.575
'[12:26:57.192]',-,0.985,0.455,0.545,0.246,1.676,101.889
'[12:26:57.200]',-,1.005,0.430,0.555,0.251,1.653,97.932
'[12:26:57.208]',-,0.970,0.465,0.565,0.256,1.629,95.490
'[12:26:57.216]',-,1.010,0.425,0.540,0.261,1.608,94.611
'[12:26:57.224]',-,0.910,0.540,0.515,0.267,1.588,94.318
'[12:26:57.232]',-,0.945,0.495,0.535,0.272,1.563,94.416
'[12:26:57.240]',-,0.925,0.500,0.500,0.278,1.536,94.758
'[12:26:57.248]',-,0.980,0.450,0.555,0.283,1.510,94.758
'[12:26:57.256]',-,1.015,0.420,0.565,0.288,1.485,94.367
'[12:26:57.264]',-,0.980,0.465,0.540,0.292,1.460,94.074
'[12:26:57.272]',-,0.995,0.445,0.555,0.297,1.436,94.367
'[12:26:57.280]',-,1.015,0.435,0.565,0.301,1.413,95.051
'[12:26:57.288]',-,0.990,0.470,0.535,0.306,1.393,95.930
'[12:26:57.296]',-,1.015,0.445,0.540,0.310,1.372,96.907
'[12:26:57.304]',-,1.050,0.420,0.545,0.314,1.353,98.567
'[12:26:57.312]',-,1.075,0.395,0.540,0.318,1.338,101.547
'[12:26:57.320]',-,1.065,0.415,0.560,0.323,1.326,106.431
'[12:26:57.328]',-,1.105,0.370,0.510,0.326,1.313,113.221
'[12:26:57.336]',-,1.080,0.360,0.510,0.330,1.299,121.231
'[12:26:57.344]',-,1.125,0.410,0.510,0.332,1.287,129.486
'[12:26:57.352]',-,1.160,0.335,0.515,0.335,1.278,137.301
'[12:26:57.360]',-,1.095,0.390,0.480,0.337,1.269,143.944
'[12:26:57.368]',-,1.140,0.350,0.470,0.339,1.261,148.681
'[12:26:57.376]',-,1.140,0.360,0.505,0.340,1.253,151.612
'[12:26:57.384]',-,1.115,0.390,0.470,0.341,1.245,153.322
'[12:26:57.392]',-,1.140,0.355,0.485,0.341,1.238,154.640
'[12:26:57.400]',-,1.100,0.395,0.470,0.341,1.230,155.862
'[12:26:57.408]',-,1.030,0.390,0.455,0.340,1.220,156.692
'[12:26:57.416]',-,1.055,0.470,0.485,0.340,1.212,157.034
'[12:26:57.424]',-,0.985,0.390,0.505,0.339,1.205,157.913
'[12:26:57.432]',-,1.000,0.460,0.510,0.337,1.195,159.916
'[12:26:57.440]',-,0.945,0.495,0.480,0.335,1.181,162.797
'[12:26:57.448]',-,0.880,0.565,0.460,0.332,1.167,165.826
'[12:26:57.456]',-,0.845,0.585,0.465,0.329,1.154,168.268
'[12:26:57.464]',-,0.875,0.555,0.490,0.325,1.143,169.636
'[12:26:57.472]',-,0.860,0.560,0.510,0.321,1.131,169.977
'[12:26:57.480]',-,0.920,0.490,0.525,0.317,1.118,169.636
'[12:26:57.488]',-,0.920,0.505,0.510,0.313,1.104,168.805
'[12:26:57.496]',-,0.945,0.475,0.520,0.309,1.086,168.366
'[12:26:57.504]',-,0.850,0.575,0.470,0.305,1.069,168.561
'[12:26:57.512]',-,0.830,0.595,0.460,0.301,1.060,168.708
'[12:26:57.520]',-,0.980,0.450,0.500,0.297,1.053,168.073
'[12:26:57.528]',-,0.840,0.595,0.485,0.294,1.045,166.998
'[12:26:57.536]',-,0.890,0.530,0.520,0.290,1.042,166.119
'[12:26:57.544]',-,0.910,0.510,0.510,0.287,1.050,165.679
'[12:26:57.552]',-,0.860,0.570,0.525,0.284,1.073,165.630
'[12:26:57.560]',-,0.900,0.515,0.490,0.281,1.114,165.826
'[12:26:57.568]',-,0.865,0.550,0.480,0.278,1.176,165.728
'[12:26:57.576]',-,0.915,0.510,0.495,0.275,1.259,165.142
'[12:26:57.584]',-,0.890,0.535,0.495,0.272,1.361,163.725
'[12:26:57.592]',-,0.880,0.540,0.485,0.269,1.475,161.674
'[12:26:57.600]',-,0.900,0.520,0.500,0.267,1.597,158.988
'[12:26:57.608]',-,0.915,0.505,0.490,0.265,1.719,156.008
'[12:26:57.616]',-,0.890,0.540,0.485,0.263,1.823,152.638
'[12:26:57.624]',-,0.915,0.530,0.465,0.261,1.913,148.535
'[12:26:57.632]',-,0.940,0.475,0.510,0.261,2.002,143.699
'[12:26:57.640]',-,0.930,0.490,0.505,0.260,2.086,138.229
'[12:26:57.648]',-,0.935,0.535,0.485,0.260,2.162,132.807
'[12:26:57.656]',-,0.880,0.545,0.505,0.260,2.232,128.167
'[12:26:57.664]',-,0.910,0.495,0.485,0.260,2.294,124.943
'[12:26:57.672]',-,0.935,0.505,0.515,0.260,2.352,123.429
'[12:26:57.680]',-,0.955,0.475,0.485,0.260,2.406,123.380
'[12:26:57.688]',-,0.930,0.500,0.465,0.260,2.456,124.259
'[12:26:57.696]',-,0.975,0.450,0.515,0.260,2.502,125.285
'[12:26:57.704]',-,0.855,0.570,0.450,0.261,2.547,126.067
'[12:26:57.712]',-,0.895,0.540,0.500,0.262,2.584,126.262
'[12:26:57.720]',-,0.940,0.495,0.520,0.263,2.614,125.920
'[12:26:57.728]',-,0.950,0.480,0.480,0.264,2.649,125.383
'[12:26:57.736]',-,0.895,0.540,0.505,0.265,2.685,124.699
'[12:26:57.744]',-,0.970,0.470,0.555,0.267,2.720,124.015
'[12:26:57.752]',-,0.915,0.520,0.485,0.268,2.756,123.283
'[12:26:57.760]',-,0.900,0.525,0.480,0.270,2.789,122.599
'[12:26:57.768]',-,0.965,0.480,0.500,0.272,2.818,122.013
'[12:26:57.776]',-,1.055,0.395,0.540,0.274,2.843,121.378
'[12:26:57.784]',-,0.990,0.455,0.500,0.276,2.864,120.596
'[12:26:57.792]',-,1.015,0.435,0.510,0.278,2.883,119.619
'[12:26:57.800]',-,0.970,0.490,0.480,0.281,2.897,118.740
'[12:26:57.808]',-,0.995,0.495,0.460,0.284,2.907,118.105
'[12:26:57.816]',-,1.060,0.410,0.440,0.287,2.907,117.421
'[12:26:57.824]',-,1.005,0.470,0.465,0.290,2.900,116.444
'[12:26:57.832]',-,1.035,0.440,0.480,0.292,2.890,115.223
'[12:26:57.840]',-,0.980,0.470,0.475,0.295,2.873,114.198
'[12:26:57.848]',-,0.970,0.445,0.495,0.298,2.848,113.416
'[12:26:57.856]',-,0.910,0.530,0.480,0.300,2.814,112.879
'[12:26:57.864]',-,0.925,0.500,0.505,0.302,2.772,112.244
'[12:26:57.872]',-,0.940,0.480,0.485,0.303,2.721,111.560
'[12:26:57.880]',-,0.905,0.515,0.480,0.305,2.663,110.827
'[12:26:57.888]',-,0.920,0.555,0.515,0.307,2.598,109.997
'[12:26:57.896]',-,0.890,0.520,0.500,0.309,2.531,109.313
'[12:26:57.904]',-,0.905,0.560,0.510,0.310,2.463,108.727
'[12:26:57.912]',-,0.850,0.570,0.500,0.312,2.406,108.385
'[12:26:57.920]',-,0.885,0.525,0.480,0.313,2.355,108.043
'[12:26:57.928]',-,0.970,0.445,0.535,0.315,2.305,107.604
'[12:26:57.936]',-,0.975,0.425,0.565,0.316,2.261,106.920
'[12:26:57.944]',-,0.870,0.540,0.550,0.317,2.222,106.187
'[12:26:57.952]',-,0.960,0.555,0.545,0.318,2.189,105.357
'[12:26:57.960]',-,1.170,0.325,0.565,0.320,2.160,104.673
'[12:26:57.968]',-,1.385,0.160,0.490,0.321,2.138,104.184
'[12:26:57.976]',-,1.500,0.060,0.335,0.323,2.119,103.843
'[12:26:57.984]',-,1.340,0.280,0.130,0.323,2.100,103.696
'[12:26:57.992]',-,1.030,0.490,0.225,0.325,2.080,103.598
'[12:26:58.000]',-,0.865,0.600,0.415,0.326,2.059,103.598
'[12:26:58.008]',-,0.910,0.545,0.460,0.327,2.037,103.501
'[12:26:58.016]',-,0.865,0.560,0.475,0.328,2.017,103.159
'[12:26:58.024]',-,0.890,0.535,0.520,0.330,1.993,102.719
'[12:26:58.032]',-,0.925,0.505,0.555,0.332,1.966,102.280
'[12:26:58.040]',-,0.945,0.475,0.575,0.335,1.936,101.791
'[12:26:58.048]',-,0.975,0.445,0.580,0.337,1.908,101.352
'[12:26:58.056]',-,0.890,0.525,0.565,0.340,1.881,101.058
'[12:26:58.064]',-,0.925,0.495,0.580,0.342,1.853,100.814
'[12:26:58.072]',-,0.940,0.490,0.565,0.345,1.826,100.619
'[12:26:58.080]',-,0.895,0.535,0.550,0.348,1.800,100.375
'[12:26:58.088]',-,0.955,0.490,0.585,0.352,1.774,100.033
'[12:26:58.096]',-,0.965,0.485,0.555,0.356,1.751,99.691
'[12:26:58.104]',-,0.920,0.515,0.545,0.360,1.729,99.154
'[12:26:58.112]',-,0.965,0.465,0.570,0.366,1.713,98.470
'[12:26:58.120]',-,0.950,0.475,0.560,0.371,1.696,97.688
'[12:26:58.128]',-,0.915,0.530,0.565,0.377,1.676,96.907
'[12:26:58.136]',-,0.910,0.510,0.530,0.384,1.655,96.369
'[12:26:58.144]',-,0.965,0.455,0.560,0.389,1.631,95.783
'[12:26:58.152]',-,1.005,0.425,0.550,0.395,1.606,95.246
'[12:26:58.160]',-,1.055,0.375,0.555,0.400,1.580,94.660
'[12:26:58.168]',-,0.945,0.500,0.515,0.405,1.554,94.416
'[12:26:58.176]',-,0.920,0.530,0.495,0.410,1.530,94.367
'[12:26:58.184]',-,1.000,0.455,0.545,0.416,1.506,94.562
'[12:26:58.192]',-,1.005,0.500,0.550,0.423,1.482,95.002
'[12:26:58.200]',-,0.965,0.450,0.530,0.429,1.457,95.686
'[12:26:58.208]',-,1.000,0.455,0.540,0.435,1.437,96.662
'[12:26:58.216]',-,1.015,0.435,0.530,0.442,1.421,98.470
'[12:26:58.224]',-,1.065,0.400,0.550,0.447,1.404,101.742
'[12:26:58.232]',-,1.055,0.420,0.525,0.453,1.386,106.871
'[12:26:58.240]',-,1.045,0.435,0.510,0.459,1.370,113.758
'[12:26:58.248]',-,1.125,0.340,0.530,0.464,1.355,121.475
'[12:26:58.256]',-,1.085,0.405,0.510,0.469,1.342,129.290
'[12:26:58.264]',-,1.170,0.320,0.505,0.474,1.330,136.324
'[12:26:58.272]',-,1.205,0.285,0.515,0.478,1.321,141.892
'[12:26:58.280]',-,1.155,0.350,0.500,0.483,1.312,145.800
'[12:26:58.288]',-,1.115,0.400,0.485,0.486,1.303,148.437
'[12:26:58.296]',-,1.145,0.355,0.460,0.490,1.293,150.391
'[12:26:58.304]',-,1.100,0.380,0.455,0.493,1.284,152.247
'[12:26:58.312]',-,1.125,0.350,0.480,0.496,1.281,154.689
'[12:26:58.320]',-,1.070,0.410,0.460,0.498,1.279,157.620
'[12:26:58.328]',-,1.055,0.420,0.480,0.500,1.274,160.453
'[12:26:58.336]',-,0.985,0.475,0.490,0.500,1.266,162.260
'[12:26:58.344]',-,0.955,0.495,0.475,0.501,1.258,163.042
'[12:26:58.352]',-,0.945,0.500,0.500,0.500,1.248,163.628
'[12:26:58.360]',-,0.890,0.550,0.465,0.499,1.238,164.556
'[12:26:58.368]',-,1.005,0.430,0.535,0.497,1.226,166.070
'[12:26:58.376]',-,0.850,0.575,0.480,0.495,1.212,167.682
'[12:26:58.384]',-,0.915,0.505,0.510,0.494,1.197,168.708
'[12:26:58.392]',-,0.880,0.550,0.515,0.492,1.183,169.196
'[12:26:58.400]',-,0.905,0.520,0.475,0.489,1.166,169.684
'[12:26:58.408]',-,0.875,0.555,0.495,0.486,1.155,170.319
'[12:26:58.416]',-,0.890,0.540,0.490,0.483,1.149,171.003
'[12:26:58.424]',-,0.915,0.545,0.510,0.480,1.140,171.638
'[12:26:58.432]',-,0.930,0.495,0.515,0.477,1.130,172.175
'[12:26:58.440]',-,0.910,0.500,0.475,0.475,1.121,172.420
'[12:26:58.448]',-,0.930,0.480,0.500,0.473,1.117,172.420
'[12:26:58.456]',-,0.855,0.570,0.475,0.471,1.123,172.078
'[12:26:58.464]',-,0.880,0.575,0.495,0.470,1.142,171.296
'[12:26:58.472]',-,0.940,0.485,0.515,0.468,1.178,169.977
'[12:26:58.480]',-,0.915,0.520,0.480,0.468,1.238,168.170
'[12:26:58.488]',-,0.935,0.510,0.495,0.468,1.321,166.607
'[12:26:58.496]',-,0.895,0.550,0.510,0.469,1.424,165.630
'[12:26:58.504]',-,0.885,0.540,0.455,0.469,1.543,164.702
'[12:26:58.512]',-,0.915,0.550,0.490,0.471,1.654,162.602
'[12:26:58.520]',-,0.945,0.480,0.510,0.473,1.760,159.574
'[12:26:58.528]',-,0.955,0.495,0.490,0.474,1.874,156.497
'[12:26:58.536]',-,0.910,0.535,0.515,0.476,1.985,153.517
'[12:26:58.544]',-,0.900,0.520,0.480,0.478,2.089,149.658
'[12:26:58.552]',-,0.995,0.445,0.530,0.480,2.183,144.481
'[12:26:58.560]',-,0.935,0.495,0.465,0.483,2.265,138.620
'[12:26:58.568]',-,0.990,0.440,0.520,0.487,2.338,133.100
'[12:26:58.576]',-,0.945,0.500,0.525,0.492,2.406,128.362
'[12:26:58.584]',-,0.905,0.545,0.480,0.496,2.466,124.797
'[12:26:58.592]',-,0.940,0.495,0.485,0.502,2.522,122.745
'[12:26:58.600]',-,0.920,0.510,0.475,0.507,2.574,122.354
'[12:26:58.608]',-,0.965,0.480,0.485,0.512,2.614,123.136
'[12:26:58.616]',-,1.010,0.430,0.470,0.518,2.649,124.308
'[12:26:58.624]',-,0.920,0.520,0.505,0.523,2.689,125.432
'[12:26:58.632]',-,0.955,0.490,0.525,0.527,2.730,125.969
'[12:26:58.640]',-,1.000,0.435,0.465,0.532,2.770,125.969
'[12:26:58.648]',-,0.900,0.535,0.500,0.536,2.806,125.627
'[12:26:58.656]',-,0.925,0.510,0.480,0.540,2.840,124.992
'[12:26:58.664]',-,0.980,0.455,0.500,0.545,2.870,124.162
'[12:26:58.672]',-,0.885,0.555,0.475,0.550,2.897,123.283
'[12:26:58.680]',-,0.910,0.525,0.485,0.556,2.923,122.696
'[12:26:58.688]',-,0.970,0.465,0.480,0.560,2.945,122.110
'[12:26:58.696]',-,0.925,0.520,0.510,0.565,2.971,121.475
'[12:26:58.704]',-,1.020,0.445,0.530,0.570,2.998,120.596
'[12:26:58.712]',-,1.040,0.415,0.505,0.575,3.013,119.619
'[12:26:58.720]',-,0.990,0.475,0.500,0.580,3.020,118.691
'[12:26:58.728]',-,1.020,0.455,0.515,0.584,3.029,117.861
'[12:26:58.736]',-,1.015,0.445,0.460,0.589,3.037,117.128
'[12:26:58.744]',-,1.035,0.465,0.430,0.593,3.039,116.347
'[12:26:58.752]',-,1.045,0.425,0.445,0.597,3.034,115.614
'[12:26:58.760]',-,1.085,0.370,0.475,0.601,3.020,114.930
'[12:26:58.768]',-,0.990,0.455,0.480,0.604,2.995,114.198
'[12:26:58.776]',-,0.955,0.485,0.455,0.607,2.962,113.318
'[12:26:58.784]',-,0.900,0.530,0.460,0.610,2.919,112.390
'[12:26:58.792]',-,0.940,0.485,0.435,0.612,2.868,111.413
'[12:26:58.800]',-,0.920,0.505,0.470,0.614,2.808,110.632
'[12:26:58.808]',-,0.925,0.500,0.475,0.615,2.748,109.850
'[12:26:58.816]',-,0.870,0.560,0.450,0.616,2.685,109.264
'[12:26:58.824]',-,0.920,0.500,0.490,0.618,2.617,108.678
'[12:26:58.832]',-,0.915,0.510,0.485,0.618,2.548,108.092
'[12:26:58.840]',-,0.930,0.490,0.530,0.619,2.483,107.506
'[12:26:58.848]',-,0.965,0.445,0.505,0.619,2.424,106.724
'[12:26:58.856]',-,0.995,0.425,0.530,0.620,2.375,106.041
'[12:26:58.864]',-,0.845,0.585,0.480,0.620,2.333,105.357
'[12:26:58.872]',-,0.920,0.505,0.555,0.620,2.298,104.819
'[12:26:58.880]',-,1.030,0.435,0.580,0.620,2.267,104.380
'[12:26:58.888]',-,1.185,0.315,0.565,0.621,2.239,103.989
'[12:26:58.896]',-,1.380,0.135,0.480,0.621,2.213,103.696
'[12:26:58.904]',-,1.500,0.010,0.280,0.622,2.185,103.452
'[12:26:58.912]',-,1.295,0.320,0.080,0.623,2.157,103.110
'[12:26:58.920]',-,0.990,0.520,0.225,0.624,2.132,102.719
'[12:26:58.928]',-,0.900,0.565,0.380,0.625,2.105,102.377
'[12:26:58.936]',-,0.930,0.515,0.425,0.626,2.077,102.182
'[12:26:58.944]',-,0.960,0.485,0.475,0.628,2.050,102.035
'[12:26:58.952]',-,0.895,0.545,0.500,0.630,2.022,101.889
'[12:26:58.960]',-,0.960,0.480,0.505,0.632,1.997,101.693
'[12:26:58.968]',-,0.965,0.465,0.495,0.634,1.971,101.352
'[12:26:58.976]',-,0.900,0.520,0.525,0.637,1.941,101.107
'[12:26:58.984]',-,0.910,0.515,0.530,0.639,1.912,100.814
'[12:26:58.992]',-,0.915,0.525,0.525,0.641,1.884,100.423
'[12:26:59.000]',-,0.905,0.510,0.550,0.643,1.854,100.130
'[12:26:59.008]',-,0.950,0.490,0.575,0.646,1.828,99.886
'[12:26:59.016]',-,0.970,0.470,0.560,0.648,1.802,99.593
'[12:26:59.024]',-,0.925,0.525,0.565,0.651,1.771,99.251
'[12:26:59.032]',-,0.950,0.485,0.530,0.654,1.741,98.812
'[12:26:59.040]',-,0.935,0.480,0.525,0.658,1.711,98.225
'[12:26:59.048]',-,1.005,0.425,0.575,0.662,1.680,97.542
'[12:26:59.056]',-,0.965,0.490,0.540,0.666,1.652,96.760
'[12:26:59.064]',-,0.985,0.475,0.545,0.670,1.628,95.930
'[12:26:59.072]',-,0.945,0.470,0.520,0.675,1.603,95.197
'[12:26:59.080]',-,0.920,0.525,0.515,0.680,1.578,94.562
'[12:26:59.088]',-,0.985,0.460,0.550,0.685,1.552,94.171
'[12:26:59.096]',-,0.965,0.490,0.520,0.690,1.526,93.976
'[12:26:59.104]',-,0.950,0.495,0.505,0.695,1.501,94.123
'[12:26:59.112]',-,0.985,0.460,0.525,0.699,1.482,94.416
'[12:26:59.120]',-,1.020,0.430,0.535,0.703,1.465,94.806
'[12:26:59.128]',-,1.000,0.445,0.500,0.707,1.445,95.344
'[12:26:59.136]',-,1.080,0.385,0.545,0.711,1.422,96.223
'[12:26:59.144]',-,1.005,0.460,0.520,0.715,1.403,98.128
'[12:26:59.152]',-,1.070,0.405,0.510,0.720,1.386,101.693
'[12:26:59.160]',-,1.085,0.385,0.535,0.725,1.372,107.164
'[12:26:59.168]',-,1.140,0.340,0.515,0.729,1.360,114.344
'[12:26:59.176]',-,1.055,0.430,0.485,0.733,1.348,122.354
'[12:26:59.184]',-,1.105,0.380,0.495,0.736,1.337,130.170
'[12:26:59.192]',-,1.145,0.340,0.485,0.740,1.326,136.861
'[12:26:59.200]',-,1.130,0.365,0.505,0.742,1.318,141.990
'[12:26:59.208]',-,1.190,0.310,0.510,0.745,1.312,145.848
'[12:26:59.216]',-,1.140,0.350,0.470,0.748,1.307,148.877
'[12:26:59.224]',-,1.145,0.345,0.450,0.750,1.298,151.514
'[12:26:59.232]',-,1.175,0.325,0.460,0.752,1.288,154.103
'[12:26:59.240]',-,1.080,0.415,0.430,0.753,1.278,156.643
'[12:26:59.248]',-,1.140,0.370,0.480,0.753,1.267,158.792
'[12:26:59.256]',-,1.045,0.450,0.435,0.753,1.255,160.697
'[12:26:59.264]',-,1.005,0.435,0.460,0.751,1.241,162.065
'[12:26:59.272]',-,1.015,0.470,0.470,0.750,1.227,163.139
'[12:26:59.280]',-,0.960,0.490,0.460,0.747,1.211,164.067
'[12:26:59.288]',-,0.985,0.460,0.480,0.744,1.196,164.995
'[12:26:59.296]',-,1.000,0.440,0.485,0.740,1.182,165.923
'[12:26:59.304]',-,0.855,0.575,0.420,0.737,1.167,166.949
'[12:26:59.312]',-,0.950,0.495,0.485,0.732,1.157,167.877
'[12:26:59.320]',-,0.905,0.540,0.475,0.728,1.151,168.756
'[12:26:59.328]',-,0.905,0.545,0.495,0.723,1.141,169.489
'[12:26:59.336]',-,0.920,0.520,0.460,0.719,1.129,170.124
'[12:26:59.344]',-,0.950,0.490,0.500,0.715,1.117,170.612
'[12:26:59.352]',-,0.870,0.560,0.470,0.710,1.106,171.003
'[12:26:59.360]',-,0.940,0.495,0.485,0.707,1.094,171.247
'[12:26:59.368]',-,0.880,0.555,0.460,0.703,1.083,171.296
'[12:26:59.376]',-,0.860,0.575,0.480,0.700,1.077,171.199
'[12:26:59.384]',-,0.955,0.485,0.510,0.697,1.084,170.759
'[12:26:59.392]',-,0.890,0.545,0.475,0.695,1.108,170.075
'[12:26:59.400]',-,0.925,0.510,0.470,0.693,1.152,169.294
'[12:26:59.408]',-,0.910,0.535,0.485,0.692,1.208,168.512
'[12:26:59.416]',-,0.960,0.485,0.490,0.692,1.279,167.486
'[12:26:59.424]',-,0.935,0.515,0.445,0.692,1.373,165.972
'[12:26:59.432]',-,0.890,0.565,0.460,0.692,1.486,163.872
'[12:26:59.440]',-,0.920,0.525,0.455,0.693,1.608,161.479
