'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[13:14:01.768]',-0.498,-,-0.498,-0.498,0.249,0.716,88.983
'[13:14:01.776]',-0.498,-,-0.498,-0.498,0.249,0.703,88.592
'[13:14:01.784]',-0.498,-,-0.498,-0.498,0.249,0.688,88.005
'[13:14:01.792]',-0.498,-,-0.498,-0.498,0.249,0.672,87.419
'[13:14:01.800]',-0.498,-,-0.498,-0.498,0.249,0.655,87.027
'[13:14:01.808]',-0.498,-,-0.498,-0.498,0.249,0.641,86.636
'[13:14:01.816]',-0.498,-,-0.498,-0.498,0.249,0.629,86.441
'[13:14:01.824]',-0.498,-,-0.498,-0.498,0.249,0.616,86.050
'[13:14:01.832]',-0.498,-,-0.498,-0.498,0.249,0.605,85.463
'[13:14:01.840]',-0.498,-,-0.498,-0.498,0.249,0.595,84.876
'[13:14:01.848]',-0.498,-,-0.498,-0.498,0.249,0.587,84.289
'[13:14:01.856]',-0.498,-,-0.498,-0.498,0.249,0.580,83.507
'[13:14:01.864]',-0.498,-,-0.498,-0.498,0.249,0.573,82.725
'[13:14:01.872]',-0.498,-,-0.498,-0.498,0.249,0.567,82.529
'[13:14:01.880]',-0.498,-,-0.498,-0.498,0.249,0.560,82.529
'[13:14:01.888]',-0.498,-,-0.498,-0.498,0.249,0.553,82.725
'[13:14:01.896]',-0.498,-,-0.498,-0.498,0.249,0.547,82.529
'[13:14:01.904]',-0.498,-,-0.498,-0.498,0.249,0.540,82.138
'[13:14:01.912]',-0.498,-,-0.498,-0.498,0.249,0.532,81.552
'[13:14:01.920]',-0.498,-,-0.498,-0.498,0.249,0.523,80.965
'[13:14:01.928]',-0.498,-,-0.498,-0.498,0.249,0.514,80.574
'[13:14:01.936]',-0.498,-,-0.498,-0.498,0.249,0.505,80.378
'[13:14:01.944]',-0.498,-,-0.498,-0.498,0.249,0.498,80.378
'[13:14:01.952]',-0.498,-,-0.498,-0.498,0.249,0.489,80.378
'[13:14:01.960]',-0.498,-,-0.498,-0.498,0.249,0.481,80.574
'[13:14:01.968]',-0.498,-,-0.498,-0.498,0.249,0.475,80.769
'[13:14:01.976]',-0.498,-,-0.498,-0.498,0.249,0.469,80.769
'[13:14:01.984]',-0.498,-,-0.498,-0.498,0.249,0.464,80.574
'[13:14:01.992]',-0.498,-,-0.498,-0.498,0.249,0.461,79.987
'[13:14:02.000]',-0.498,-,-0.498,-0.498,0.249,0.458,79.400
'[13:14:02.008]',-0.498,-,-0.498,-0.498,0.249,0.456,78.618
'[13:14:02.016]',-0.498,-,-0.498,-0.498,0.249,0.454,78.227
'[13:14:02.024]',-0.498,-,-0.498,-0.498,0.249,0.450,78.031
'[13:14:02.032]',-0.498,-,-0.498,-0.498,0.249,0.444,77.836
'[13:14:02.040]',-0.498,-,-0.498,-0.498,0.249,0.437,77.445
'[13:14:02.048]',-0.498,-,-0.498,-0.498,0.249,0.428,77.054
'[13:14:02.056]',-0.498,-,-0.498,-0.498,0.249,0.417,76.662
'[13:14:02.064]',-0.498,-,-0.498,-0.498,0.249,0.406,76.467
'[13:14:02.072]',-0.498,-,-0.498,-0.498,0.249,0.394,76.467
'[13:14:02.080]',-0.498,-,-0.498,-0.498,0.249,0.383,76.467
'[13:14:02.088]',-0.498,-,-0.498,-0.498,0.249,0.372,76.271
'[13:14:02.096]',-0.498,-,-0.498,-0.498,0.249,0.363,75.880
'[13:14:02.104]',-0.498,-,-0.498,-0.498,0.249,0.355,75.685
'[13:14:02.112]',-0.498,-,-0.498,-0.498,0.249,0.348,75.489
'[13:14:02.120]',-0.498,-,-0.498,-0.498,0.249,0.344,75.293
'[13:14:02.128]',-0.498,-,-0.498,-0.498,0.249,0.340,75.098
'[13:14:02.136]',-0.498,-,-0.498,-0.498,0.249,0.336,74.707
'[13:14:02.144]',-0.498,-,-0.498,-0.498,0.249,0.333,74.511
'[13:14:02.152]',-0.498,-,-0.498,-0.498,0.249,0.332,74.316
'[13:14:02.160]',-0.498,-,-0.498,-0.498,0.249,0.331,74.120
'[13:14:02.168]',-0.498,-,-0.498,-0.498,0.249,0.331,73.729
'[13:14:02.176]',-0.498,-,-0.498,-0.498,0.249,0.331,73.533
'[13:14:02.184]',-0.498,-,-0.498,-0.498,0.249,0.330,73.142
'[13:14:02.192]',-0.498,-,-0.498,-0.498,0.249,0.329,72.947
'[13:14:02.200]',-0.498,-,-0.498,-0.498,0.249,0.326,72.947
'[13:14:02.208]',-0.498,-,-0.498,-0.498,0.249,0.325,73.142
'[13:14:02.216]',-0.498,-,-0.498,-0.498,0.249,0.323,73.533
'[13:14:02.224]',-0.498,-,-0.498,-0.498,0.249,0.320,74.316
'[13:14:02.232]',-0.498,-,-0.498,-0.498,0.249,0.315,75.293
'[13:14:02.240]',-0.498,-,-0.498,-0.498,0.249,0.310,77.054
'[13:14:02.248]',-0.498,-,-0.498,-0.498,0.249,0.304,79.400
'[13:14:02.256]',-0.498,-,-0.498,-0.498,0.249,0.299,82.334
'[13:14:02.264]',-0.498,-,-0.498,-0.498,0.249,0.294,86.050
'[13:14:02.272]',-0.498,-,-0.498,-0.498,0.249,0.290,90.548
'[13:14:02.280]',-0.498,-,-0.498,-0.498,0.249,0.286,95.437
'[13:14:02.288]',-0.498,-,-0.498,-0.498,0.249,0.283,99.935
'[13:14:02.296]',-0.498,-,-0.498,-0.498,0.249,0.281,104.433
'[13:14:02.304]',-0.498,-,-0.498,-0.498,0.249,0.279,108.540
'[13:14:02.312]',-0.498,-,-0.498,-0.498,0.249,0.277,112.451
'[13:14:02.320]',-0.498,-,-0.498,-0.498,0.249,0.275,116.167
'[13:14:02.328]',-0.498,-,-0.498,-0.498,0.249,0.273,119.296
'[13:14:02.336]',-0.498,-,-0.498,-0.498,0.249,0.270,121.643
'[13:14:02.344]',-0.498,-,-0.498,-0.498,0.249,0.267,123.403
'[13:14:02.352]',-0.498,-,-0.498,-0.498,0.249,0.265,124.772
'[13:14:02.360]',-0.498,-,-0.498,-0.498,0.249,0.262,125.750
'[13:14:02.368]',-0.498,-,-0.498,-0.498,0.249,0.259,126.336
'[13:14:02.376]',-0.498,-,-0.498,-0.498,0.249,0.256,126.336
'[13:14:02.384]',-0.498,-,-0.498,-0.498,0.249,0.253,125.945
'[13:14:02.392]',-0.498,-,-0.498,-0.498,0.249,0.249,124.967
'[13:14:02.400]',-0.498,-,-0.498,-0.498,0.249,0.245,123.794
'[13:14:02.408]',-0.498,-,-0.498,-0.498,0.249,0.243,122.034
'[13:14:02.416]',-0.498,-,-0.498,-0.498,0.249,0.242,119.883
'[13:14:02.424]',-0.498,-,-0.498,-0.498,0.249,0.240,116.949
'[13:14:02.432]',-0.498,-,-0.498,-0.498,0.249,0.240,113.820
'[13:14:02.440]',-0.498,-,-0.498,-0.498,0.249,0.239,110.300
'[13:14:02.448]',-0.498,-,-0.498,-0.498,0.249,0.239,106.780
'[13:14:02.456]',-0.498,-,-0.498,-0.498,0.249,0.240,103.260
'[13:14:02.464]',-0.498,-,-0.498,-0.498,0.249,0.242,99.739
'[13:14:02.472]',-0.498,-,-0.498,-0.498,0.249,0.246,96.415
'[13:14:02.480]',-0.498,-,-0.498,-0.498,0.249,0.252,93.677
'[13:14:02.488]',-0.498,-,-0.498,-0.498,0.249,0.263,91.525
'[13:14:02.496]',-0.498,-,-0.498,-0.498,0.249,0.278,89.961
'[13:14:02.504]',-0.498,-,-0.498,-0.498,0.249,0.297,88.983
'[13:14:02.512]',-0.498,-,-0.498,-0.498,0.249,0.318,88.592
'[13:14:02.520]',-0.498,-,-0.498,-0.498,0.249,0.339,88.201
'[13:14:02.528]',-0.498,-,-0.498,-0.498,0.249,0.366,88.201
'[13:14:02.536]',-0.498,-,-0.498,-0.498,0.249,0.394,88.201
'[13:14:02.544]',-0.498,-,-0.498,-0.498,0.249,0.422,88.592
'[13:14:02.552]',-0.498,-,-0.498,-0.498,0.249,0.452,88.983
'[13:14:02.560]',-0.498,-,-0.498,-0.498,0.249,0.479,89.374
'[13:14:02.568]',-0.498,-,-0.498,-0.498,0.249,0.504,89.765
'[13:14:02.576]',-0.498,-,-0.498,-0.498,0.249,0.529,89.765
'[13:14:02.584]',-0.498,-,-0.498,-0.498,0.249,0.551,89.961
'[13:14:02.592]',-0.498,-,-0.498,-0.498,0.249,0.574,89.961
'[13:14:02.600]',-0.498,-,-0.498,-0.498,0.249,0.594,89.961
'[13:14:02.608]',-0.498,-,-0.498,-0.498,0.249,0.610,89.961
'[13:14:02.616]',-0.498,-,-0.498,-0.498,0.249,0.625,89.765
'[13:14:02.624]',-0.498,-,-0.498,-0.498,0.249,0.641,89.374
'[13:14:02.632]',-0.498,-,-0.498,-0.498,0.249,0.657,89.179
'[13:14:02.640]',-0.498,-,-0.498,-0.498,0.249,0.673,88.983
'[13:14:02.648]',-0.498,-,-0.498,-0.498,0.249,0.685,88.983
'[13:14:02.656]',-0.498,-,-0.498,-0.498,0.249,0.696,89.179
'[13:14:02.664]',-0.498,-,-0.498,-0.498,0.249,0.703,88.983
'[13:14:02.672]',-0.498,-,-0.498,-0.498,0.249,0.705,88.788
'[13:14:02.680]',-0.498,-,-0.498,-0.498,0.249,0.703,88.201
'[13:14:02.688]',-0.498,-,-0.498,-0.498,0.249,0.696,87.810
'[13:14:02.696]',-0.498,-,-0.498,-0.498,0.249,0.686,87.419
'[13:14:02.704]',-0.498,-,-0.498,-0.498,0.249,0.674,86.832
'[13:14:02.712]',-0.498,-,-0.498,-0.498,0.249,0.660,86.245
'[13:14:02.720]',-0.498,-,-0.498,-0.498,0.249,0.645,85.658
'[13:14:02.728]',-0.498,-,-0.498,-0.498,0.249,0.630,85.072
'[13:14:02.736]',-0.498,-,-0.498,-0.498,0.249,0.617,84.485
'[13:14:02.744]',-0.498,-,-0.498,-0.498,0.249,0.604,84.094
'[13:14:02.752]',-0.498,-,-0.498,-0.498,0.249,0.592,83.703
'[13:14:02.760]',-0.498,-,-0.498,-0.498,0.249,0.581,83.116
'[13:14:02.768]',-0.498,-,-0.498,-0.498,0.249,0.571,82.725
'[13:14:02.776]',-0.498,-,-0.498,-0.498,0.249,0.562,82.138
'[13:14:02.784]',-0.498,-,-0.498,-0.498,0.249,0.554,81.747
'[13:14:02.792]',-0.498,-,-0.498,-0.498,0.249,0.547,81.356
'[13:14:02.800]',-0.498,-,-0.498,-0.498,0.249,0.541,80.965
'[13:14:02.808]',-0.498,-,-0.498,-0.498,0.249,0.534,80.574
'[13:14:02.816]',-0.498,-,-0.498,-0.498,0.249,0.528,80.378
'[13:14:02.824]',-0.498,-,-0.498,-0.498,0.249,0.521,80.183
'[13:14:02.832]',-0.498,-,-0.498,-0.498,0.249,0.515,79.987
'[13:14:02.840]',-0.498,-,-0.498,-0.498,0.249,0.508,79.791
'[13:14:02.848]',-0.498,-,-0.498,-0.498,0.249,0.501,79.791
'[13:14:02.856]',-0.498,-,-0.498,-0.498,0.249,0.496,79.596
'[13:14:02.864]',-0.498,-,-0.498,-0.498,0.249,0.491,79.400
'[13:14:02.872]',-0.498,-,-0.498,-0.498,0.249,0.486,79.205
'[13:14:02.880]',-0.498,-,-0.498,-0.498,0.249,0.480,79.009
'[13:14:02.888]',-0.498,-,-0.498,-0.498,0.249,0.475,79.009
'[13:14:02.896]',-0.498,-,-0.498,-0.498,0.249,0.470,78.814
'[13:14:02.904]',-0.498,-,-0.498,-0.498,0.249,0.465,78.814
'[13:14:02.912]',-0.498,-,-0.498,-0.498,0.249,0.460,78.618
'[13:14:02.920]',-0.498,-,-0.498,-0.498,0.249,0.456,78.422
'[13:14:02.928]',-0.498,-,-0.498,-0.498,0.249,0.451,78.227
'[13:14:02.936]',-0.498,-,-0.498,-0.498,0.249,0.445,78.031
'[13:14:02.944]',-0.498,-,-0.498,-0.498,0.249,0.438,77.836
'[13:14:02.952]',-0.498,-,-0.498,-0.498,0.249,0.429,77.640
'[13:14:02.960]',-0.498,-,-0.498,-0.498,0.249,0.420,77.445
'[13:14:02.968]',-0.498,-,-0.498,-0.498,0.249,0.412,77.054
'[13:14:02.976]',-0.498,-,-0.498,-0.498,0.249,0.405,76.662
'[13:14:02.984]',-0.498,-,-0.498,-0.498,0.249,0.399,76.271
'[13:14:02.992]',-0.498,-,-0.498,-0.498,0.249,0.392,75.880
'[13:14:03.000]',-0.498,-,-0.498,-0.498,0.249,0.385,75.489
'[13:14:03.008]',-0.498,-,-0.498,-0.498,0.249,0.380,75.293
'[13:14:03.016]',-0.498,-,-0.498,-0.498,0.249,0.376,74.902
'[13:14:03.024]',-0.498,-,-0.498,-0.498,0.249,0.370,74.511
'[13:14:03.032]',-0.498,-,-0.498,-0.498,0.249,0.365,74.316
'[13:14:03.040]',-0.498,-,-0.498,-0.498,0.249,0.359,73.924
'[13:14:03.048]',-0.498,-,-0.498,-0.498,0.249,0.354,73.729
'[13:14:03.056]',-0.498,-,-0.498,-0.498,0.249,0.350,73.338
'[13:14:03.064]',-0.498,-,-0.498,-0.498,0.249,0.345,73.142
'[13:14:03.072]',-0.498,-,-0.498,-0.498,0.249,0.341,72.947
'[13:14:03.080]',-0.498,-,-0.498,-0.498,0.249,0.336,72.947
'[13:14:03.088]',-0.498,-,-0.498,-0.498,0.249,0.332,72.751
'[13:14:03.096]',-0.498,-,-0.498,-0.498,0.249,0.327,72.751
'[13:14:03.104]',-0.498,-,-0.498,-0.498,0.249,0.323,72.555
'[13:14:03.112]',-0.498,-,-0.498,-0.498,0.249,0.320,72.555
'[13:14:03.120]',-0.498,-,-0.498,-0.498,0.249,0.318,72.751
'[13:14:03.128]',-0.498,-,-0.498,-0.498,0.249,0.314,72.947
'[13:14:03.136]',-0.498,-,-0.498,-0.498,0.249,0.310,73.533
'[13:14:03.144]',-0.498,-,-0.498,-0.498,0.249,0.306,74.511
'[13:14:03.152]',-0.498,-,-0.498,-0.498,0.249,0.302,76.076
'[13:14:03.160]',-0.498,-,-0.498,-0.498,0.249,0.298,78.227
'[13:14:03.168]',-0.498,-,-0.498,-0.498,0.249,0.294,80.965
'[13:14:03.176]',-0.498,-,-0.498,-0.498,0.249,0.290,84.289
'[13:14:03.184]',-0.498,-,-0.498,-0.498,0.249,0.287,88.005
'[13:14:03.192]',-0.498,-,-0.498,-0.498,0.249,0.283,92.308
'[13:14:03.200]',-0.498,-,-0.498,-0.498,0.249,0.281,96.806
'[13:14:03.208]',-0.498,-,-0.498,-0.498,0.249,0.279,101.304
'[13:14:03.216]',-0.498,-,-0.498,-0.498,0.249,0.277,105.802
'[13:14:03.224]',-0.498,-,-0.498,-0.498,0.249,0.275,109.909
'[13:14:03.232]',-0.498,-,-0.498,-0.498,0.249,0.272,113.429
'[13:14:03.240]',-0.498,-,-0.498,-0.498,0.249,0.268,116.558
'[13:14:03.248]',-0.498,-,-0.498,-0.498,0.249,0.263,119.100
'[13:14:03.256]',-0.498,-,-0.498,-0.498,0.249,0.259,121.252
'[13:14:03.264]',-0.498,-,-0.498,-0.498,0.249,0.254,122.816
'[13:14:03.272]',-0.498,-,-0.498,-0.498,0.249,0.249,123.990
'[13:14:03.280]',-0.498,-,-0.498,-0.498,0.249,0.246,124.576
'[13:14:03.288]',-0.498,-,-0.498,-0.498,0.249,0.244,124.772
'[13:14:03.296]',-0.498,-,-0.498,-0.498,0.249,0.243,124.576
'[13:14:03.304]',-0.498,-,-0.498,-0.498,0.249,0.243,123.990
'[13:14:03.312]',-0.498,-,-0.498,-0.498,0.249,0.243,122.816
'[13:14:03.320]',-0.498,-,-0.498,-0.498,0.249,0.243,121.252
'[13:14:03.328]',-0.498,-,-0.498,-0.498,0.249,0.242,119.296
'[13:14:03.336]',-0.498,-,-0.498,-0.498,0.249,0.240,116.754
'[13:14:03.344]',-0.498,-,-0.498,-0.498,0.249,0.239,113.820
'[13:14:03.352]',-0.498,-,-0.498,-0.498,0.249,0.238,110.496
'[13:14:03.360]',-0.498,-,-0.498,-0.498,0.249,0.237,106.975
'[13:14:03.368]',-0.498,-,-0.498,-0.498,0.249,0.238,103.455
'[13:14:03.376]',-0.498,-,-0.498,-0.498,0.249,0.239,99.935
'[13:14:03.384]',-0.498,-,-0.498,-0.498,0.249,0.242,96.806
'[13:14:03.392]',-0.498,-,-0.498,-0.498,0.249,0.248,94.068
'[13:14:03.400]',-0.498,-,-0.498,-0.498,0.249,0.258,91.525
'[13:14:03.408]',-0.498,-,-0.498,-0.498,0.249,0.271,89.765
'[13:14:03.416]',-0.498,-,-0.498,-0.498,0.249,0.285,88.396
'[13:14:03.424]',-0.498,-,-0.498,-0.498,0.249,0.304,87.614
'[13:14:03.432]',-0.498,-,-0.498,-0.498,0.249,0.326,87.419
'[13:14:03.440]',-0.498,-,-0.498,-0.498,0.249,0.352,87.419
'[13:14:03.448]',-0.498,-,-0.498,-0.498,0.249,0.378,87.614
'[13:14:03.456]',-0.498,-,-0.498,-0.498,0.249,0.406,87.810
'[13:14:03.464]',-0.498,-,-0.498,-0.498,0.249,0.431,88.201
'[13:14:03.472]',-0.498,-,-0.498,-0.498,0.249,0.457,88.396
'[13:14:03.480]',-0.498,-,-0.498,-0.498,0.249,0.480,88.788
'[13:14:03.488]',-0.498,-,-0.498,-0.498,0.249,0.502,88.983
'[13:14:03.496]',-0.498,-,-0.498,-0.498,0.249,0.525,89.179
'[13:14:03.504]',-0.498,-,-0.498,-0.498,0.249,0.544,89.179
'[13:14:03.512]',-0.498,-,-0.498,-0.498,0.249,0.561,89.179
'[13:14:03.520]',-0.498,-,-0.498,-0.498,0.249,0.581,88.983
'[13:14:03.528]',-0.498,-,-0.498,-0.498,0.249,0.600,88.788
'[13:14:03.536]',-0.498,-,-0.498,-0.498,0.249,0.619,88.592
'[13:14:03.544]',-0.498,-,-0.498,-0.498,0.249,0.640,88.592
'[13:14:03.552]',-0.498,-,-0.498,-0.498,0.249,0.662,88.396
'[13:14:03.560]',-0.498,-,-0.498,-0.498,0.249,0.677,88.201
'[13:14:03.568]',-0.498,-,-0.498,-0.498,0.249,0.689,88.005
'[13:14:03.576]',-0.498,-,-0.498,-0.498,0.249,0.696,87.614
'[13:14:03.584]',-0.498,-,-0.498,-0.498,0.249,0.699,87.614
'[13:14:03.592]',-0.498,-,-0.498,-0.498,0.249,0.698,87.419
'[13:14:03.600]',-0.498,-,-0.498,-0.498,0.249,0.692,87.027
'[13:14:03.608]',-0.498,-,-0.498,-0.498,0.249,0.683,86.636
'[13:14:03.616]',-0.498,-,-0.498,-0.498,0.249,0.674,86.050
'[13:14:03.624]',-0.498,-,-0.498,-0.498,0.249,0.661,85.658
'[13:14:03.632]',-0.498,-,-0.498,-0.498,0.249,0.646,85.267
'[13:14:03.640]',-0.498,-,-0.498,-0.498,0.249,0.631,84.681
'[13:14:03.648]',-0.498,-,-0.498,-0.498,0.249,0.618,84.289
'[13:14:03.656]',-0.498,-,-0.498,-0.498,0.249,0.604,83.703
'[13:14:03.664]',-0.498,-,-0.498,-0.498,0.249,0.592,83.116
'[13:14:03.672]',-0.498,-,-0.498,-0.498,0.249,0.584,82.725
'[13:14:03.680]',-0.498,-,-0.498,-0.498,0.249,0.576,82.529
'[13:14:03.688]',-0.498,-,-0.498,-0.498,0.249,0.571,82.138
'[13:14:03.696]',-0.498,-,-0.498,-0.498,0.249,0.566,81.747
'[13:14:03.704]',-0.498,-,-0.498,-0.498,0.246,0.561,81.160
'[13:14:03.712]',-0.498,-,-0.498,-0.498,0.243,0.555,80.965
'[13:14:03.720]',-0.498,-,-0.498,-0.498,0.223,0.549,80.574
'[13:14:03.728]',-0.498,-,-0.498,-0.498,0.201,0.542,80.574
'[13:14:03.736]',-0.498,-,-0.498,-0.498,0.163,0.534,80.183
'[13:14:03.744]',-0.498,-,-0.498,-0.498,0.126,0.526,79.987
'[13:14:03.752]',-0.498,-,-0.498,-0.498,0.077,0.519,79.791
'[13:14:03.760]',-0.498,-,-0.498,-0.498,0.027,0.512,79.596
'[13:14:03.768]',-0.498,-,-0.498,-0.498,0.014,0.507,79.596
'[13:14:03.776]',-0.498,-,-0.498,-0.498,0.000,0.501,79.400
'[13:14:03.784]',-0.498,-,-0.498,-0.498,0.000,0.497,79.205
'[13:14:03.792]',-0.498,-,-0.498,-0.498,0.000,0.492,79.009
'[13:14:03.800]',-0.498,-,-0.498,-0.498,0.000,0.486,79.009
'[13:14:03.808]',-0.498,-,-0.498,-0.498,0.000,0.482,78.814
'[13:14:03.816]',-0.498,-,-0.498,-0.498,0.000,0.477,78.814
'[13:14:03.824]',-0.498,-,-0.498,-0.498,0.000,0.472,78.618
'[13:14:03.832]',-0.498,-,-0.498,-0.498,0.000,0.466,78.227
'[13:14:03.840]',-0.498,-,-0.498,-0.498,0.000,0.459,77.640
'[13:14:03.848]',-0.498,-,-0.498,-0.498,0.000,0.453,77.249
'[13:14:03.856]',-0.498,-,-0.498,-0.498,0.000,0.445,77.054
'[13:14:03.864]',-0.498,-,-0.498,-0.498,0.000,0.437,77.054
'[13:14:03.872]',-0.498,-,-0.498,-0.498,0.000,0.428,76.858
'[13:14:03.880]',-0.498,-,-0.498,-0.498,0.000,0.420,76.662
'[13:14:03.888]',-0.498,-,-0.498,-0.498,0.000,0.414,76.271
'[13:14:03.896]',-0.498,-,-0.498,-0.498,0.000,0.409,75.880
'[13:14:03.904]',-0.498,-,-0.498,-0.498,0.000,0.404,75.489
'[13:14:03.912]',-0.498,-,-0.498,-0.498,0.000,0.399,75.098
'[13:14:03.920]',-0.498,-,-0.498,-0.498,0.000,0.393,74.511
'[13:14:03.928]',0.215,-,0.494,0.789,0.000,0.388,73.924
'[13:14:03.936]',0.201,-,0.516,0.785,0.000,0.383,73.533
'[13:14:03.944]',0.246,-,0.461,0.799,0.000,0.378,73.533
'[13:14:03.952]',0.260,-,0.455,0.805,0.000,0.372,73.729
'[13:14:03.960]',0.230,-,0.480,0.799,0.000,0.369,73.729
'[13:14:03.968]',0.225,-,0.490,0.799,0.000,0.364,73.729
'[13:14:03.976]',0.215,-,0.500,0.799,0.067,0.361,73.338
'[13:14:03.984]',0.221,-,0.494,0.811,0.136,0.357,72.751
'[13:14:03.992]',0.215,-,0.500,0.811,0.219,0.353,72.164
'[13:14:04.000]',0.221,-,0.500,0.799,0.302,0.348,71.969
'[13:14:04.008]',0.215,-,0.506,0.789,0.388,0.345,72.164
'[13:14:04.016]',0.225,-,0.484,0.789,0.474,0.342,72.751
'[13:14:04.024]',0.225,-,0.484,0.785,0.556,0.339,73.338
'[13:14:04.032]',0.246,-,0.461,0.785,0.639,0.337,73.533
'[13:14:04.040]',0.260,-,0.449,0.775,0.684,0.334,73.338
'[13:14:04.048]',0.250,-,0.455,0.760,0.729,0.331,73.533
'[13:14:04.056]',0.291,-,0.420,0.754,0.741,0.327,74.511
'[13:14:04.064]',0.324,-,0.385,0.770,0.753,0.325,76.271
'[13:14:04.072]',0.330,-,0.381,0.770,0.738,0.321,78.814
'[13:14:04.080]',0.324,-,0.381,0.775,0.724,0.319,81.552
'[13:14:04.088]',0.305,-,0.391,0.779,0.690,0.317,84.681
'[13:14:04.096]',0.279,-,0.410,0.785,0.656,0.316,88.396
'[13:14:04.104]',0.256,-,0.436,0.789,0.607,0.316,92.308
'[13:14:04.112]',0.230,-,0.449,0.789,0.559,0.316,96.415
'[13:14:04.120]',0.230,-,0.461,0.785,0.499,0.316,100.522
'[13:14:04.128]',0.215,-,0.465,0.785,0.439,0.315,105.020
'[13:14:04.136]',0.211,-,0.480,0.789,0.372,0.313,110.104
'[13:14:04.144]',0.189,-,0.506,0.789,0.305,0.311,114.407
'[13:14:04.152]',0.186,-,0.510,0.789,0.234,0.309,117.731
'[13:14:04.160]',0.176,-,0.520,0.789,0.162,0.309,119.883
'[13:14:04.168]',0.189,-,0.506,0.795,0.087,0.310,121.838
'[13:14:04.176]',0.195,-,0.506,0.799,0.013,0.315,123.794
'[13:14:04.184]',0.221,-,0.480,0.799,0.006,0.326,125.359
'[13:14:04.192]',0.256,-,0.449,0.811,0.000,0.340,126.141
'[13:14:04.200]',0.311,-,0.391,0.820,0.000,0.360,126.336
'[13:14:04.208]',0.314,-,0.391,0.814,0.000,0.380,126.141
'[13:14:04.216]',0.340,-,0.365,0.824,0.000,0.400,125.945
'[13:14:04.224]',0.346,-,0.359,0.824,0.000,0.422,125.163
'[13:14:04.232]',0.381,-,0.320,0.834,0.000,0.445,123.794
'[13:14:04.240]',0.426,-,0.279,0.844,0.000,0.466,121.643
'[13:14:04.248]',0.439,-,0.266,0.850,0.000,0.487,118.905
'[13:14:04.256]',0.391,-,0.314,0.834,0.000,0.505,115.776
'[13:14:04.264]',0.410,-,0.291,0.840,0.014,0.523,112.451
'[13:14:04.272]',0.455,-,0.240,0.859,0.028,0.541,108.931
'[13:14:04.280]',0.449,-,0.246,0.865,0.090,0.557,105.215
'[13:14:04.288]',0.471,-,0.225,0.859,0.152,0.574,101.108
'[13:14:04.296]',0.490,-,0.205,0.869,0.221,0.590,97.393
'[13:14:04.304]',0.510,-,0.186,0.879,0.291,0.605,94.068
'[13:14:04.312]',0.500,-,0.195,0.879,0.367,0.618,91.721
'[13:14:04.320]',0.506,-,0.189,0.879,0.442,0.633,90.352
'[13:14:04.328]',0.494,-,0.201,0.875,0.518,0.652,89.374
'[13:14:04.336]',0.480,-,0.221,0.865,0.595,0.674,88.396
'[13:14:04.344]',0.461,-,0.240,0.865,0.667,0.696,87.614
'[13:14:04.352]',0.436,-,0.266,0.859,0.738,0.721,87.223
'[13:14:04.360]',0.410,-,0.291,0.850,0.774,0.751,87.810
'[13:14:04.368]',0.385,-,0.314,0.840,0.811,0.784,88.788
'[13:14:04.376]',0.371,-,0.330,0.830,0.815,0.818,89.570
'[13:14:04.384]',0.355,-,0.350,0.820,0.820,0.853,89.765
'[13:14:04.392]',0.395,-,0.365,0.814,0.801,0.888,89.765
'[13:14:04.400]',0.445,-,0.385,0.814,0.781,0.920,89.961
'[13:14:04.408]',0.500,-,0.395,0.811,0.744,0.943,90.352
'[13:14:04.416]',0.551,-,0.410,0.811,0.706,0.962,90.548
'[13:14:04.424]',0.609,-,0.410,0.830,0.654,0.979,90.548
'[13:14:04.432]',0.670,-,0.410,0.840,0.602,0.990,90.352
'[13:14:04.440]',0.725,-,0.416,0.855,0.543,0.995,90.157
'[13:14:04.448]',0.779,-,0.426,0.865,0.485,0.998,89.961
'[13:14:04.456]',0.824,-,0.430,0.859,0.446,0.999,89.961
'[13:14:04.464]',0.875,-,0.430,0.859,0.407,1.000,89.961
'[13:14:04.472]',0.920,-,0.436,0.869,0.387,1.000,89.765
'[13:14:04.480]',0.945,-,0.445,0.885,0.368,1.000,89.374
'[13:14:04.488]',0.949,-,0.430,0.895,0.372,1.000,88.983
'[13:14:04.496]',0.949,-,0.410,0.920,0.377,1.000,88.788
'[13:14:04.504]',0.949,-,0.391,0.945,0.403,1.000,88.592
'[13:14:04.512]',0.955,-,0.365,0.969,0.428,1.000,88.201
'[13:14:04.520]',0.955,-,0.336,0.984,0.470,1.000,87.810
'[13:14:04.528]',0.959,-,0.311,1.000,0.512,0.996,87.419
'[13:14:04.536]',0.965,-,0.285,1.000,0.566,0.977,86.832
'[13:14:04.544]',0.984,-,0.250,1.004,0.620,0.939,86.441
'[13:14:04.552]',1.004,-,0.221,1.010,0.678,0.891,86.050
'[13:14:04.560]',1.029,-,0.189,1.020,0.736,0.836,85.658
'[13:14:04.568]',1.049,-,0.156,1.020,0.794,0.776,85.072
'[13:14:04.576]',1.055,-,0.131,1.025,0.852,0.716,84.485
'[13:14:04.584]',1.064,-,0.111,1.029,0.899,0.658,83.703
'[13:14:04.592]',1.059,-,0.105,1.084,0.945,0.603,83.116
'[13:14:04.600]',1.145,-,0.045,1.104,0.973,0.555,82.529
