"'Time','I','II','III','AVR','V','MCL','RESP','PLETH','ABP','CVP','ART'"
"'[15:23:40.312]',-,-0.010,0.600,-,0.735,-,0.536,1.874,0.000,-,-"
"'[15:23:40.320]',-,-0.030,0.605,-,0.740,-,0.537,1.862,0.000,-,-"
"'[15:23:40.328]',-,-0.050,0.585,-,0.785,-,0.539,1.889,0.000,-,-"
"'[15:23:40.336]',-,-0.070,0.590,-,0.780,-,0.541,1.974,0.000,-,-"
"'[15:23:40.344]',-,-0.135,0.550,-,0.770,-,0.542,2.195,0.000,-,-"
"'[15:23:40.352]',-,-0.205,0.520,-,0.765,-,0.544,2.614,0.000,-,-"
"'[15:23:40.360]',-,-0.301,0.450,-,0.805,-,0.546,3.058,0.000,-,-"
"'[15:23:40.368]',-,-0.441,0.340,-,0.850,-,0.547,3.094,0.000,-,-"
"'[15:23:40.376]',-,-0.500,0.285,-,0.890,-,0.549,2.204,0.000,-,-"
"'[15:23:40.384]',-,-0.500,0.385,-,0.910,-,0.550,1.102,0.000,-,-"
"'[15:23:40.392]',-,-0.441,0.480,-,0.905,-,0.551,0.550,0.000,-,-"
"'[15:23:40.400]',-,-0.376,0.535,-,0.895,-,0.552,0.275,0.000,-,-"
"'[15:23:40.408]',-,-0.326,0.595,-,0.880,-,0.553,1.138,0.000,-,-"
"'[15:23:40.416]',-,-0.256,0.655,-,0.870,-,0.553,2.570,0.000,-,-"
"'[15:23:40.424]',-,-0.251,0.625,-,0.880,-,0.554,3.286,0.000,-,-"
"'[15:23:40.432]',-,-0.286,0.590,-,0.885,-,0.554,3.644,0.000,-,-"
"'[15:23:40.440]',-,-0.316,0.550,-,0.895,-,0.554,3.823,0.000,-,-"
"'[15:23:40.448]',-,-0.331,0.530,-,0.895,-,0.553,3.913,0.000,-,-"
"'[15:23:40.456]',-,-0.346,0.520,-,0.900,-,0.552,3.958,0.000,-,-"
"'[15:23:40.464]',-,-0.341,0.530,-,0.895,-,0.550,3.980,0.000,-,-"
"'[15:23:40.472]',-,-0.326,0.560,-,0.880,-,0.549,3.991,0.000,-,-"
"'[15:23:40.480]',-,-0.291,0.625,-,0.860,-,0.547,3.997,0.000,-,-"
"'[15:23:40.488]',-,-0.256,0.670,-,0.840,-,0.545,4.000,0.000,-,-"
"'[15:23:40.496]',-,-0.245,0.690,-,0.830,-,0.542,4.001,0.000,-,-"
"'[15:23:40.504]',-,-0.235,0.705,-,0.830,-,0.539,4.002,0.000,-,-"
"'[15:23:40.512]',-,-0.225,0.705,-,0.835,-,0.536,4.002,0.000,-,-"
"'[15:23:40.520]',-,-0.210,0.710,-,0.835,-,0.533,4.002,0.000,-,-"
"'[15:23:40.528]',-,-0.200,0.690,-,0.855,-,0.529,4.002,0.000,-,-"
"'[15:23:40.536]',-,-0.180,0.695,-,0.880,-,0.526,4.002,0.000,-,-"
"'[15:23:40.544]',-,-0.170,0.680,-,0.910,-,0.522,4.002,0.000,-,-"
"'[15:23:40.552]',-,-0.150,0.655,-,0.945,-,0.518,4.002,0.000,-,-"
"'[15:23:40.560]',-,-0.140,0.635,-,0.975,-,0.512,4.002,0.000,-,-"
"'[15:23:40.568]',-,-0.125,0.615,-,1.000,-,0.507,4.002,0.000,-,-"
"'[15:23:40.576]',-,-0.120,0.590,-,1.015,-,0.502,4.002,0.000,-,-"
"'[15:23:40.584]',-,-0.105,0.585,-,1.020,-,0.496,4.002,0.000,-,-"
"'[15:23:40.592]',-,-0.105,0.565,-,1.025,-,0.489,4.002,0.000,-,-"
"'[15:23:40.600]',-,-0.095,0.560,-,1.020,-,0.483,4.002,0.000,-,-"
"'[15:23:40.608]',-,-0.090,0.555,-,1.020,-,0.477,4.002,0.000,-,-"
"'[15:23:40.616]',-,-0.081,0.555,-,1.015,-,0.471,4.002,0.000,-,-"
"'[15:23:40.624]',-,-0.081,0.545,-,1.015,-,0.465,4.002,0.000,-,-"
"'[15:23:40.632]',-,-0.075,0.545,-,1.010,-,0.458,4.002,0.000,-,-"
"'[15:23:40.640]',-,-0.081,0.540,-,1.010,-,0.452,4.002,0.000,-,-"
"'[15:23:40.648]',-,-0.065,0.540,-,1.005,-,0.446,4.002,0.000,-,-"
"'[15:23:40.656]',-,-0.061,0.545,-,1.000,-,0.439,4.002,0.000,-,-"
"'[15:23:40.664]',-,-0.055,0.545,-,1.000,-,0.432,4.002,0.000,-,-"
"'[15:23:40.672]',-,-0.050,0.555,-,1.000,-,0.426,4.002,0.000,-,-"
"'[15:23:40.680]',-,-0.045,0.560,-,1.000,-,0.419,4.002,0.000,-,-"
"'[15:23:40.688]',-,-0.035,0.570,-,1.000,-,0.413,4.002,0.000,-,-"
"'[15:23:40.696]',-,-0.025,0.565,-,1.000,-,0.406,4.002,0.000,-,-"
"'[15:23:40.704]',-,-0.010,0.585,-,1.000,-,0.400,4.002,0.000,-,-"
"'[15:23:40.712]',-,0.004,0.595,-,0.990,-,0.393,4.002,0.000,-,-"
"'[15:23:40.720]',-,0.010,0.600,-,0.990,-,0.386,4.002,0.000,-,-"
"'[15:23:40.728]',-,0.004,0.600,-,0.985,-,0.379,4.002,0.000,-,-"
"'[15:23:40.736]',-,-0.010,0.590,-,0.990,-,0.372,4.002,0.000,-,-"
"'[15:23:40.744]',-,-0.015,0.585,-,0.985,-,0.364,4.002,0.000,-,-"
"'[15:23:40.752]',-,1.501,-0.500,-,1.500,-,0.356,4.002,0.000,-,-"
"'[15:23:40.760]',-,-0.500,1.501,-,-0.500,-,0.348,4.002,0.000,-,-"
"'[15:23:40.768]',-,1.501,0.730,-,1.500,-,0.341,4.002,0.000,-,-"
"'[15:23:40.776]',-,-0.240,0.620,-,0.810,-,0.334,4.002,0.000,-,-"
"'[15:23:40.784]',-,-0.331,0.570,-,0.795,-,0.328,4.002,0.000,-,-"
"'[15:23:40.792]',-,-0.316,0.540,-,0.835,-,0.322,4.002,0.000,-,-"
"'[15:23:40.800]',-,-0.301,0.520,-,0.835,-,0.316,4.002,0.000,-,-"
"'[15:23:40.808]',-,-0.245,0.515,-,0.795,-,0.310,4.002,0.000,-,-"
"'[15:23:40.816]',-,-0.190,0.555,-,0.680,-,0.303,4.002,0.000,-,-"
"'[15:23:40.824]',-,-0.271,0.540,-,0.590,-,0.297,4.002,0.000,-,-"
"'[15:23:40.832]',-,-0.301,0.540,-,0.540,-,0.291,4.002,0.000,-,-"
"'[15:23:40.840]',-,-0.271,0.515,-,0.590,-,0.285,4.002,0.000,-,-"
"'[15:23:40.848]',-,-0.186,0.495,-,0.680,-,0.280,4.002,0.000,-,-"
"'[15:23:40.856]',-,-0.115,0.515,-,0.740,-,0.275,3.501,0.000,-,-"
"'[15:23:40.864]',-,-0.105,0.535,-,0.740,-,0.270,2.752,0.000,-,-"
"'[15:23:40.872]',-,-0.155,0.515,-,0.785,-,0.266,2.376,0.000,-,-"
"'[15:23:40.880]',-,-0.205,0.500,-,0.795,-,0.262,2.189,0.000,-,-"
"'[15:23:40.888]',-,-0.220,0.515,-,0.775,-,0.258,2.095,0.000,-,-"
"'[15:23:40.896]',-,-0.205,0.565,-,0.755,-,0.254,2.048,0.000,-,-"
"'[15:23:40.904]',-,-0.195,0.585,-,0.765,-,0.251,2.024,0.000,-,-"
"'[15:23:40.912]',-,-0.281,0.545,-,0.780,-,0.247,2.013,0.000,-,-"
"'[15:23:40.920]',-,-0.296,0.575,-,0.815,-,0.244,2.007,0.000,-,-"
"'[15:23:40.928]',-,-0.326,0.585,-,0.860,-,0.242,2.004,0.000,-,-"
"'[15:23:40.936]',-,-0.321,0.600,-,0.880,-,0.239,2.003,0.000,-,-"
"'[15:23:40.944]',-,-0.306,0.605,-,0.880,-,0.237,2.002,0.000,-,-"
"'[15:23:40.952]',-,-0.296,0.610,-,0.885,-,0.235,2.002,0.000,-,-"
"'[15:23:40.960]',-,-0.306,0.600,-,0.890,-,0.233,2.002,0.000,-,-"
"'[15:23:40.968]',-,-0.306,0.605,-,0.895,-,0.230,2.002,0.000,-,-"
"'[15:23:40.976]',-,-0.311,0.605,-,0.900,-,0.228,2.002,0.000,-,-"
"'[15:23:40.984]',-,-0.306,0.605,-,0.905,-,0.226,2.002,0.000,-,-"
"'[15:23:40.992]',-,-0.306,0.600,-,0.905,-,0.224,2.002,0.000,-,-"
"'[15:23:41.000]',-,-0.281,0.615,-,0.895,-,0.222,2.002,0.000,-,-"
"'[15:23:41.008]',-,-0.251,0.645,-,0.885,-,0.219,2.002,0.000,-,-"
"'[15:23:41.016]',-,-0.215,0.700,-,0.865,-,0.217,2.002,0.000,-,-"
"'[15:23:41.024]',-,-0.225,0.680,-,0.865,-,0.215,2.002,0.000,-,-"
"'[15:23:41.032]',-,-0.240,0.670,-,0.855,-,0.213,2.002,0.000,-,-"
"'[15:23:41.040]',-,-0.245,0.670,-,0.855,-,0.212,2.002,0.000,-,-"
"'[15:23:41.048]',-,-0.230,0.670,-,0.850,-,0.210,2.002,0.000,-,-"
"'[15:23:41.056]',-,-0.215,0.680,-,0.855,-,0.209,2.002,0.000,-,-"
"'[15:23:41.064]',-,-0.195,0.685,-,0.860,-,0.208,2.002,0.000,-,-"
"'[15:23:41.072]',-,-0.190,0.675,-,0.890,-,0.207,2.002,0.000,-,-"
"'[15:23:41.080]',-,-0.170,0.675,-,0.915,-,0.206,2.002,0.000,-,-"
"'[15:23:41.088]',-,-0.135,0.685,-,0.945,-,0.206,2.002,0.000,-,-"
"'[15:23:41.096]',-,-0.110,0.680,-,0.965,-,0.205,2.002,0.000,-,-"
"'[15:23:41.104]',-,-0.085,0.670,-,0.985,-,0.205,2.002,0.000,-,-"
"'[15:23:41.112]',-,-0.081,0.655,-,1.000,-,0.204,2.002,0.000,-,-"
"'[15:23:41.120]',-,-0.075,0.635,-,1.005,-,0.204,2.002,0.000,-,-"
"'[15:23:41.128]',-,-0.065,0.625,-,1.010,-,0.203,2.002,0.000,-,-"
"'[15:23:41.136]',-,-0.055,0.625,-,1.000,-,0.203,2.002,0.000,-,-"
"'[15:23:41.144]',-,-0.050,0.615,-,0.995,-,0.203,2.002,0.000,-,-"
"'[15:23:41.152]',-,-0.045,0.610,-,0.985,-,0.202,2.002,0.000,-,-"
"'[15:23:41.160]',-,-0.055,0.595,-,0.980,-,0.202,2.002,0.000,-,-"
"'[15:23:41.168]',-,-0.050,0.590,-,0.975,-,0.202,2.002,0.000,-,-"
"'[15:23:41.176]',-,-0.035,0.595,-,0.965,-,0.202,2.002,0.000,-,-"
"'[15:23:41.184]',-,-0.025,0.605,-,0.965,-,0.201,2.002,0.000,-,-"
"'[15:23:41.192]',-,-0.025,0.600,-,0.965,-,0.201,2.002,0.000,-,-"
"'[15:23:41.200]',-,-0.021,0.600,-,0.965,-,0.201,2.002,0.000,-,-"
"'[15:23:41.208]',-,-0.030,0.585,-,0.970,-,0.200,2.002,0.000,-,-"
"'[15:23:41.216]',-,-0.035,0.585,-,0.970,-,0.199,2.002,0.000,-,-"
"'[15:23:41.224]',-,-0.041,0.575,-,0.975,-,0.199,2.002,0.000,-,-"
"'[15:23:41.232]',-,-0.041,0.570,-,0.980,-,0.198,2.002,0.000,-,-"
"'[15:23:41.240]',-,-0.050,0.560,-,0.985,-,0.197,2.002,0.000,-,-"
"'[15:23:41.248]',-,-0.050,0.560,-,0.985,-,0.194,2.002,0.000,-,-"
"'[15:23:41.256]',-,-0.041,0.565,-,0.980,-,0.193,2.002,0.000,-,-"
"'[15:23:41.264]',-,-0.035,0.565,-,0.980,-,0.190,2.002,0.000,-,-"
"'[15:23:41.272]',-,-0.030,0.580,-,0.980,-,0.187,1.966,0.000,-,-"
"'[15:23:41.280]',-,-0.021,0.585,-,0.975,-,0.185,1.910,0.000,-,-"
"'[15:23:41.288]',-,-0.015,0.585,-,0.975,-,0.182,1.881,0.000,-,-"
"'[15:23:41.296]',-,-0.010,0.580,-,0.975,-,0.180,1.864,0.000,-,-"
"'[15:23:41.304]',-,-0.010,0.575,-,0.975,-,0.178,1.853,0.000,-,-"
"'[15:23:41.312]',-,-0.021,0.560,-,0.975,-,0.175,1.847,0.000,-,-"
"'[15:23:41.320]',-,-0.021,0.555,-,0.975,-,0.173,1.841,0.000,-,-"
"'[15:23:41.328]',-,-0.010,0.550,-,0.975,-,0.170,1.836,0.000,-,-"
"'[15:23:41.336]',-,-0.000,0.560,-,0.970,-,0.168,1.832,0.000,-,-"
"'[15:23:41.344]',-,1.501,0.675,-,1.500,-,0.166,1.828,0.000,-,-"
"'[15:23:41.352]',-,-0.500,-0.500,-,-0.500,-,0.165,1.825,0.000,-,-"
"'[15:23:41.360]',-,1.501,1.496,-,1.500,-,0.164,1.821,0.000,-,-"
"'[15:23:41.368]',-,-0.081,0.555,-,0.900,-,0.163,1.865,0.000,-,-"
"'[15:23:41.376]',-,-0.376,0.525,-,0.780,-,0.162,1.934,0.000,-,-"
"'[15:23:41.384]',-,-0.356,0.520,-,0.810,-,0.161,1.968,0.000,-,-"
"'[15:23:41.392]',-,-0.326,0.505,-,0.830,-,0.161,1.984,0.000,-,-"
"'[15:23:41.400]',-,-0.286,0.490,-,0.845,-,0.160,1.993,0.000,-,-"
"'[15:23:41.408]',-,-0.210,0.510,-,0.785,-,0.160,1.997,0.000,-,-"
"'[15:23:41.416]',-,-0.175,0.530,-,0.655,-,0.160,1.999,0.000,-,-"
"'[15:23:41.424]',-,-0.276,0.525,-,0.575,-,0.160,2.000,0.000,-,-"
"'[15:23:41.432]',-,-0.296,0.515,-,0.525,-,0.160,2.001,0.000,-,-"
"'[15:23:41.440]',-,-0.256,0.490,-,0.585,-,0.160,2.001,0.000,-,-"
"'[15:23:41.448]',-,-0.170,0.485,-,0.665,-,0.160,2.001,0.000,-,-"
"'[15:23:41.456]',-,-0.095,0.515,-,0.735,-,0.160,2.001,0.000,-,-"
"'[15:23:41.464]',-,-0.105,0.540,-,0.720,-,0.160,2.001,0.000,-,-"
"'[15:23:41.472]',-,-0.110,0.545,-,0.755,-,0.161,2.001,0.000,-,-"
"'[15:23:41.480]',-,-0.105,0.560,-,0.765,-,0.162,2.001,0.000,-,-"
"'[15:23:41.488]',-,-0.166,0.545,-,0.750,-,0.162,2.001,0.000,-,-"
"'[15:23:41.496]',-,-0.220,0.525,-,0.760,-,0.164,1.954,0.000,-,-"
"'[15:23:41.504]',-,-0.276,0.505,-,0.770,-,0.164,1.883,0.000,-,-"
"'[15:23:41.512]',-,-0.316,0.500,-,0.790,-,0.165,1.846,0.000,-,-"
"'[15:23:41.520]',-,-0.311,0.560,-,0.830,-,0.164,1.826,0.000,-,-"
"'[15:23:41.528]',-,-0.316,0.600,-,0.875,-,0.164,1.815,0.000,-,-"
"'[15:23:41.536]',-,-0.266,0.635,-,0.885,-,0.163,1.808,0.000,-,-"
"'[15:23:41.544]',-,-0.256,0.655,-,0.880,-,0.162,1.804,0.000,-,-"
"'[15:23:41.552]',-,-0.245,0.675,-,0.875,-,0.160,1.800,0.000,-,-"
"'[15:23:41.560]',-,-0.251,0.675,-,0.875,-,0.158,1.797,0.000,-,-"
"'[15:23:41.568]',-,-0.251,0.680,-,0.870,-,0.157,1.794,0.000,-,-"
"'[15:23:41.576]',-,-0.256,0.665,-,0.875,-,0.155,1.792,0.000,-,-"
"'[15:23:41.584]',-,-0.245,0.670,-,0.870,-,0.153,1.790,0.000,-,-"
"'[15:23:41.592]',-,-0.245,0.680,-,0.870,-,0.151,1.788,0.000,-,-"
"'[15:23:41.600]',-,-0.230,0.685,-,0.860,-,0.151,1.785,0.000,-,-"
"'[15:23:41.608]',-,-0.225,0.695,-,0.855,-,0.150,1.783,0.000,-,-"
"'[15:23:41.616]',-,-0.220,0.705,-,0.840,-,0.150,1.781,0.000,-,-"
"'[15:23:41.624]',-,-0.220,0.705,-,0.835,-,0.150,1.836,0.000,-,-"
"'[15:23:41.632]',-,-0.225,0.705,-,0.830,-,0.151,1.919,0.000,-,-"
"'[15:23:41.640]',-,-0.230,0.705,-,0.825,-,0.151,1.960,0.000,-,-"
"'[15:23:41.648]',-,-0.235,0.710,-,0.820,-,0.151,1.980,0.000,-,-"
"'[15:23:41.656]',-,-0.225,0.705,-,0.825,-,0.152,1.991,0.000,-,-"
"'[15:23:41.664]',-,-0.215,0.705,-,0.830,-,0.153,1.996,0.000,-,-"
"'[15:23:41.672]',-,-0.205,0.705,-,0.850,-,0.155,1.999,0.000,-,-"
"'[15:23:41.680]',-,-0.190,0.695,-,0.885,-,0.157,2.000,0.000,-,-"
"'[15:23:41.688]',-,-0.175,0.680,-,0.920,-,0.159,2.001,0.000,-,-"
"'[15:23:41.696]',-,-0.155,0.665,-,0.955,-,0.162,2.001,0.000,-,-"
"'[15:23:41.704]',-,-0.130,0.655,-,0.985,-,0.165,2.001,0.000,-,-"
"'[15:23:41.712]',-,-0.105,0.650,-,1.000,-,0.168,2.001,0.000,-,-"
"'[15:23:41.720]',-,-0.085,0.640,-,1.015,-,0.172,2.001,0.000,-,-"
"'[15:23:41.728]',-,-0.075,0.630,-,1.020,-,0.175,2.001,0.000,-,-"
"'[15:23:41.736]',-,-0.050,0.625,-,1.025,-,0.178,2.001,0.000,-,-"
"'[15:23:41.744]',-,-0.045,0.610,-,1.025,-,0.181,2.001,0.000,-,-"
"'[15:23:41.752]',-,-0.035,0.610,-,1.020,-,0.183,1.945,0.000,-,-"
"'[15:23:41.760]',-,-0.035,0.590,-,1.020,-,0.185,1.860,0.000,-,-"
"'[15:23:41.768]',-,-0.030,0.590,-,1.015,-,0.187,1.817,0.000,-,-"
"'[15:23:41.776]',-,-0.035,0.580,-,1.010,-,0.187,1.795,0.000,-,-"
"'[15:23:41.784]',-,-0.035,0.580,-,1.000,-,0.188,1.782,0.000,-,-"
"'[15:23:41.792]',-,-0.035,0.575,-,1.000,-,0.188,1.775,0.000,-,-"
"'[15:23:41.800]',-,-0.035,0.585,-,0.990,-,0.188,1.771,0.000,-,-"
"'[15:23:41.808]',-,-0.030,0.580,-,0.990,-,0.187,1.768,0.000,-,-"
"'[15:23:41.816]',-,-0.025,0.580,-,0.990,-,0.186,1.766,0.000,-,-"
"'[15:23:41.824]',-,-0.030,0.570,-,0.990,-,0.185,1.764,0.000,-,-"
"'[15:23:41.832]',-,-0.025,0.570,-,0.995,-,0.183,1.762,0.000,-,-"
"'[15:23:41.840]',-,-0.021,0.565,-,0.990,-,0.181,1.761,0.000,-,-"
"'[15:23:41.848]',-,-0.021,0.565,-,0.980,-,0.179,1.761,0.000,-,-"
"'[15:23:41.856]',-,-0.015,0.560,-,0.980,-,0.176,1.759,0.000,-,-"
"'[15:23:41.864]',-,-0.000,0.565,-,0.985,-,0.174,1.758,0.000,-,-"
"'[15:23:41.872]',-,0.010,0.570,-,0.990,-,0.170,1.757,0.000,-,-"
"'[15:23:41.880]',-,0.040,0.585,-,1.000,-,0.167,1.817,0.000,-,-"
"'[15:23:41.888]',-,1.501,0.590,-,0.990,-,0.165,1.909,0.000,-,-"
"'[15:23:41.896]',-,-0.500,-0.500,-,1.500,-,0.162,1.955,0.000,-,-"
"'[15:23:41.904]',-,1.501,1.501,-,-0.500,-,0.159,1.978,0.000,-,-"
"'[15:23:41.912]',-,0.610,0.640,-,1.500,-,0.157,1.990,0.000,-,-"
"'[15:23:41.920]',-,-0.311,0.560,-,0.815,-,0.154,1.996,0.000,-,-"
"'[15:23:41.928]',-,-0.376,0.540,-,0.785,-,0.152,1.999,0.000,-,-"
"'[15:23:41.936]',-,-0.331,0.535,-,0.830,-,0.150,2.000,0.000,-,-"
"'[15:23:41.944]',-,-0.311,0.500,-,0.850,-,0.148,2.001,0.000,-,-"
"'[15:23:41.952]',-,-0.251,0.495,-,0.855,-,0.147,2.001,0.000,-,-"
"'[15:23:41.960]',-,-0.186,0.515,-,0.720,-,0.146,2.001,0.000,-,-"
"'[15:23:41.968]',-,-0.256,0.510,-,0.630,-,0.145,2.001,0.000,-,-"
"'[15:23:41.976]',-,-0.316,0.500,-,0.560,-,0.144,2.001,0.000,-,-"
"'[15:23:41.984]',-,-0.306,0.475,-,0.590,-,0.143,2.001,0.000,-,-"
"'[15:23:41.992]',-,-0.215,0.465,-,0.680,-,0.142,2.001,0.000,-,-"
"'[15:23:42.000]',-,-0.130,0.490,-,0.745,-,0.142,2.001,0.000,-,-"
"'[15:23:42.008]',-,-0.110,0.525,-,0.735,-,0.142,1.939,0.000,-,-"
"'[15:23:42.016]',-,-0.125,0.560,-,0.760,-,0.142,1.847,0.000,-,-"
"'[15:23:42.024]',-,-0.105,0.555,-,0.770,-,0.142,1.800,0.000,-,-"
"'[15:23:42.032]',-,-0.180,0.540,-,0.765,-,0.142,1.775,0.000,-,-"
"'[15:23:42.040]',-,-0.225,0.535,-,0.755,-,0.142,1.762,0.000,-,-"
"'[15:23:42.048]',-,-0.256,0.540,-,0.765,-,0.142,1.756,0.000,-,-"
"'[15:23:42.056]',-,-0.321,0.500,-,0.785,-,0.143,1.752,0.000,-,-"
"'[15:23:42.064]',-,-0.341,0.530,-,0.810,-,0.143,1.750,0.000,-,-"
"'[15:23:42.072]',-,-0.361,0.555,-,0.855,-,0.143,1.748,0.000,-,-"
"'[15:23:42.080]',-,-0.366,0.575,-,0.880,-,0.144,1.747,0.000,-,-"
"'[15:23:42.088]',-,-0.341,0.585,-,0.880,-,0.144,1.746,0.000,-,-"
"'[15:23:42.096]',-,-0.326,0.595,-,0.885,-,0.145,1.745,0.000,-,-"
"'[15:23:42.104]',-,-0.321,0.600,-,0.890,-,0.145,1.744,0.000,-,-"
"'[15:23:42.112]',-,-0.316,0.590,-,0.885,-,0.145,1.743,0.000,-,-"
"'[15:23:42.120]',-,-0.311,0.595,-,0.890,-,0.145,1.742,0.000,-,-"
"'[15:23:42.128]',-,-0.306,0.585,-,0.895,-,0.145,1.742,0.000,-,-"
"'[15:23:42.136]',-,-0.311,0.585,-,0.895,-,0.145,1.806,0.000,-,-"
"'[15:23:42.144]',-,-0.311,0.585,-,0.900,-,0.145,1.904,0.000,-,-"
"'[15:23:42.152]',-,-0.301,0.600,-,0.885,-,0.145,1.953,0.000,-,-"
"'[15:23:42.160]',-,-0.301,0.600,-,0.880,-,0.146,1.978,0.000,-,-"
"'[15:23:42.168]',-,-0.306,0.615,-,0.865,-,0.147,1.989,0.000,-,-"
"'[15:23:42.176]',-,-0.296,0.625,-,0.855,-,0.149,1.995,0.000,-,-"
"'[15:23:42.184]',-,-0.291,0.635,-,0.855,-,0.150,1.998,0.000,-,-"
"'[15:23:42.192]',-,-0.286,0.645,-,0.855,-,0.152,2.000,0.000,-,-"
"'[15:23:42.200]',-,-0.271,0.655,-,0.850,-,0.154,2.001,0.000,-,-"
"'[15:23:42.208]',-,-0.245,0.665,-,0.855,-,0.155,2.001,0.000,-,-"
"'[15:23:42.216]',-,-0.225,0.675,-,0.875,-,0.158,2.001,0.000,-,-"
"'[15:23:42.224]',-,-0.210,0.665,-,0.900,-,0.160,2.001,0.000,-,-"
"'[15:23:42.232]',-,-0.180,0.655,-,0.925,-,0.162,2.001,0.000,-,-"
"'[15:23:42.240]',-,-0.160,0.645,-,0.960,-,0.164,2.001,0.000,-,-"
"'[15:23:42.248]',-,-0.130,0.640,-,0.985,-,0.166,2.001,0.000,-,-"
"'[15:23:42.256]',-,-0.110,0.630,-,1.000,-,0.168,2.001,0.000,-,-"
"'[15:23:42.264]',-,-0.085,0.625,-,1.020,-,0.170,2.001,0.000,-,-"
"'[15:23:42.272]',-,-0.065,0.615,-,1.020,-,0.173,2.001,0.000,-,-"
"'[15:23:42.280]',-,-0.055,0.620,-,1.010,-,0.175,2.001,0.000,-,-"
"'[15:23:42.288]',-,-0.055,0.615,-,1.000,-,0.177,2.001,0.000,-,-"
"'[15:23:42.296]',-,-0.041,0.615,-,0.995,-,0.179,1.513,0.000,-,-"
"'[15:23:42.304]',-,-0.035,0.615,-,0.990,-,0.181,0.781,0.000,-,-"
"'[15:23:42.312]',-,-0.035,0.610,-,0.980,-,0.183,0.414,0.000,-,-"
"'[15:23:42.320]',-,-0.035,0.615,-,0.975,-,0.184,0.231,0.000,-,-"
"'[15:23:42.328]',-,-0.025,0.610,-,0.975,-,0.186,0.138,0.000,-,-"
"'[15:23:42.336]',-,-0.025,0.610,-,0.975,-,0.186,0.091,0.000,-,-"
"'[15:23:42.344]',-,-0.015,0.610,-,0.965,-,0.186,0.066,0.000,-,-"
"'[15:23:42.352]',-,-0.010,0.620,-,0.960,-,0.186,0.054,0.000,-,-"
"'[15:23:42.360]',-,-0.000,0.650,-,0.950,-,0.186,0.047,0.000,-,-"
"'[15:23:42.368]',-,0.035,0.685,-,0.945,-,0.186,0.042,0.000,-,-"
"'[15:23:42.376]',-,0.035,0.675,-,0.950,-,0.186,0.039,0.000,-,-"
"'[15:23:42.384]',-,0.030,0.650,-,0.950,-,0.185,0.037,0.000,-,-"
"'[15:23:42.392]',-,0.015,0.625,-,0.960,-,0.185,0.528,0.000,-,-"
"'[15:23:42.400]',-,0.010,0.620,-,0.960,-,0.183,1.265,0.000,-,-"
"'[15:23:42.408]',-,0.004,0.610,-,0.965,-,0.182,1.633,0.000,-,-"
"'[15:23:42.416]',-,0.004,0.610,-,0.965,-,0.180,1.817,0.000,-,-"
"'[15:23:42.424]',-,-0.005,0.590,-,0.970,-,0.178,1.909,0.000,-,-"
"'[15:23:42.432]',-,-0.000,0.595,-,0.970,-,0.176,1.955,0.000,-,-"
"'[15:23:42.440]',-,-0.010,0.585,-,0.970,-,0.175,1.978,0.000,-,-"
"'[15:23:42.448]',-,-0.005,0.585,-,0.970,-,0.174,1.990,0.000,-,-"
"'[15:23:42.456]',-,-0.010,0.575,-,0.970,-,0.172,1.996,0.000,-,-"
"'[15:23:42.464]',-,-0.500,-0.500,-,-0.500,-,0.171,1.999,0.000,-,-"
"'[15:23:42.472]',-,1.501,1.466,-,1.500,-,0.170,2.000,0.000,-,-"
"'[15:23:42.480]',-,1.321,0.685,-,1.455,-,0.168,2.001,0.000,-,-"
"'[15:23:42.488]',-,-0.235,0.555,-,0.835,-,0.167,2.001,0.000,-,-"
"'[15:23:42.496]',-,-0.386,0.540,-,0.785,-,0.166,2.001,0.000,-,-"
"'[15:23:42.504]',-,-0.356,0.525,-,0.820,-,0.166,2.001,0.000,-,-"
"'[15:23:42.512]',-,-0.336,0.505,-,0.830,-,0.166,2.001,0.000,-,-"
"'[15:23:42.520]',-,-0.281,0.490,-,0.840,-,0.166,1.509,0.000,-,-"
"'[15:23:42.528]',-,-0.200,0.515,-,0.740,-,0.167,0.771,0.000,-,-"
"'[15:23:42.536]',-,-0.245,0.520,-,0.635,-,0.167,0.402,0.000,-,-"
"'[15:23:42.544]',-,-0.331,0.490,-,0.550,-,0.167,0.216,0.000,-,-"
"'[15:23:42.552]',-,-0.346,0.475,-,0.535,-,0.168,0.123,0.000,-,-"
"'[15:23:42.560]',-,-0.276,0.445,-,0.635,-,0.168,0.076,0.000,-,-"
"'[15:23:42.568]',-,-0.175,0.465,-,0.715,-,0.169,0.052,0.000,-,-"
"'[15:23:42.576]',-,-0.130,0.495,-,0.740,-,0.170,0.039,0.000,-,-"
"'[15:23:42.584]',-,-0.135,0.525,-,0.730,-,0.172,0.032,0.000,-,-"
"'[15:23:42.592]',-,-0.125,0.550,-,0.770,-,0.173,0.028,0.000,-,-"
"'[15:23:42.600]',-,-0.155,0.560,-,0.760,-,0.174,0.026,0.000,-,-"
"'[15:23:42.608]',-,-0.205,0.545,-,0.750,-,0.174,0.025,0.000,-,-"
"'[15:23:42.616]',-,-0.235,0.540,-,0.760,-,0.175,0.024,0.000,-,-"
"'[15:23:42.624]',-,-0.301,0.515,-,0.780,-,0.176,0.023,0.000,-,-"
"'[15:23:42.632]',-,-0.321,0.555,-,0.805,-,0.178,0.022,0.000,-,-"
