"'Time','II','AVR','V','RESP','PLETH','ABP','CVP'"
"'[14:31:06.700]',0.280,0.785,0.620,-0.041,-,-,37.004"
"'[14:31:06.708]',0.280,0.780,0.615,-0.041,-,-,37.004"
"'[14:31:06.716]',0.280,0.780,0.610,-0.043,-,-,37.004"
"'[14:31:06.724]',0.285,0.780,0.605,-0.044,-,-,37.004"
"'[14:31:06.732]',0.290,0.775,0.605,-0.046,-,-,37.004"
"'[14:31:06.740]',0.295,0.775,0.600,-0.047,-,-,37.004"
"'[14:31:06.748]',0.295,0.775,0.595,-0.048,-,-,37.004"
"'[14:31:06.756]',0.300,0.770,0.595,-0.049,-,-,37.004"
"'[14:31:06.764]',0.300,0.770,0.590,-0.050,-,-,37.004"
"'[14:31:06.772]',0.300,0.770,0.590,-0.050,-,-,37.004"
"'[14:31:06.780]',0.300,0.770,0.585,-0.050,-,-,37.004"
"'[14:31:06.788]',0.295,0.765,0.585,-0.049,-,-,37.004"
"'[14:31:06.796]',0.295,0.765,0.580,-0.047,-,-,37.004"
"'[14:31:06.804]',0.295,0.765,0.580,-0.044,-,-,37.004"
"'[14:31:06.812]',0.295,0.765,0.580,-0.041,-,-,37.004"
"'[14:31:06.820]',0.295,0.765,0.580,-0.037,-,-,37.004"
"'[14:31:06.828]',0.290,0.770,0.580,-0.033,-,-,37.004"
"'[14:31:06.836]',0.290,0.775,0.580,-0.029,-,-,37.004"
"'[14:31:06.844]',0.290,0.775,0.580,-0.025,-,-,37.004"
"'[14:31:06.852]',0.290,0.770,0.580,-0.020,-,-,37.004"
"'[14:31:06.860]',0.290,0.770,0.580,-0.015,-,-,37.004"
"'[14:31:06.868]',0.290,0.775,0.585,-0.010,-,-,37.004"
"'[14:31:06.876]',0.290,0.770,0.585,-0.004,-,-,37.004"
"'[14:31:06.884]',0.285,0.770,0.585,0.003,-,-,37.004"
"'[14:31:06.892]',0.285,0.775,0.585,0.010,-,-,37.004"
"'[14:31:06.900]',0.285,0.775,0.585,0.017,-,-,37.004"
"'[14:31:06.908]',0.285,0.775,0.580,0.023,-,-,37.004"
"'[14:31:06.916]',0.285,0.770,0.580,0.031,-,-,37.004"
"'[14:31:06.924]',0.285,0.770,0.580,0.037,-,-,37.004"
"'[14:31:06.932]',0.285,0.770,0.580,0.044,-,-,37.004"
"'[14:31:06.940]',0.290,0.770,0.585,0.048,-,-,37.004"
"'[14:31:06.948]',0.290,0.765,0.590,0.053,-,-,37.004"
"'[14:31:06.956]',0.290,0.765,0.595,0.057,-,-,37.004"
"'[14:31:06.964]',0.285,0.765,0.600,0.062,-,-,37.004"
"'[14:31:06.972]',0.285,0.770,0.605,0.065,-,-,37.004"
"'[14:31:06.980]',0.290,0.770,0.610,0.068,-,-,37.004"
"'[14:31:06.988]',0.290,0.765,0.615,0.070,-,-,37.004"
"'[14:31:06.996]',0.300,0.755,0.620,0.072,-,-,37.004"
"'[14:31:07.004]',0.310,0.745,0.630,0.073,-,-,37.004"
"'[14:31:07.012]',0.330,0.735,0.640,0.074,-,-,37.004"
"'[14:31:07.020]',0.355,0.715,0.650,0.074,-,-,37.004"
"'[14:31:07.028]',0.365,0.705,0.660,0.074,-,-,37.004"
"'[14:31:07.036]',0.375,0.700,0.645,0.073,-,-,37.004"
"'[14:31:07.044]',0.370,0.695,0.615,0.072,-,-,37.004"
"'[14:31:07.052]',0.360,0.695,0.585,0.069,-,-,37.004"
"'[14:31:07.060]',0.345,0.710,0.580,0.067,-,-,37.004"
"'[14:31:07.068]',0.330,0.720,0.585,0.063,-,-,37.004"
"'[14:31:07.076]',0.320,0.730,0.585,0.059,-,-,37.004"
"'[14:31:07.084]',0.310,0.740,0.585,0.056,-,-,37.004"
"'[14:31:07.092]',0.295,0.755,0.595,0.052,-,-,37.004"
"'[14:31:07.100]',0.280,0.775,0.610,0.048,-,-,37.004"
"'[14:31:07.108]',0.275,0.780,0.620,0.044,-,-,37.004"
"'[14:31:07.116]',0.270,0.780,0.630,0.039,-,-,37.004"
"'[14:31:07.124]',0.270,0.785,0.635,0.035,-,-,37.004"
"'[14:31:07.132]',0.270,0.780,0.640,0.029,-,-,37.004"
"'[14:31:07.140]',0.280,0.780,0.640,0.023,-,-,37.004"
"'[14:31:07.148]',0.285,0.775,0.640,0.017,-,-,37.004"
"'[14:31:07.156]',0.290,0.775,0.655,0.011,-,-,37.004"
"'[14:31:07.164]',0.315,0.760,0.685,0.005,-,-,37.004"
"'[14:31:07.172]',0.390,0.700,0.690,-0.002,-,-,37.004"
"'[14:31:07.180]',0.600,0.525,0.505,-0.008,-,-,37.004"
"'[14:31:07.188]',0.930,0.270,0.130,-0.014,-,-,37.004"
"'[14:31:07.196]',1.041,0.200,-0.155,-0.021,-,-,37.004"
"'[14:31:07.204]',0.795,0.390,-0.166,-0.028,-,-,37.004"
"'[14:31:07.212]',0.515,0.605,0.190,-0.035,-,-,37.004"
"'[14:31:07.220]',0.390,0.710,0.440,-0.041,-,-,37.004"
"'[14:31:07.228]',0.340,0.750,0.585,-0.047,-,-,37.004"
"'[14:31:07.236]',0.320,0.760,0.645,-0.053,-,-,37.004"
"'[14:31:07.244]',0.310,0.770,0.670,-0.059,-,-,37.004"
"'[14:31:07.252]',0.305,0.775,0.680,-0.063,-,-,37.004"
"'[14:31:07.260]',0.305,0.770,0.685,-0.067,-,-,37.004"
"'[14:31:07.268]',0.310,0.770,0.690,-0.071,-,-,37.004"
"'[14:31:07.276]',0.310,0.770,0.695,-0.075,-,-,37.004"
"'[14:31:07.284]',0.315,0.765,0.695,-0.079,-,-,37.004"
"'[14:31:07.292]',0.315,0.760,0.695,-0.084,-,-,37.004"
"'[14:31:07.300]',0.320,0.755,0.695,-0.087,-,-,37.004"
"'[14:31:07.308]',0.320,0.750,0.700,-0.091,-,-,37.004"
"'[14:31:07.316]',0.325,0.750,0.705,-0.094,-,-,37.004"
"'[14:31:07.324]',0.335,0.750,0.705,-0.097,-,-,37.004"
"'[14:31:07.332]',0.335,0.745,0.710,-0.100,-,-,37.004"
"'[14:31:07.340]',0.335,0.740,0.715,-0.103,-,-,37.004"
"'[14:31:07.348]',0.340,0.735,0.715,-0.106,-,-,37.004"
"'[14:31:07.356]',0.345,0.730,0.715,-0.109,-,-,37.004"
"'[14:31:07.364]',0.350,0.730,0.715,-0.111,-,-,37.004"
"'[14:31:07.372]',0.355,0.720,0.715,-0.114,-,-,37.004"
"'[14:31:07.380]',0.360,0.715,0.715,-0.115,-,-,37.004"
"'[14:31:07.388]',0.370,0.710,0.715,-0.116,-,-,37.004"
"'[14:31:07.396]',0.380,0.700,0.710,-0.117,-,-,37.004"
"'[14:31:07.404]',0.400,0.690,0.705,-0.117,-,-,37.004"
"'[14:31:07.412]',0.410,0.685,0.705,-0.118,-,-,37.004"
"'[14:31:07.420]',0.425,0.675,0.705,-0.119,-,-,37.004"
"'[14:31:07.428]',0.440,0.665,0.705,-0.119,-,-,37.004"
"'[14:31:07.436]',0.460,0.650,0.705,-0.118,-,-,37.004"
"'[14:31:07.444]',0.485,0.635,0.705,-0.117,-,-,37.004"
"'[14:31:07.452]',0.510,0.625,0.700,-0.116,-,-,37.004"
"'[14:31:07.460]',0.535,0.605,0.695,-0.114,-,-,37.004"
"'[14:31:07.468]',0.555,0.590,0.690,-0.114,-,-,37.004"
"'[14:31:07.476]',0.580,0.575,0.680,-0.112,-,-,37.004"
"'[14:31:07.484]',0.595,0.565,0.670,-0.111,-,-,37.004"
"'[14:31:07.492]',0.610,0.560,0.655,-0.111,-,-,37.004"
"'[14:31:07.500]',0.620,0.560,0.640,-0.111,-,-,37.004"
"'[14:31:07.508]',0.610,0.560,0.620,-0.111,-,-,37.004"
"'[14:31:07.516]',0.590,0.575,0.605,-0.112,-,-,37.004"
"'[14:31:07.524]',0.555,0.595,0.585,-0.113,-,-,37.004"
"'[14:31:07.532]',0.510,0.625,0.575,-0.116,-,-,37.004"
"'[14:31:07.540]',0.460,0.660,0.565,-0.119,-,-,37.004"
"'[14:31:07.548]',0.410,0.690,0.560,-0.123,-,-,37.004"
"'[14:31:07.556]',0.370,0.715,0.560,-0.128,-,-,37.004"
"'[14:31:07.564]',0.335,0.735,0.555,-0.133,-,-,37.004"
"'[14:31:07.572]',0.310,0.755,0.555,-0.138,-,-,37.004"
"'[14:31:07.580]',0.295,0.765,0.555,-0.145,-,-,37.004"
"'[14:31:07.588]',0.280,0.775,0.560,-0.151,-,-,37.004"
"'[14:31:07.596]',0.275,0.775,0.560,-0.160,-,-,37.004"
"'[14:31:07.604]',0.275,0.780,0.565,-0.169,-,-,37.004"
"'[14:31:07.612]',0.270,0.780,0.570,-0.181,-,-,37.004"
"'[14:31:07.620]',0.270,0.780,0.575,-0.193,-,-,37.004"
"'[14:31:07.628]',0.270,0.785,0.580,-0.204,-,-,37.004"
"'[14:31:07.636]',0.270,0.780,0.585,-0.215,-,-,37.004"
"'[14:31:07.644]',0.270,0.785,0.595,-0.226,-,-,37.004"
"'[14:31:07.652]',0.270,0.785,0.605,-0.238,-,-,37.004"
"'[14:31:07.660]',0.270,0.780,0.620,-0.250,-,-,37.004"
"'[14:31:07.668]',0.270,0.780,0.625,-0.262,-,-,37.004"
"'[14:31:07.676]',0.275,0.780,0.630,-0.275,-,-,37.004"
"'[14:31:07.684]',0.275,0.780,0.635,-0.287,-,-,37.004"
"'[14:31:07.692]',0.280,0.775,0.635,-0.299,-,-,37.004"
"'[14:31:07.700]',0.285,0.775,0.635,-0.311,-,-,37.004"
"'[14:31:07.708]',0.285,0.770,0.640,-0.321,-,-,37.004"
"'[14:31:07.716]',0.290,0.770,0.640,-0.332,-,-,37.004"
"'[14:31:07.724]',0.290,0.770,0.645,-0.340,-,-,37.004"
"'[14:31:07.732]',0.285,0.770,0.650,-0.348,-,-,37.004"
"'[14:31:07.740]',0.280,0.770,0.655,-0.353,-,-,37.004"
"'[14:31:07.748]',0.280,0.775,0.655,-0.358,-,-,37.004"
"'[14:31:07.756]',0.280,0.775,0.650,-0.362,-,-,37.004"
"'[14:31:07.764]',0.280,0.775,0.645,-0.365,-,-,37.004"
"'[14:31:07.772]',0.285,0.775,0.645,-0.366,-,-,37.004"
"'[14:31:07.780]',0.290,0.770,0.645,-0.367,-,-,37.004"
"'[14:31:07.788]',0.290,0.770,0.645,-0.368,-,-,37.004"
"'[14:31:07.796]',0.295,0.770,0.650,-0.368,-,-,37.004"
"'[14:31:07.804]',0.290,0.770,0.650,-0.367,-,-,37.004"
"'[14:31:07.812]',0.290,0.770,0.645,-0.366,-,-,37.004"
"'[14:31:07.820]',0.290,0.770,0.645,-0.363,-,-,37.004"
"'[14:31:07.828]',0.295,0.770,0.640,-0.360,-,-,37.004"
"'[14:31:07.836]',0.300,0.765,0.640,-0.357,-,-,37.004"
"'[14:31:07.844]',0.300,0.765,0.640,-0.353,-,-,37.004"
"'[14:31:07.852]',0.305,0.765,0.635,-0.348,-,-,37.004"
"'[14:31:07.860]',0.310,0.760,0.635,-0.343,-,-,37.004"
"'[14:31:07.868]',0.310,0.760,0.635,-0.338,-,-,37.004"
"'[14:31:07.876]',0.315,0.755,0.640,-0.333,-,-,37.004"
"'[14:31:07.884]',0.315,0.755,0.650,-0.329,-,-,37.004"
"'[14:31:07.892]',0.315,0.750,0.660,-0.324,-,-,37.004"
"'[14:31:07.900]',0.315,0.750,0.680,-0.321,-,-,37.004"
"'[14:31:07.908]',0.315,0.745,0.705,-0.318,-,-,37.004"
"'[14:31:07.916]',0.315,0.745,0.735,-0.316,-,-,37.004"
"'[14:31:07.924]',0.310,0.745,0.765,-0.314,-,-,37.004"
"'[14:31:07.932]',0.310,0.745,0.790,-0.314,-,-,37.004"
"'[14:31:07.940]',0.300,0.745,0.815,-0.313,-,-,37.004"
"'[14:31:07.948]',0.300,0.750,0.835,-0.314,-,-,37.004"
"'[14:31:07.956]',0.310,0.745,0.845,-0.314,-,-,37.004"
"'[14:31:07.964]',0.320,0.735,0.855,-0.315,-,-,37.004"
"'[14:31:07.972]',0.340,0.720,0.865,-0.315,-,-,37.004"
"'[14:31:07.980]',0.360,0.700,0.875,-0.318,-,-,37.004"
"'[14:31:07.988]',0.375,0.695,0.865,-0.321,-,-,37.004"
"'[14:31:07.996]',0.380,0.685,0.835,-0.324,-,-,37.004"
"'[14:31:08.004]',0.385,0.680,0.795,-0.328,-,-,37.004"
"'[14:31:08.012]',0.375,0.685,0.770,-0.333,-,-,37.004"
"'[14:31:08.020]',0.355,0.705,0.760,-0.338,-,-,37.004"
"'[14:31:08.028]',0.340,0.715,0.740,-0.343,-,-,37.004"
"'[14:31:08.036]',0.330,0.725,0.725,-0.348,-,-,37.004"
"'[14:31:08.044]',0.315,0.740,0.720,-0.354,-,-,37.004"
"'[14:31:08.052]',0.295,0.760,0.725,-0.358,-,-,37.004"
"'[14:31:08.060]',0.295,0.770,0.720,-0.363,-,-,37.004"
"'[14:31:08.068]',0.295,0.770,0.710,-0.367,-,-,37.004"
"'[14:31:08.076]',0.295,0.770,0.705,-0.372,-,-,37.004"
"'[14:31:08.084]',0.300,0.765,0.695,-0.375,-,-,37.004"
"'[14:31:08.092]',0.310,0.760,0.690,-0.379,-,-,37.004"
"'[14:31:08.100]',0.315,0.760,0.680,-0.383,-,-,37.004"
"'[14:31:08.108]',0.320,0.760,0.675,-0.386,-,-,37.004"
"'[14:31:08.116]',0.335,0.755,0.695,-0.388,-,-,37.004"
"'[14:31:08.124]',0.390,0.705,0.705,-0.390,-,-,37.004"
"'[14:31:08.132]',0.555,0.555,0.575,-0.391,-,-,37.004"
"'[14:31:08.140]',0.880,0.300,0.240,-0.391,-,-,37.004"
"'[14:31:08.148]',1.070,0.165,-0.075,-0.391,-,-,37.004"
"'[14:31:08.156]',0.891,0.310,-0.120,-0.391,-,-,37.004"
"'[14:31:08.164]',0.595,0.545,0.170,-0.391,-,-,37.004"
"'[14:31:08.172]',0.440,0.680,0.425,-0.391,-,-,37.004"
"'[14:31:08.180]',0.380,0.730,0.585,-0.390,-,-,37.004"
"'[14:31:08.188]',0.350,0.745,0.655,-0.389,-,-,37.004"
"'[14:31:08.196]',0.335,0.755,0.690,-0.388,-,-,37.004"
"'[14:31:08.204]',0.325,0.760,0.705,-0.388,-,-,37.004"
"'[14:31:08.212]',0.325,0.760,0.710,-0.387,-,-,37.004"
"'[14:31:08.220]',0.325,0.760,0.715,-0.385,-,-,37.004"
"'[14:31:08.228]',0.325,0.755,0.715,-0.384,-,-,37.004"
"'[14:31:08.236]',0.330,0.755,0.720,-0.382,-,-,37.004"
"'[14:31:08.244]',0.335,0.755,0.720,-0.381,-,-,37.004"
"'[14:31:08.252]',0.340,0.750,0.715,-0.379,-,-,37.004"
"'[14:31:08.260]',0.345,0.740,0.710,-0.378,-,-,37.004"
"'[14:31:08.268]',0.345,0.740,0.710,-0.376,-,-,37.004"
"'[14:31:08.276]',0.345,0.740,0.710,-0.375,-,-,37.004"
"'[14:31:08.284]',0.350,0.735,0.710,-0.373,-,-,37.004"
"'[14:31:08.292]',0.355,0.735,0.705,-0.372,-,-,37.004"
"'[14:31:08.300]',0.360,0.730,0.700,-0.371,-,-,37.004"
"'[14:31:08.308]',0.365,0.725,0.695,-0.370,-,-,37.004"
"'[14:31:08.316]',0.370,0.720,0.695,-0.369,-,-,37.004"
"'[14:31:08.324]',0.375,0.715,0.690,-0.369,-,-,37.004"
"'[14:31:08.332]',0.385,0.710,0.690,-0.368,-,-,37.004"
"'[14:31:08.340]',0.390,0.705,0.685,-0.367,-,-,37.004"
"'[14:31:08.348]',0.405,0.695,0.685,-0.366,-,-,37.004"
"'[14:31:08.356]',0.415,0.690,0.685,-0.366,-,-,37.004"
"'[14:31:08.364]',0.425,0.680,0.685,-0.365,-,-,37.004"
"'[14:31:08.372]',0.440,0.670,0.680,-0.364,-,-,37.004"
"'[14:31:08.380]',0.455,0.660,0.680,-0.363,-,-,37.004"
"'[14:31:08.388]',0.470,0.645,0.685,-0.362,-,-,37.004"
"'[14:31:08.396]',0.490,0.630,0.685,-0.362,-,-,37.004"
"'[14:31:08.404]',0.510,0.620,0.690,-0.361,-,-,37.004"
"'[14:31:08.412]',0.525,0.605,0.690,-0.362,-,-,37.004"
"'[14:31:08.420]',0.545,0.590,0.685,-0.363,-,-,37.004"
"'[14:31:08.428]',0.565,0.580,0.685,-0.363,-,-,37.004"
"'[14:31:08.436]',0.580,0.575,0.685,-0.364,-,-,37.004"
"'[14:31:08.444]',0.600,0.565,0.680,-0.365,-,-,37.004"
"'[14:31:08.452]',0.605,0.560,0.670,-0.366,-,-,37.004"
"'[14:31:08.460]',0.610,0.560,0.660,-0.369,-,-,37.004"
"'[14:31:08.468]',0.590,0.570,0.640,-0.371,-,-,37.004"
"'[14:31:08.476]',0.565,0.585,0.625,-0.375,-,-,37.004"
"'[14:31:08.484]',0.530,0.610,0.615,-0.378,-,-,37.004"
"'[14:31:08.492]',0.485,0.640,0.605,-0.382,-,-,37.004"
"'[14:31:08.500]',0.435,0.675,0.605,-0.387,-,-,37.004"
"'[14:31:08.508]',0.390,0.705,0.600,-0.392,-,-,37.004"
"'[14:31:08.516]',0.350,0.730,0.600,-0.397,-,-,37.004"
"'[14:31:08.524]',0.320,0.750,0.600,-0.402,-,-,37.004"
"'[14:31:08.532]',0.300,0.760,0.600,-0.406,-,-,37.004"
"'[14:31:08.540]',0.285,0.770,0.595,-0.412,-,-,37.004"
"'[14:31:08.548]',0.275,0.775,0.595,-0.416,-,-,37.004"
"'[14:31:08.556]',0.270,0.780,0.595,-0.421,-,-,37.004"
"'[14:31:08.564]',0.270,0.780,0.600,-0.427,-,-,37.004"
"'[14:31:08.572]',0.270,0.780,0.600,-0.432,-,-,37.004"
"'[14:31:08.580]',0.270,0.780,0.605,-0.437,-,-,37.004"
"'[14:31:08.588]',0.270,0.780,0.605,-0.442,-,-,37.004"
"'[14:31:08.596]',0.270,0.775,0.610,-0.445,-,-,37.004"
"'[14:31:08.604]',0.275,0.775,0.615,-0.448,-,-,37.004"
"'[14:31:08.612]',0.275,0.775,0.610,-0.451,-,-,37.004"
"'[14:31:08.620]',0.280,0.770,0.610,-0.454,-,-,37.004"
"'[14:31:08.628]',0.290,0.765,0.610,-0.455,-,-,37.004"
"'[14:31:08.636]',0.290,0.765,0.610,-0.457,-,-,37.004"
"'[14:31:08.644]',0.290,0.765,0.615,-0.457,-,-,37.004"
"'[14:31:08.652]',0.295,0.765,0.615,-0.457,-,-,37.004"
"'[14:31:08.660]',0.290,0.765,0.615,-0.457,-,-,37.004"
"'[14:31:08.668]',0.290,0.765,0.620,-0.455,-,-,37.004"
"'[14:31:08.676]',0.285,0.765,0.620,-0.454,-,-,37.004"
"'[14:31:08.684]',0.285,0.765,0.615,-0.451,-,-,37.004"
"'[14:31:08.692]',0.280,0.770,0.615,-0.449,-,-,37.004"
"'[14:31:08.700]',0.280,0.775,0.615,-0.446,-,-,37.004"
"'[14:31:08.708]',0.280,0.775,0.620,-0.443,-,-,37.004"
"'[14:31:08.716]',0.280,0.770,0.620,-0.439,-,-,37.004"
"'[14:31:08.724]',0.280,0.770,0.630,-0.436,-,-,37.004"
"'[14:31:08.732]',0.280,0.770,0.645,-0.431,-,-,37.004"
"'[14:31:08.740]',0.280,0.770,0.650,-0.427,-,-,37.004"
"'[14:31:08.748]',0.275,0.770,0.660,-0.422,-,-,37.004"
"'[14:31:08.756]',0.270,0.775,0.665,-0.418,-,-,37.004"
"'[14:31:08.764]',0.270,0.780,0.655,-0.413,-,-,37.004"
"'[14:31:08.772]',0.270,0.780,0.650,-0.408,-,-,37.004"
"'[14:31:08.780]',0.275,0.775,0.640,-0.403,-,-,37.004"
"'[14:31:08.788]',0.280,0.775,0.640,-0.397,-,-,37.004"
"'[14:31:08.796]',0.280,0.770,0.630,-0.390,-,-,37.004"
"'[14:31:08.804]',0.290,0.765,0.630,-0.382,-,-,37.004"
"'[14:31:08.812]',0.290,0.765,0.625,-0.375,-,-,37.004"
"'[14:31:08.820]',0.295,0.765,0.620,-0.367,-,-,37.004"
"'[14:31:08.828]',0.295,0.765,0.620,-0.360,-,-,37.004"
"'[14:31:08.836]',0.300,0.765,0.625,-0.352,-,-,37.004"
"'[14:31:08.844]',0.300,0.765,0.620,-0.345,-,-,37.004"
"'[14:31:08.852]',0.300,0.760,0.620,-0.337,-,-,37.004"
"'[14:31:08.860]',0.300,0.755,0.620,-0.330,-,-,37.004"
"'[14:31:08.868]',0.305,0.755,0.620,-0.322,-,-,37.004"
"'[14:31:08.876]',0.310,0.755,0.620,-0.315,-,-,37.004"
"'[14:31:08.884]',0.310,0.755,0.620,-0.308,-,-,37.004"
"'[14:31:08.892]',0.310,0.750,0.620,-0.301,-,-,37.004"
"'[14:31:08.900]',0.315,0.750,0.620,-0.294,-,-,37.004"
"'[14:31:08.908]',0.325,0.740,0.625,-0.287,-,-,37.004"
"'[14:31:08.916]',0.335,0.730,0.625,-0.281,-,-,37.004"
"'[14:31:08.924]',0.360,0.715,0.630,-0.275,-,-,37.004"
"'[14:31:08.932]',0.380,0.700,0.640,-0.269,-,-,37.004"
"'[14:31:08.940]',0.385,0.695,0.630,-0.263,-,-,37.004"
"'[14:31:08.948]',0.390,0.685,0.600,-0.256,-,-,37.004"
"'[14:31:08.956]',0.390,0.685,0.560,-0.249,-,-,37.004"
"'[14:31:08.964]',0.380,0.690,0.555,-0.242,-,-,37.004"
"'[14:31:08.972]',0.365,0.705,0.555,-0.236,-,-,37.004"
"'[14:31:08.980]',0.345,0.715,0.560,-0.230,-,-,37.004"
"'[14:31:08.988]',0.335,0.725,0.555,-0.225,-,-,37.004"
"'[14:31:08.996]',0.315,0.745,0.560,-0.219,-,-,37.004"
"'[14:31:09.004]',0.295,0.760,0.570,-0.214,-,-,37.004"
"'[14:31:09.012]',0.295,0.775,0.580,-0.209,-,-,37.004"
"'[14:31:09.020]',0.295,0.775,0.585,-0.205,-,-,37.004"
"'[14:31:09.028]',0.295,0.775,0.585,-0.200,-,-,37.004"
"'[14:31:09.036]',0.295,0.770,0.590,-0.196,-,-,37.004"
"'[14:31:09.044]',0.300,0.765,0.595,-0.191,-,-,37.004"
"'[14:31:09.052]',0.310,0.765,0.600,-0.187,-,-,37.004"
"'[14:31:09.060]',0.305,0.765,0.605,-0.183,-,-,37.004"
"'[14:31:09.068]',0.305,0.770,0.625,-0.179,-,-,37.004"
"'[14:31:09.076]',0.335,0.740,0.645,-0.175,-,-,37.004"
"'[14:31:09.084]',0.500,0.605,0.580,-0.172,-,-,37.004"
"'[14:31:09.092]',0.860,0.345,0.325,-0.168,-,-,37.004"
"'[14:31:09.100]',1.126,0.180,0.050,-0.164,-,-,37.004"
"'[14:31:09.108]',0.950,0.325,-0.005,-0.160,-,-,37.004"
"'[14:31:09.116]',0.590,0.580,0.195,-0.155,-,-,37.004"
"'[14:31:09.124]',0.400,0.710,0.415,-0.150,-,-,37.004"
"'[14:31:09.132]',0.345,0.745,0.570,-0.144,-,-,37.004"
"'[14:31:09.140]',0.325,0.755,0.645,-0.139,-,-,37.004"
"'[14:31:09.148]',0.315,0.760,0.680,-0.134,-,-,37.004"
"'[14:31:09.156]',0.305,0.765,0.695,-0.129,-,-,37.004"
"'[14:31:09.164]',0.300,0.770,0.705,-0.123,-,-,37.004"
"'[14:31:09.172]',0.300,0.765,0.705,-0.118,-,-,37.004"
"'[14:31:09.180]',0.305,0.765,0.705,-0.113,-,-,37.004"
"'[14:31:09.188]',0.310,0.760,0.705,-0.108,-,-,37.004"
"'[14:31:09.196]',0.315,0.760,0.705,-0.102,-,-,37.004"
"'[14:31:09.204]',0.315,0.760,0.695,-0.096,-,-,37.004"
"'[14:31:09.212]',0.325,0.755,0.685,-0.091,-,-,37.004"
"'[14:31:09.220]',0.335,0.750,0.675,-0.085,-,-,37.004"
"'[14:31:09.228]',0.340,0.745,0.670,-0.081,-,-,37.004"
"'[14:31:09.236]',0.340,0.740,0.660,-0.075,-,-,37.004"
"'[14:31:09.244]',0.345,0.740,0.645,-0.071,-,-,37.004"
"'[14:31:09.252]',0.350,0.735,0.630,-0.066,-,-,37.004"
"'[14:31:09.260]',0.355,0.730,0.620,-0.062,-,-,37.004"
"'[14:31:09.268]',0.360,0.730,0.605,-0.058,-,-,37.004"
"'[14:31:09.276]',0.360,0.725,0.595,-0.053,-,-,37.004"
"'[14:31:09.284]',0.370,0.720,0.580,-0.049,-,-,37.004"
"'[14:31:09.292]',0.375,0.715,0.565,-0.045,-,-,37.004"
"'[14:31:09.300]',0.385,0.710,0.550,-0.041,-,-,37.004"
"'[14:31:09.308]',0.400,0.700,0.530,-0.037,-,-,37.004"
"'[14:31:09.316]',0.415,0.690,0.525,-0.032,-,-,37.004"
"'[14:31:09.324]',0.430,0.680,0.525,-0.029,-,-,23.494"
"'[14:31:09.332]',0.445,0.665,0.535,-0.025,-,-,7.493"
"'[14:31:09.340]',0.460,0.655,0.545,-0.022,-,-,-0.567"
"'[14:31:09.348]',0.475,0.635,0.555,-0.018,-,-,5.060"
"'[14:31:09.356]',0.495,0.625,0.570,-0.015,-,-,24.627"
"'[14:31:09.364]',0.515,0.610,0.580,-0.012,-,-,37.004"
"'[14:31:09.372]',0.535,0.595,0.585,-0.010,-,-,37.004"
"'[14:31:09.380]',0.550,0.585,0.595,-0.007,-,-,37.004"
"'[14:31:09.388]',0.565,0.580,0.600,-0.006,-,-,37.004"
"'[14:31:09.396]',0.580,0.570,0.600,-0.005,-,-,37.004"
"'[14:31:09.404]',0.585,0.565,0.605,-0.005,-,-,37.004"
"'[14:31:09.412]',0.590,0.565,0.605,-0.004,-,-,37.004"
"'[14:31:09.420]',0.575,0.575,0.605,-0.005,-,-,37.004"
"'[14:31:09.428]',0.555,0.585,0.615,-0.005,-,-,37.004"
"'[14:31:09.436]',0.515,0.610,0.625,-0.006,-,-,37.004"
"'[14:31:09.444]',0.470,0.640,0.640,-0.007,-,-,37.004"
"'[14:31:09.452]',0.420,0.680,0.660,-0.010,-,-,37.004"
"'[14:31:09.460]',0.370,0.710,0.680,-0.012,-,-,37.004"
"'[14:31:09.468]',0.330,0.735,0.695,-0.016,-,-,37.004"
"'[14:31:09.476]',0.295,0.750,0.710,-0.020,-,-,37.004"
"'[14:31:09.484]',0.275,0.765,0.725,-0.023,-,-,37.004"
"'[14:31:09.492]',0.265,0.775,0.735,-0.027,-,-,37.004"
"'[14:31:09.500]',0.255,0.780,0.740,-0.031,-,-,37.004"
"'[14:31:09.508]',0.255,0.785,0.740,-0.035,-,-,37.004"
"'[14:31:09.516]',0.255,0.785,0.740,-0.038,-,-,37.004"
"'[14:31:09.524]',0.255,0.785,0.740,-0.041,-,-,37.004"
"'[14:31:09.532]',0.255,0.785,0.740,-0.044,-,-,37.004"
"'[14:31:09.540]',0.260,0.780,0.740,-0.047,-,-,37.004"
"'[14:31:09.548]',0.260,0.780,0.740,-0.049,-,-,37.004"
"'[14:31:09.556]',0.265,0.780,0.740,-0.051,-,-,37.004"
"'[14:31:09.564]',0.270,0.780,0.735,-0.053,-,-,37.004"
"'[14:31:09.572]',0.270,0.775,0.735,-0.053,-,-,37.004"
"'[14:31:09.580]',0.270,0.775,0.735,-0.053,-,-,37.004"
"'[14:31:09.588]',0.275,0.775,0.730,-0.051,-,-,37.004"
"'[14:31:09.596]',0.275,0.775,0.725,-0.048,-,-,37.004"
"'[14:31:09.604]',0.275,0.775,0.720,-0.044,-,-,37.004"
"'[14:31:09.612]',0.275,0.775,0.715,-0.040,-,-,37.004"
"'[14:31:09.620]',0.275,0.775,0.710,-0.035,-,-,37.004"
"'[14:31:09.628]',0.275,0.775,0.710,-0.028,-,-,37.004"
"'[14:31:09.636]',0.275,0.775,0.705,-0.021,-,-,37.004"
