"'Time','I','II','III','AVR','V','RESP','PLETH','ABP'"
"'[01:50:03.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:03.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.478]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.486]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.494]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.502]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:04.510]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.518]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.526]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.550]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.558]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.606]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.614]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.622]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.630]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.638]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.646]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.702]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.710]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.790]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.798]',-,-0.498,-,-0.502,-0.502,0.249,0.502,-"
"'[01:50:04.806]',-,-0.498,-,-0.502,-0.502,0.249,0.503,-"
"'[01:50:04.814]',-,-0.498,-,-0.502,-0.502,0.249,0.504,-"
"'[01:50:04.822]',-,-0.498,-,-0.502,-0.502,0.249,0.504,-"
"'[01:50:04.830]',-,-0.498,-,-0.502,-0.502,0.249,0.503,-"
"'[01:50:04.838]',-,-0.498,-,-0.502,-0.502,0.249,0.502,-"
"'[01:50:04.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.926]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.934]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.942]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:04.950]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:04.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:04.982]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.990]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:04.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.014]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.022]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.030]',-,-0.498,-,-0.502,-0.502,0.249,0.496,-"
"'[01:50:05.038]',-,-0.498,-,-0.502,-0.502,0.249,0.496,-"
"'[01:50:05.046]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.054]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.062]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.070]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.078]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.086]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.094]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.102]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.110]',-,-0.498,-,-0.502,-0.502,0.249,0.496,-"
"'[01:50:05.118]',-,-0.498,-,-0.502,-0.502,0.249,0.496,-"
"'[01:50:05.126]',-,-0.498,-,-0.502,-0.502,0.249,0.496,-"
"'[01:50:05.134]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.142]',-,-0.498,-,-0.502,-0.502,0.249,0.497,-"
"'[01:50:05.150]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.158]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.238]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.246]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.254]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.262]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.270]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.278]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.286]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.294]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.406]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.414]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.422]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.430]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.438]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.446]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.454]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.462]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.470]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.478]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.486]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.494]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.502]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.510]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.518]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.582]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.590]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.598]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.606]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.614]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.622]',-,-0.498,-,-0.502,-0.502,0.249,0.498,-"
"'[01:50:05.630]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.726]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.734]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.742]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.750]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.758]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.766]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.854]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.862]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.870]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.878]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.886]',-,-0.498,-,-0.502,-0.502,0.249,0.501,-"
"'[01:50:05.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:05.982]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.990]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:05.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.150]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.158]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.166]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.174]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.182]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.190]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.198]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.206]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.214]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.222]',-,-0.498,-,-0.502,-0.502,0.249,0.499,-"
"'[01:50:06.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:06.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
