'Time','II','III','V','RESP','PLETH','ABP'
'[17:57:17.853]',0.245,0.390,0.470,0.474,1.390,0.000
'[17:57:17.861]',0.270,0.455,0.600,0.478,1.371,0.000
'[17:57:17.869]',0.315,0.515,0.765,0.481,1.351,0.000
'[17:57:17.877]',0.435,0.520,0.790,0.485,1.329,0.000
'[17:57:17.885]',0.690,0.400,0.430,0.488,1.307,0.000
'[17:57:17.893]',0.970,0.300,0.004,0.492,1.284,0.000
'[17:57:17.901]',1.010,0.150,-0.271,0.496,1.262,0.000
'[17:57:17.909]',0.575,0.015,-0.316,0.499,1.239,0.000
'[17:57:17.917]',0.235,0.010,-0.175,0.503,1.218,0.000
'[17:57:17.925]',0.135,0.215,0.060,0.507,1.197,0.000
'[17:57:17.933]',0.160,0.320,0.265,0.511,1.178,0.000
'[17:57:17.941]',0.190,0.360,0.380,0.515,1.159,0.000
'[17:57:17.949]',0.200,0.380,0.440,0.518,1.147,0.000
'[17:57:17.957]',0.200,0.385,0.465,0.521,1.136,0.000
'[17:57:17.965]',0.205,0.395,0.475,0.525,1.123,0.000
'[17:57:17.973]',0.210,0.400,0.480,0.528,1.109,0.000
'[17:57:17.981]',0.205,0.400,0.490,0.531,1.095,0.000
'[17:57:17.989]',0.210,0.400,0.490,0.535,1.081,0.000
'[17:57:17.997]',0.215,0.400,0.490,0.538,1.068,0.000
'[17:57:18.005]',0.215,0.395,0.490,0.541,1.058,0.000
'[17:57:18.013]',0.215,0.395,0.485,0.544,1.047,0.000
'[17:57:18.021]',0.215,0.390,0.480,0.547,1.037,0.000
'[17:57:18.029]',0.225,0.385,0.480,0.550,1.028,0.000
'[17:57:18.037]',0.215,0.380,0.480,0.554,1.021,0.000
'[17:57:18.045]',0.215,0.380,0.480,0.558,1.017,0.000
'[17:57:18.053]',0.220,0.385,0.475,0.562,1.015,0.000
'[17:57:18.061]',0.225,0.395,0.475,0.566,1.011,0.000
'[17:57:18.069]',0.225,0.395,0.470,0.570,1.007,0.000
'[17:57:18.077]',0.225,0.390,0.465,0.574,1.003,0.000
'[17:57:18.085]',0.230,0.385,0.465,0.577,0.999,0.000
'[17:57:18.093]',0.230,0.385,0.465,0.581,0.996,0.000
'[17:57:18.101]',0.230,0.380,0.455,0.584,0.994,0.000
'[17:57:18.109]',0.230,0.375,0.455,0.588,0.992,0.000
'[17:57:18.117]',0.235,0.370,0.445,0.591,0.991,0.000
'[17:57:18.125]',0.240,0.370,0.445,0.595,0.991,0.000
'[17:57:18.133]',0.240,0.370,0.445,0.598,0.991,0.000
'[17:57:18.141]',0.240,0.360,0.435,0.602,0.991,0.000
'[17:57:18.149]',0.250,0.355,0.430,0.604,0.994,0.000
'[17:57:18.157]',0.255,0.340,0.425,0.607,0.999,0.000
'[17:57:18.165]',0.255,0.330,0.415,0.609,1.002,0.000
'[17:57:18.173]',0.260,0.315,0.405,0.611,1.005,0.000
'[17:57:18.181]',0.270,0.300,0.400,0.612,1.008,0.000
'[17:57:18.189]',0.270,0.295,0.390,0.613,1.012,0.000
'[17:57:18.197]',0.265,0.280,0.390,0.612,1.016,0.000
'[17:57:18.205]',0.260,0.265,0.390,0.612,1.019,0.000
'[17:57:18.213]',0.255,0.250,0.385,0.609,1.022,0.000
'[17:57:18.221]',0.245,0.245,0.385,0.606,1.025,0.000
'[17:57:18.229]',0.240,0.245,0.390,0.602,1.029,0.000
'[17:57:18.237]',0.235,0.255,0.400,0.597,1.034,0.000
'[17:57:18.245]',0.240,0.280,0.415,0.591,1.041,0.000
'[17:57:18.253]',0.240,0.305,0.440,0.586,1.049,0.000
'[17:57:18.261]',0.245,0.335,0.460,0.579,1.057,0.000
'[17:57:18.269]',0.250,0.360,0.470,0.573,1.065,0.000
'[17:57:18.277]',0.255,0.380,0.475,0.566,1.071,0.000
'[17:57:18.285]',0.255,0.395,0.485,0.559,1.078,0.000
'[17:57:18.293]',0.260,0.400,0.490,0.552,1.085,0.000
'[17:57:18.301]',0.255,0.405,0.495,0.546,1.093,0.000
'[17:57:18.309]',0.260,0.410,0.495,0.538,1.100,0.000
'[17:57:18.317]',0.260,0.410,0.495,0.531,1.106,0.000
'[17:57:18.325]',0.260,0.410,0.490,0.525,1.110,0.000
'[17:57:18.333]',0.260,0.410,0.485,0.519,1.115,0.000
'[17:57:18.341]',0.260,0.410,0.480,0.513,1.119,0.000
'[17:57:18.349]',0.265,0.410,0.485,0.508,1.124,0.000
'[17:57:18.357]',0.270,0.415,0.490,0.504,1.129,0.000
'[17:57:18.365]',0.270,0.425,0.490,0.499,1.130,0.000
'[17:57:18.373]',0.275,0.425,0.490,0.496,1.127,0.000
'[17:57:18.381]',0.280,0.430,0.490,0.493,1.122,0.000
'[17:57:18.389]',0.285,0.435,0.490,0.491,1.119,0.000
'[17:57:18.397]',0.290,0.440,0.490,0.489,1.126,0.000
'[17:57:18.405]',0.290,0.445,0.495,0.489,1.154,0.000
'[17:57:18.413]',0.295,0.445,0.490,0.489,1.216,0.000
'[17:57:18.421]',0.300,0.450,0.490,0.489,1.323,0.000
'[17:57:18.429]',0.300,0.440,0.480,0.490,1.475,0.000
'[17:57:18.437]',0.300,0.430,0.480,0.491,1.670,0.000
'[17:57:18.445]',0.295,0.425,0.480,0.492,1.859,0.000
'[17:57:18.453]',0.295,0.425,0.480,0.494,2.045,0.000
'[17:57:18.461]',0.295,0.420,0.475,0.496,2.250,0.000
'[17:57:18.469]',0.290,0.410,0.475,0.499,2.447,0.000
'[17:57:18.477]',0.280,0.405,0.475,0.502,2.615,0.000
'[17:57:18.485]',0.280,0.400,0.470,0.505,2.748,0.000
'[17:57:18.493]',0.280,0.400,0.470,0.508,2.846,0.000
'[17:57:18.501]',0.280,0.405,0.470,0.510,2.912,0.000
'[17:57:18.509]',0.275,0.405,0.470,0.513,2.953,0.000
'[17:57:18.517]',0.275,0.405,0.470,0.516,2.976,0.000
'[17:57:18.525]',0.275,0.395,0.470,0.518,2.983,0.000
'[17:57:18.533]',0.270,0.395,0.465,0.520,2.980,0.000
'[17:57:18.541]',0.270,0.390,0.465,0.522,2.970,0.000
'[17:57:18.549]',0.270,0.385,0.460,0.523,2.950,0.000
'[17:57:18.557]',0.260,0.380,0.455,0.525,2.926,0.000
'[17:57:18.565]',0.260,0.380,0.455,0.525,2.899,0.000
'[17:57:18.573]',0.270,0.385,0.455,0.525,2.871,0.000
'[17:57:18.581]',0.270,0.385,0.455,0.524,2.842,0.000
'[17:57:18.589]',0.265,0.385,0.455,0.524,2.811,0.000
'[17:57:18.597]',0.265,0.380,0.455,0.523,2.780,0.000
'[17:57:18.605]',0.265,0.380,0.455,0.521,2.748,0.000
'[17:57:18.613]',0.265,0.380,0.460,0.519,2.715,0.000
'[17:57:18.621]',0.265,0.385,0.455,0.517,2.680,0.000
'[17:57:18.629]',0.270,0.385,0.450,0.514,2.644,0.000
'[17:57:18.637]',0.275,0.385,0.450,0.511,2.605,0.000
'[17:57:18.645]',0.270,0.385,0.450,0.508,2.566,0.000
'[17:57:18.653]',0.260,0.380,0.455,0.505,2.526,0.000
'[17:57:18.661]',0.260,0.385,0.455,0.502,2.480,0.000
'[17:57:18.669]',0.265,0.390,0.450,0.499,2.429,0.000
'[17:57:18.677]',0.260,0.385,0.450,0.495,2.374,0.000
'[17:57:18.685]',0.260,0.385,0.455,0.491,2.315,0.000
'[17:57:18.693]',0.265,0.385,0.455,0.486,2.251,0.000
'[17:57:18.701]',0.265,0.390,0.455,0.482,2.185,0.000
'[17:57:18.709]',0.260,0.390,0.455,0.476,2.116,0.000
'[17:57:18.717]',0.260,0.390,0.450,0.471,2.047,0.000
'[17:57:18.725]',0.265,0.390,0.445,0.466,1.978,0.000
'[17:57:18.733]',0.265,0.385,0.445,0.461,1.913,0.000
'[17:57:18.741]',0.260,0.375,0.445,0.457,1.852,0.000
'[17:57:18.749]',0.260,0.375,0.445,0.452,1.803,0.000
'[17:57:18.757]',0.260,0.380,0.445,0.448,1.761,0.000
'[17:57:18.765]',0.260,0.385,0.445,0.444,1.720,0.000
'[17:57:18.773]',0.265,0.385,0.450,0.439,1.685,0.000
'[17:57:18.781]',0.290,0.395,0.465,0.435,1.658,0.000
'[17:57:18.789]',0.320,0.405,0.490,0.430,1.636,0.000
'[17:57:18.797]',0.335,0.420,0.510,0.426,1.621,0.000
'[17:57:18.805]',0.340,0.425,0.515,0.421,1.609,0.000
'[17:57:18.813]',0.330,0.410,0.490,0.417,1.601,0.000
'[17:57:18.821]',0.325,0.405,0.480,0.413,1.596,0.000
'[17:57:18.829]',0.315,0.390,0.470,0.410,1.591,0.000
'[17:57:18.837]',0.290,0.375,0.445,0.406,1.587,0.000
'[17:57:18.845]',0.270,0.365,0.430,0.403,1.583,0.000
'[17:57:18.853]',0.260,0.360,0.425,0.399,1.578,0.000
'[17:57:18.861]',0.260,0.365,0.425,0.396,1.572,0.000
'[17:57:18.869]',0.250,0.375,0.425,0.393,1.565,0.000
'[17:57:18.877]',0.230,0.370,0.415,0.389,1.556,0.000
'[17:57:18.885]',0.215,0.355,0.410,0.386,1.546,0.000
'[17:57:18.893]',0.215,0.355,0.410,0.383,1.535,0.000
'[17:57:18.901]',0.215,0.355,0.410,0.381,1.522,0.000
'[17:57:18.909]',0.225,0.360,0.415,0.378,1.507,0.000
'[17:57:18.917]',0.225,0.365,0.425,0.376,1.491,0.000
'[17:57:18.925]',0.225,0.375,0.435,0.375,1.473,0.000
'[17:57:18.933]',0.245,0.405,0.485,0.372,1.456,0.000
'[17:57:18.941]',0.280,0.475,0.625,0.370,1.437,0.000
'[17:57:18.949]',0.345,0.545,0.795,0.368,1.420,0.000
'[17:57:18.957]',0.475,0.550,0.805,0.366,1.406,0.000
'[17:57:18.965]',0.720,0.395,0.370,0.364,1.388,0.000
'[17:57:18.973]',0.960,0.250,-0.075,0.362,1.369,0.000
'[17:57:18.981]',0.976,0.050,-0.350,0.361,1.348,0.000
'[17:57:18.989]',0.500,-0.106,-0.396,0.359,1.326,0.000
'[17:57:18.997]',0.180,-0.041,-0.231,0.357,1.306,0.000
'[17:57:19.005]',0.109,0.145,0.035,0.356,1.285,0.000
'[17:57:19.013]',0.145,0.285,0.270,0.354,1.266,0.000
'[17:57:19.021]',0.185,0.345,0.395,0.352,1.247,0.000
'[17:57:19.029]',0.195,0.370,0.450,0.351,1.230,0.000
'[17:57:19.037]',0.195,0.380,0.475,0.349,1.213,0.000
'[17:57:19.045]',0.195,0.385,0.490,0.348,1.200,0.000
'[17:57:19.053]',0.205,0.390,0.495,0.347,1.190,0.000
'[17:57:19.061]',0.205,0.390,0.500,0.346,1.177,0.000
'[17:57:19.069]',0.210,0.390,0.500,0.345,1.163,0.000
'[17:57:19.077]',0.215,0.395,0.505,0.344,1.150,0.000
'[17:57:19.085]',0.215,0.400,0.500,0.344,1.137,0.000
'[17:57:19.093]',0.215,0.395,0.500,0.343,1.124,0.000
'[17:57:19.101]',0.215,0.390,0.500,0.342,1.112,0.000
'[17:57:19.109]',0.225,0.390,0.500,0.342,1.101,0.000
'[17:57:19.117]',0.225,0.385,0.495,0.341,1.090,0.000
'[17:57:19.125]',0.220,0.380,0.495,0.341,1.080,0.000
'[17:57:19.133]',0.220,0.380,0.490,0.340,1.071,0.000
'[17:57:19.141]',0.220,0.385,0.490,0.340,1.064,0.000
'[17:57:19.149]',0.225,0.385,0.490,0.340,1.059,0.000
'[17:57:19.157]',0.225,0.385,0.480,0.340,1.056,0.000
'[17:57:19.165]',0.225,0.385,0.475,0.341,1.052,0.000
'[17:57:19.173]',0.225,0.385,0.475,0.343,1.048,0.000
'[17:57:19.181]',0.230,0.385,0.470,0.344,1.045,0.000
'[17:57:19.189]',0.235,0.385,0.465,0.346,1.042,0.000
'[17:57:19.197]',0.235,0.380,0.460,0.348,1.040,0.000
'[17:57:19.205]',0.240,0.375,0.455,0.350,1.038,0.000
'[17:57:19.213]',0.245,0.365,0.450,0.352,1.037,0.000
'[17:57:19.221]',0.250,0.360,0.445,0.353,1.036,0.000
'[17:57:19.229]',0.255,0.360,0.445,0.354,1.036,0.000
'[17:57:19.237]',0.270,0.355,0.440,0.355,1.036,0.000
'[17:57:19.245]',0.275,0.335,0.430,0.356,1.038,0.000
'[17:57:19.253]',0.275,0.310,0.425,0.356,1.042,0.000
'[17:57:19.261]',0.280,0.290,0.420,0.357,1.044,0.000
'[17:57:19.269]',0.275,0.280,0.415,0.356,1.046,0.000
'[17:57:19.277]',0.275,0.275,0.415,0.356,1.048,0.000
'[17:57:19.285]',0.275,0.270,0.410,0.355,1.050,0.000
'[17:57:19.293]',0.270,0.260,0.410,0.354,1.052,0.000
'[17:57:19.301]',0.260,0.255,0.410,0.352,1.055,0.000
'[17:57:19.309]',0.255,0.260,0.410,0.350,1.059,0.000
'[17:57:19.317]',0.250,0.270,0.420,0.347,1.063,0.000
'[17:57:19.325]',0.250,0.290,0.435,0.344,1.066,0.000
'[17:57:19.333]',0.250,0.315,0.450,0.338,1.070,0.000
'[17:57:19.341]',0.250,0.345,0.465,0.333,1.076,0.000
'[17:57:19.349]',0.250,0.370,0.480,0.327,1.083,0.000
'[17:57:19.357]',0.250,0.385,0.490,0.321,1.089,0.000
'[17:57:19.365]',0.250,0.400,0.495,0.314,1.095,0.000
'[17:57:19.373]',0.245,0.405,0.495,0.308,1.101,0.000
'[17:57:19.381]',0.240,0.405,0.490,0.301,1.106,0.000
'[17:57:19.389]',0.240,0.400,0.485,0.296,1.110,0.000
'[17:57:19.397]',0.235,0.405,0.480,0.290,1.114,0.000
'[17:57:19.405]',0.240,0.405,0.480,0.285,1.118,0.000
'[17:57:19.413]',0.245,0.405,0.480,0.281,1.122,0.000
'[17:57:19.421]',0.245,0.410,0.480,0.276,1.126,0.000
'[17:57:19.429]',0.245,0.410,0.480,0.272,1.128,0.000
'[17:57:19.437]',0.245,0.410,0.480,0.269,1.127,0.000
'[17:57:19.445]',0.255,0.415,0.485,0.266,1.127,0.000
'[17:57:19.453]',0.255,0.420,0.485,0.263,1.125,0.000
'[17:57:19.461]',0.260,0.420,0.490,0.262,1.121,0.000
'[17:57:19.469]',0.265,0.425,0.485,0.261,1.122,0.000
'[17:57:19.477]',0.270,0.425,0.485,0.261,1.137,0.000
'[17:57:19.485]',0.275,0.425,0.485,0.261,1.179,0.000
'[17:57:19.493]',0.280,0.425,0.490,0.262,1.260,0.000
'[17:57:19.501]',0.285,0.430,0.485,0.263,1.387,0.000
'[17:57:19.509]',0.290,0.430,0.490,0.265,1.559,0.000
'[17:57:19.517]',0.290,0.425,0.490,0.267,1.766,0.000
'[17:57:19.525]',0.290,0.425,0.490,0.270,1.992,0.000
'[17:57:19.533]',0.290,0.420,0.485,0.273,2.218,0.000
'[17:57:19.541]',0.285,0.420,0.480,0.275,2.402,0.000
'[17:57:19.549]',0.275,0.410,0.480,0.278,2.548,0.000
'[17:57:19.557]',0.275,0.410,0.480,0.281,2.683,0.000
'[17:57:19.565]',0.275,0.410,0.480,0.283,2.794,0.000
'[17:57:19.573]',0.270,0.405,0.475,0.287,2.877,0.000
'[17:57:19.581]',0.265,0.395,0.470,0.291,2.935,0.000
'[17:57:19.589]',0.265,0.390,0.470,0.295,2.975,0.000
'[17:57:19.597]',0.260,0.385,0.470,0.299,2.998,0.000
'[17:57:19.605]',0.260,0.390,0.470,0.303,3.010,0.000
'[17:57:19.613]',0.260,0.385,0.470,0.306,3.012,0.000
'[17:57:19.621]',0.265,0.385,0.465,0.309,3.006,0.000
'[17:57:19.629]',0.260,0.385,0.465,0.311,2.994,0.000
'[17:57:19.637]',0.260,0.385,0.465,0.314,2.978,0.000
'[17:57:19.645]',0.260,0.390,0.465,0.316,2.956,0.000
'[17:57:19.653]',0.260,0.385,0.460,0.318,2.932,0.000
'[17:57:19.661]',0.260,0.385,0.460,0.321,2.908,0.000
'[17:57:19.669]',0.255,0.385,0.465,0.322,2.884,0.000
'[17:57:19.677]',0.255,0.385,0.465,0.323,2.858,0.000
'[17:57:19.685]',0.255,0.380,0.465,0.323,2.831,0.000
'[17:57:19.693]',0.255,0.375,0.465,0.324,2.802,0.000
'[17:57:19.701]',0.250,0.375,0.465,0.323,2.770,0.000
'[17:57:19.709]',0.250,0.380,0.460,0.323,2.736,0.000
'[17:57:19.717]',0.255,0.385,0.455,0.322,2.700,0.000
'[17:57:19.725]',0.255,0.385,0.455,0.322,2.661,0.000
'[17:57:19.733]',0.255,0.385,0.455,0.320,2.619,0.000
'[17:57:19.741]',0.255,0.385,0.455,0.319,2.577,0.000
'[17:57:19.749]',0.255,0.380,0.455,0.318,2.533,0.000
'[17:57:19.757]',0.255,0.380,0.455,0.316,2.484,0.000
'[17:57:19.765]',0.255,0.385,0.450,0.315,2.430,0.000
'[17:57:19.773]',0.250,0.385,0.450,0.314,2.372,0.000
'[17:57:19.781]',0.250,0.385,0.450,0.313,2.311,0.000
'[17:57:19.789]',0.255,0.385,0.455,0.312,2.245,0.000
'[17:57:19.797]',0.255,0.390,0.455,0.310,2.178,0.000
'[17:57:19.805]',0.255,0.385,0.450,0.309,2.109,0.000
'[17:57:19.813]',0.255,0.380,0.450,0.307,2.038,0.000
'[17:57:19.821]',0.255,0.385,0.450,0.306,1.969,0.000
'[17:57:19.829]',0.255,0.385,0.450,0.304,1.904,0.000
'[17:57:19.837]',0.255,0.385,0.450,0.302,1.845,0.000
'[17:57:19.845]',0.255,0.385,0.450,0.300,1.796,0.000
'[17:57:19.853]',0.255,0.385,0.450,0.298,1.755,0.000
'[17:57:19.861]',0.260,0.395,0.455,0.296,1.717,0.000
'[17:57:19.869]',0.275,0.400,0.465,0.295,1.682,0.000
'[17:57:19.877]',0.300,0.405,0.480,0.294,1.654,0.000
'[17:57:19.885]',0.325,0.425,0.495,0.292,1.631,0.000
'[17:57:19.893]',0.335,0.430,0.510,0.291,1.614,0.000
'[17:57:19.901]',0.325,0.420,0.495,0.290,1.601,0.000
'[17:57:19.909]',0.320,0.410,0.480,0.290,1.591,0.000
'[17:57:19.917]',0.320,0.400,0.470,0.289,1.583,0.000
'[17:57:19.925]',0.300,0.380,0.445,0.288,1.575,0.000
'[17:57:19.933]',0.275,0.365,0.430,0.288,1.567,0.000
'[17:57:19.941]',0.265,0.360,0.425,0.287,1.560,0.000
'[17:57:19.949]',0.255,0.365,0.420,0.287,1.552,0.000
'[17:57:19.957]',0.250,0.365,0.420,0.286,1.543,0.000
'[17:57:19.965]',0.235,0.365,0.420,0.286,1.532,0.000
'[17:57:19.973]',0.215,0.365,0.415,0.285,1.519,0.000
'[17:57:19.981]',0.205,0.360,0.410,0.285,1.505,0.000
'[17:57:19.989]',0.205,0.365,0.410,0.285,1.491,0.000
'[17:57:19.997]',0.205,0.370,0.415,0.285,1.475,0.000
'[17:57:20.005]',0.210,0.370,0.425,0.284,1.458,0.000
'[17:57:20.013]',0.220,0.370,0.430,0.284,1.441,0.000
'[17:57:20.021]',0.230,0.380,0.450,0.284,1.422,0.000
'[17:57:20.029]',0.255,0.440,0.540,0.284,1.403,0.000
'[17:57:20.037]',0.310,0.540,0.710,0.283,1.383,0.000
'[17:57:20.045]',0.400,0.570,0.790,0.283,1.367,0.000
'[17:57:20.053]',0.570,0.455,0.570,0.283,1.352,0.000
'[17:57:20.061]',0.825,0.285,0.140,0.283,1.334,0.000
'[17:57:20.069]',0.920,0.090,-0.231,0.282,1.315,0.000
'[17:57:20.077]',0.650,-0.106,-0.391,0.282,1.295,0.000
'[17:57:20.085]',0.275,-0.151,-0.321,0.282,1.276,0.000
'[17:57:20.093]',0.109,0.065,-0.090,0.282,1.256,0.000
'[17:57:20.101]',0.100,0.250,0.170,0.282,1.238,0.000
'[17:57:20.109]',0.170,0.350,0.345,0.282,1.220,0.000
'[17:57:20.117]',0.190,0.390,0.430,0.281,1.202,0.000
'[17:57:20.125]',0.200,0.405,0.465,0.281,1.185,0.000
'[17:57:20.133]',0.200,0.410,0.485,0.281,1.169,0.000
'[17:57:20.141]',0.205,0.410,0.495,0.281,1.157,0.000
'[17:57:20.149]',0.205,0.415,0.500,0.281,1.149,0.000
'[17:57:20.157]',0.210,0.425,0.510,0.281,1.138,0.000
'[17:57:20.165]',0.215,0.425,0.510,0.281,1.126,0.000
'[17:57:20.173]',0.215,0.420,0.510,0.281,1.114,0.000
'[17:57:20.181]',0.220,0.420,0.510,0.280,1.104,0.000
'[17:57:20.189]',0.225,0.420,0.510,0.280,1.093,0.000
'[17:57:20.197]',0.225,0.420,0.510,0.280,1.083,0.000
'[17:57:20.205]',0.225,0.420,0.510,0.280,1.074,0.000
'[17:57:20.213]',0.230,0.420,0.510,0.281,1.066,0.000
'[17:57:20.221]',0.225,0.415,0.505,0.281,1.059,0.000
'[17:57:20.229]',0.225,0.415,0.500,0.282,1.052,0.000
'[17:57:20.237]',0.230,0.410,0.500,0.283,1.046,0.000
'[17:57:20.245]',0.230,0.410,0.495,0.284,1.044,0.000
'[17:57:20.253]',0.225,0.405,0.495,0.284,1.044,0.000
'[17:57:20.261]',0.225,0.405,0.490,0.285,1.042,0.000
'[17:57:20.269]',0.230,0.400,0.490,0.285,1.040,0.000
'[17:57:20.277]',0.235,0.405,0.485,0.286,1.037,0.000
'[17:57:20.285]',0.235,0.405,0.480,0.287,1.035,0.000
'[17:57:20.293]',0.240,0.400,0.475,0.288,1.033,0.000
'[17:57:20.301]',0.245,0.390,0.470,0.290,1.031,0.000
'[17:57:20.309]',0.250,0.380,0.465,0.291,1.030,0.000
'[17:57:20.317]',0.250,0.375,0.465,0.292,1.029,0.000
'[17:57:20.325]',0.255,0.365,0.460,0.294,1.028,0.000
'[17:57:20.333]',0.270,0.355,0.450,0.296,1.028,0.000
'[17:57:20.341]',0.275,0.335,0.445,0.296,1.030,0.000
'[17:57:20.349]',0.280,0.310,0.435,0.297,1.033,0.000
'[17:57:20.357]',0.280,0.295,0.425,0.297,1.035,0.000
'[17:57:20.365]',0.280,0.285,0.415,0.297,1.036,0.000
'[17:57:20.373]',0.275,0.275,0.415,0.296,1.037,0.000
'[17:57:20.381]',0.270,0.265,0.410,0.294,1.039,0.000
'[17:57:20.389]',0.265,0.255,0.410,0.292,1.041,0.000
'[17:57:20.397]',0.265,0.255,0.410,0.290,1.044,0.000
'[17:57:20.405]',0.260,0.265,0.415,0.288,1.047,0.000
'[17:57:20.413]',0.260,0.290,0.430,0.286,1.051,0.000
'[17:57:20.421]',0.260,0.315,0.445,0.283,1.056,0.000
'[17:57:20.429]',0.260,0.340,0.460,0.281,1.061,0.000
'[17:57:20.437]',0.255,0.360,0.475,0.277,1.066,0.000
'[17:57:20.445]',0.255,0.380,0.480,0.273,1.073,0.000
'[17:57:20.453]',0.250,0.395,0.485,0.268,1.081,0.000
'[17:57:20.461]',0.250,0.405,0.490,0.262,1.087,0.000
'[17:57:20.469]',0.240,0.410,0.490,0.257,1.093,0.000
'[17:57:20.477]',0.240,0.405,0.485,0.252,1.098,0.000
'[17:57:20.485]',0.240,0.400,0.480,0.247,1.103,0.000
'[17:57:20.493]',0.240,0.395,0.475,0.242,1.108,0.000
'[17:57:20.501]',0.240,0.395,0.475,0.239,1.112,0.000
'[17:57:20.509]',0.240,0.395,0.475,0.235,1.116,0.000
'[17:57:20.517]',0.245,0.400,0.475,0.232,1.118,0.000
'[17:57:20.525]',0.245,0.405,0.475,0.230,1.118,0.000
'[17:57:20.533]',0.250,0.410,0.475,0.228,1.116,0.000
'[17:57:20.541]',0.250,0.410,0.475,0.227,1.114,0.000
'[17:57:20.549]',0.260,0.415,0.475,0.227,1.112,0.000
'[17:57:20.557]',0.265,0.425,0.475,0.226,1.111,0.000
'[17:57:20.565]',0.270,0.430,0.480,0.227,1.119,0.000
'[17:57:20.573]',0.275,0.430,0.480,0.227,1.148,0.000
'[17:57:20.581]',0.280,0.435,0.485,0.228,1.209,0.000
'[17:57:20.589]',0.280,0.440,0.490,0.229,1.313,0.000
'[17:57:20.597]',0.290,0.435,0.490,0.231,1.461,0.000
'[17:57:20.605]',0.290,0.430,0.490,0.233,1.650,0.000
'[17:57:20.613]',0.290,0.430,0.490,0.235,1.865,0.000
'[17:57:20.621]',0.290,0.430,0.485,0.238,2.088,0.000
'[17:57:20.629]',0.295,0.425,0.485,0.242,2.301,0.000
'[17:57:20.637]',0.290,0.415,0.480,0.245,2.489,0.000
'[17:57:20.645]',0.285,0.410,0.480,0.249,2.627,0.000
'[17:57:20.653]',0.285,0.410,0.475,0.254,2.725,0.000
'[17:57:20.661]',0.280,0.420,0.475,0.257,2.809,0.000
'[17:57:20.669]',0.275,0.420,0.475,0.261,2.873,0.000
'[17:57:20.677]',0.270,0.410,0.475,0.263,2.918,0.000
'[17:57:20.685]',0.270,0.405,0.470,0.266,2.947,0.000
'[17:57:20.693]',0.265,0.400,0.470,0.268,2.965,0.000
'[17:57:20.701]',0.260,0.400,0.465,0.271,2.973,0.000
'[17:57:20.709]',0.255,0.400,0.465,0.273,2.973,0.000
'[17:57:20.717]',0.255,0.400,0.465,0.276,2.967,0.000
'[17:57:20.725]',0.255,0.395,0.465,0.277,2.956,0.000
'[17:57:20.733]',0.255,0.395,0.460,0.279,2.942,0.000
'[17:57:20.741]',0.255,0.400,0.460,0.280,2.923,0.000
'[17:57:20.749]',0.250,0.400,0.460,0.282,2.900,0.000
'[17:57:20.757]',0.250,0.395,0.460,0.282,2.878,0.000
'[17:57:20.765]',0.255,0.390,0.455,0.283,2.853,0.000
'[17:57:20.773]',0.250,0.385,0.455,0.283,2.828,0.000
'[17:57:20.781]',0.255,0.385,0.455,0.283,2.802,0.000
'[17:57:20.789]',0.255,0.385,0.455,0.282,2.772,0.000
'[17:57:20.797]',0.250,0.380,0.455,0.281,2.741,0.000
'[17:57:20.805]',0.250,0.380,0.455,0.280,2.707,0.000
'[17:57:20.813]',0.250,0.380,0.455,0.279,2.670,0.000
'[17:57:20.821]',0.245,0.380,0.455,0.277,2.630,0.000
'[17:57:20.829]',0.245,0.375,0.450,0.276,2.587,0.000
'[17:57:20.837]',0.240,0.375,0.450,0.274,2.541,0.000
'[17:57:20.845]',0.240,0.370,0.450,0.272,2.495,0.000
'[17:57:20.853]',0.245,0.370,0.455,0.270,2.448,0.000
'[17:57:20.861]',0.250,0.375,0.455,0.269,2.395,0.000
'[17:57:20.869]',0.250,0.380,0.455,0.267,2.337,0.000
'[17:57:20.877]',0.250,0.380,0.450,0.265,2.277,0.000
'[17:57:20.885]',0.250,0.375,0.445,0.263,2.212,0.000
'[17:57:20.893]',0.250,0.375,0.445,0.261,2.145,0.000
'[17:57:20.901]',0.250,0.375,0.445,0.260,2.077,0.000
'[17:57:20.909]',0.250,0.375,0.445,0.259,2.010,0.000
'[17:57:20.917]',0.250,0.375,0.445,0.258,1.945,0.000
'[17:57:20.925]',0.255,0.375,0.445,0.256,1.886,0.000
'[17:57:20.933]',0.250,0.375,0.445,0.254,1.831,0.000
'[17:57:20.941]',0.250,0.380,0.445,0.253,1.786,0.000
'[17:57:20.949]',0.250,0.375,0.435,0.251,1.749,0.000
'[17:57:20.957]',0.255,0.370,0.435,0.250,1.715,0.000
'[17:57:20.965]',0.255,0.375,0.440,0.249,1.684,0.000
'[17:57:20.973]',0.265,0.380,0.450,0.248,1.658,0.000
'[17:57:20.981]',0.290,0.395,0.470,0.247,1.636,0.000
'[17:57:20.989]',0.315,0.405,0.490,0.247,1.620,0.000
'[17:57:20.997]',0.325,0.410,0.500,0.246,1.607,0.000
'[17:57:21.005]',0.320,0.400,0.490,0.246,1.596,0.000
'[17:57:21.013]',0.315,0.380,0.475,0.245,1.587,0.000
'[17:57:21.021]',0.315,0.370,0.470,0.245,1.578,0.000
'[17:57:21.029]',0.300,0.365,0.450,0.245,1.568,0.000
