'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[09:22:46.588]',0.185,0.240,-,0.786,0.006,1.458,88.994
'[09:22:46.596]',0.200,0.255,-,0.786,0.013,1.545,88.701
'[09:22:46.604]',0.205,0.260,-,0.786,0.026,1.654,87.822
'[09:22:46.612]',0.185,0.235,-,0.791,0.039,1.781,86.552
'[09:22:46.620]',0.120,0.180,-,0.786,0.051,1.917,85.038
'[09:22:46.628]',0.040,0.090,-,0.866,0.063,2.055,83.377
'[09:22:46.636]',0.145,0.040,-,0.930,0.075,2.185,81.570
'[09:22:46.644]',0.670,0.305,-,1.041,0.087,2.299,79.811
'[09:22:46.652]',1.196,0.840,-,1.080,0.099,2.394,78.102
'[09:22:46.660]',1.220,1.070,-,0.690,0.111,2.468,76.539
'[09:22:46.668]',0.550,0.805,-,0.335,0.122,2.517,75.122
'[09:22:46.676]',0.155,0.430,-,0.300,0.133,2.544,73.803
'[09:22:46.684]',0.020,0.235,-,0.565,0.142,2.556,72.680
'[09:22:46.692]',0.080,0.200,-,0.760,0.152,2.553,71.752
'[09:22:46.700]',0.180,0.215,-,0.871,0.161,2.536,70.970
'[09:22:46.708]',0.235,0.230,-,0.925,0.169,2.504,70.433
'[09:22:46.716]',0.245,0.225,-,0.956,0.177,2.462,70.042
'[09:22:46.724]',0.255,0.225,-,0.975,0.184,2.413,69.847
'[09:22:46.732]',0.275,0.235,-,0.995,0.190,2.357,69.749
'[09:22:46.740]',0.285,0.240,-,1.021,0.196,2.299,69.554
'[09:22:46.748]',0.295,0.240,-,1.041,0.201,2.240,69.359
'[09:22:46.756]',0.320,0.250,-,1.060,0.206,2.182,69.114
'[09:22:46.764]',0.345,0.265,-,1.075,0.209,2.131,68.919
'[09:22:46.772]',0.365,0.265,-,1.095,0.213,2.087,68.724
'[09:22:46.780]',0.370,0.260,-,1.126,0.216,2.042,68.479
'[09:22:46.788]',0.390,0.260,-,1.150,0.219,1.998,68.284
'[09:22:46.796]',0.410,0.260,-,1.170,0.221,1.958,67.942
'[09:22:46.804]',0.445,0.275,-,1.186,0.223,1.924,67.551
'[09:22:46.812]',0.490,0.295,-,1.201,0.225,1.895,67.063
'[09:22:46.820]',0.545,0.315,-,1.220,0.227,1.876,66.526
'[09:22:46.828]',0.580,0.330,-,1.240,0.228,1.863,66.135
'[09:22:46.836]',0.605,0.340,-,1.245,0.229,1.856,65.744
'[09:22:46.844]',0.625,0.345,-,1.240,0.231,1.853,65.353
'[09:22:46.852]',0.635,0.360,-,1.220,0.232,1.855,65.012
'[09:22:46.860]',0.635,0.365,-,1.191,0.233,1.858,64.718
'[09:22:46.868]',0.620,0.370,-,1.155,0.235,1.861,64.865
'[09:22:46.876]',0.590,0.360,-,1.111,0.236,1.861,65.842
'[09:22:46.884]',0.545,0.350,-,1.060,0.238,1.857,68.821
'[09:22:46.892]',0.480,0.330,-,1.015,0.238,1.849,74.878
'[09:22:46.900]',0.415,0.315,-,0.975,0.239,1.836,84.842
'[09:22:46.908]',0.355,0.300,-,0.941,0.239,1.817,98.372
'[09:22:46.916]',0.305,0.280,-,0.910,0.239,1.794,112.879
'[09:22:46.924]',0.270,0.270,-,0.890,0.239,1.767,125.236
'[09:22:46.932]',0.250,0.265,-,0.871,0.239,1.738,133.344
'[09:22:46.940]',0.235,0.265,-,0.855,0.239,1.708,137.057
'[09:22:46.948]',0.225,0.260,-,0.850,0.239,1.676,137.301
'[09:22:46.956]',0.210,0.250,-,0.850,0.237,1.645,135.200
'[09:22:46.964]',0.200,0.240,-,0.850,0.236,1.620,131.049
'[09:22:46.972]',0.200,0.240,-,0.840,0.233,1.599,125.578
'[09:22:46.980]',0.200,0.245,-,0.840,0.231,1.574,119.033
'[09:22:46.988]',0.200,0.240,-,0.840,0.228,1.546,112.390
'[09:22:46.996]',0.200,0.240,-,0.835,0.226,1.493,105.992
'[09:22:47.004]',0.195,0.245,-,0.825,0.223,1.427,100.130
'[09:22:47.012]',0.190,0.235,-,0.820,0.221,1.385,94.855
'[09:22:47.020]',0.185,0.230,-,0.815,0.218,1.355,90.166
'[09:22:47.028]',0.185,0.230,-,0.810,0.215,1.331,85.917
'[09:22:47.036]',0.190,0.235,-,0.805,0.213,1.311,82.156
'[09:22:47.044]',0.195,0.240,-,0.805,0.210,1.291,78.981
'[09:22:47.052]',0.200,0.245,-,0.810,0.208,1.273,76.294
'[09:22:47.060]',0.215,0.255,-,0.815,0.207,1.257,74.097
'[09:22:47.068]',0.250,0.270,-,0.840,0.206,1.248,72.289
'[09:22:47.076]',0.280,0.285,-,0.871,0.206,1.242,71.117
'[09:22:47.084]',0.300,0.300,-,0.881,0.207,1.234,70.824
'[09:22:47.092]',0.310,0.300,-,0.881,0.209,1.221,71.361
'[09:22:47.100]',0.330,0.300,-,0.890,0.212,1.208,72.631
'[09:22:47.108]',0.355,0.305,-,0.895,0.215,1.196,74.243
'[09:22:47.116]',0.360,0.295,-,0.881,0.221,1.183,76.099
'[09:22:47.124]',0.290,0.260,-,0.850,0.226,1.170,78.248
'[09:22:47.132]',0.225,0.230,-,0.825,0.234,1.157,80.544
'[09:22:47.140]',0.185,0.225,-,0.805,0.241,1.149,82.840
'[09:22:47.148]',0.160,0.220,-,0.796,0.248,1.146,85.135
'[09:22:47.156]',0.150,0.210,-,0.791,0.256,1.156,86.845
'[09:22:47.164]',0.145,0.210,-,0.796,0.264,1.178,87.919
'[09:22:47.172]',0.160,0.225,-,0.791,0.271,1.211,88.310
'[09:22:47.180]',0.175,0.235,-,0.791,0.280,1.261,87.968
'[09:22:47.188]',0.180,0.240,-,0.796,0.289,1.332,87.187
'[09:22:47.196]',0.160,0.215,-,0.800,0.298,1.423,85.868
'[09:22:47.204]',0.095,0.165,-,0.810,0.307,1.529,84.256
'[09:22:47.212]',0.024,0.075,-,0.871,0.317,1.642,82.302
'[09:22:47.220]',0.155,0.035,-,0.956,0.326,1.757,80.300
'[09:22:47.228]',0.720,0.370,-,1.080,0.336,1.866,78.297
'[09:22:47.236]',1.200,0.900,-,1.090,0.345,1.965,76.343
'[09:22:47.244]',0.985,1.030,-,0.520,0.354,2.046,74.536
'[09:22:47.252]',0.465,0.705,-,0.190,0.362,2.109,73.071
'[09:22:47.260]',0.125,0.375,-,0.325,0.369,2.149,71.752
'[09:22:47.268]',0.040,0.220,-,0.600,0.377,2.168,70.677
'[09:22:47.276]',0.109,0.200,-,0.810,0.383,2.175,69.945
'[09:22:47.284]',0.190,0.215,-,0.920,0.390,2.168,69.310
'[09:22:47.292]',0.210,0.210,-,0.966,0.396,2.150,68.870
'[09:22:47.300]',0.225,0.210,-,0.990,0.403,2.122,68.528
'[09:22:47.308]',0.250,0.220,-,1.005,0.409,2.086,68.382
'[09:22:47.316]',0.270,0.230,-,1.031,0.414,2.044,68.235
'[09:22:47.324]',0.285,0.235,-,1.050,0.420,1.997,68.089
'[09:22:47.332]',0.300,0.240,-,1.075,0.425,1.948,68.040
'[09:22:47.340]',0.320,0.245,-,1.101,0.430,1.901,67.991
'[09:22:47.348]',0.345,0.260,-,1.121,0.436,1.854,67.844
'[09:22:47.356]',0.380,0.280,-,1.150,0.441,1.810,67.747
'[09:22:47.364]',0.400,0.290,-,1.175,0.446,1.776,67.600
'[09:22:47.372]',0.415,0.290,-,1.201,0.450,1.750,67.307
'[09:22:47.380]',0.445,0.295,-,1.225,0.455,1.727,66.965
'[09:22:47.388]',0.485,0.315,-,1.245,0.458,1.708,66.623
'[09:22:47.396]',0.530,0.335,-,1.271,0.462,1.694,66.233
'[09:22:47.404]',0.565,0.350,-,1.296,0.466,1.686,65.842
'[09:22:47.412]',0.590,0.355,-,1.315,0.469,1.683,65.549
'[09:22:47.420]',0.625,0.365,-,1.330,0.472,1.686,65.158
'[09:22:47.428]',0.645,0.385,-,1.310,0.475,1.694,64.816
'[09:22:47.436]',0.655,0.395,-,1.286,0.478,1.704,64.377
'[09:22:47.444]',0.650,0.405,-,1.255,0.481,1.712,64.035
'[09:22:47.452]',0.630,0.405,-,1.211,0.483,1.717,64.181
'[09:22:47.460]',0.600,0.395,-,1.155,0.486,1.723,65.549
'[09:22:47.468]',0.545,0.375,-,1.095,0.487,1.727,69.163
'[09:22:47.476]',0.485,0.355,-,1.036,0.489,1.728,76.490
'[09:22:47.484]',0.420,0.335,-,0.975,0.491,1.724,88.066
'[09:22:47.492]',0.355,0.310,-,0.935,0.492,1.716,102.670
'[09:22:47.500]',0.310,0.290,-,0.900,0.493,1.703,117.421
'[09:22:47.508]',0.285,0.280,-,0.876,0.494,1.685,129.290
'[09:22:47.516]',0.275,0.280,-,0.861,0.494,1.666,136.617
'[09:22:47.524]',0.260,0.280,-,0.855,0.495,1.643,139.499
'[09:22:47.532]',0.250,0.275,-,0.850,0.494,1.619,139.059
'[09:22:47.540]',0.245,0.270,-,0.850,0.494,1.594,136.177
'[09:22:47.548]',0.245,0.270,-,0.845,0.493,1.569,131.537
'[09:22:47.556]',0.245,0.270,-,0.840,0.492,1.543,125.578
'[09:22:47.564]',0.240,0.265,-,0.830,0.491,1.521,118.789
'[09:22:47.572]',0.235,0.265,-,0.825,0.490,1.502,112.048
'[09:22:47.580]',0.230,0.260,-,0.825,0.488,1.485,105.699
'[09:22:47.588]',0.220,0.255,-,0.820,0.486,1.468,100.033
'[09:22:47.596]',0.210,0.250,-,0.815,0.485,1.452,95.099
'[09:22:47.604]',0.200,0.240,-,0.810,0.485,1.436,90.752
'[09:22:47.612]',0.200,0.235,-,0.810,0.484,1.420,86.943
'[09:22:47.620]',0.200,0.240,-,0.805,0.484,1.406,83.670
'[09:22:47.628]',0.210,0.245,-,0.805,0.484,1.389,80.984
'[09:22:47.636]',0.225,0.255,-,0.800,0.485,1.373,78.688
'[09:22:47.644]',0.235,0.260,-,0.805,0.486,1.359,76.685
'[09:22:47.652]',0.255,0.270,-,0.830,0.487,1.346,74.976
'[09:22:47.660]',0.295,0.290,-,0.855,0.489,1.338,73.657
'[09:22:47.668]',0.315,0.300,-,0.871,0.492,1.332,73.071
'[09:22:47.676]',0.320,0.305,-,0.871,0.496,1.324,73.217
'[09:22:47.684]',0.345,0.305,-,0.885,0.501,1.313,74.048
'[09:22:47.692]',0.370,0.315,-,0.895,0.507,1.299,75.366
'[09:22:47.700]',0.375,0.300,-,0.876,0.514,1.285,76.881
'[09:22:47.708]',0.305,0.265,-,0.845,0.522,1.275,78.688
'[09:22:47.716]',0.245,0.240,-,0.815,0.530,1.265,80.690
'[09:22:47.724]',0.200,0.220,-,0.800,0.538,1.259,82.840
'[09:22:47.732]',0.170,0.205,-,0.791,0.545,1.260,84.989
'[09:22:47.740]',0.165,0.210,-,0.786,0.552,1.274,86.747
'[09:22:47.748]',0.170,0.215,-,0.786,0.559,1.304,87.919
'[09:22:47.756]',0.170,0.220,-,0.786,0.567,1.352,88.359
'[09:22:47.764]',0.165,0.215,-,0.791,0.576,1.407,88.164
'[09:22:47.772]',0.170,0.220,-,0.796,0.585,1.474,87.382
'[09:22:47.780]',0.150,0.200,-,0.796,0.595,1.563,86.112
'[09:22:47.788]',0.075,0.135,-,0.805,0.603,1.667,84.500
'[09:22:47.796]',0.015,0.040,-,0.876,0.612,1.779,82.595
'[09:22:47.804]',0.220,0.015,-,0.970,0.619,1.892,80.690
'[09:22:47.812]',0.855,0.490,-,1.090,0.626,2.001,78.688
'[09:22:47.820]',1.261,1.000,-,0.915,0.634,2.099,76.734
'[09:22:47.828]',0.920,1.065,-,0.360,0.641,2.179,74.976
'[09:22:47.836]',0.365,0.600,-,0.115,0.648,2.239,73.413
'[09:22:47.844]',0.065,0.290,-,0.355,0.655,2.280,72.094
'[09:22:47.852]',0.020,0.175,-,0.660,0.660,2.301,70.970
'[09:22:47.860]',0.120,0.170,-,0.855,0.666,2.306,70.189
'[09:22:47.868]',0.195,0.200,-,0.951,0.671,2.298,69.505
'[09:22:47.876]',0.230,0.210,-,0.985,0.676,2.282,68.968
'[09:22:47.884]',0.245,0.215,-,1.010,0.680,2.255,68.675
'[09:22:47.892]',0.255,0.215,-,1.031,0.684,2.222,68.431
'[09:22:47.900]',0.260,0.215,-,1.050,0.687,2.183,68.284
'[09:22:47.908]',0.275,0.220,-,1.075,0.691,2.141,68.089
'[09:22:47.916]',0.290,0.225,-,1.101,0.693,2.096,67.991
'[09:22:47.924]',0.315,0.235,-,1.121,0.696,2.050,67.796
'[09:22:47.932]',0.340,0.255,-,1.140,0.697,2.007,67.698
'[09:22:47.940]',0.365,0.275,-,1.160,0.699,1.966,67.600
'[09:22:47.948]',0.385,0.280,-,1.191,0.700,1.927,67.405
'[09:22:47.956]',0.405,0.280,-,1.220,0.702,1.891,67.161
'[09:22:47.964]',0.430,0.290,-,1.245,0.703,1.865,66.868
'[09:22:47.972]',0.460,0.300,-,1.276,0.705,1.846,66.477
'[09:22:47.980]',0.495,0.315,-,1.305,0.706,1.829,66.233
'[09:22:47.988]',0.535,0.325,-,1.330,0.708,1.817,65.940
'[09:22:47.996]',0.575,0.345,-,1.351,0.709,1.810,65.500
'[09:22:48.004]',0.605,0.360,-,1.351,0.711,1.808,65.060
'[09:22:48.012]',0.625,0.375,-,1.330,0.712,1.810,64.621
'[09:22:48.020]',0.635,0.380,-,1.305,0.713,1.814,64.035
'[09:22:48.028]',0.625,0.385,-,1.266,0.713,1.820,63.595
'[09:22:48.036]',0.605,0.385,-,1.216,0.714,1.825,63.790
'[09:22:48.044]',0.565,0.365,-,1.160,0.715,1.828,65.402
'[09:22:48.052]',0.510,0.350,-,1.090,0.715,1.828,69.749
'[09:22:48.060]',0.455,0.325,-,1.026,0.716,1.826,78.004
'[09:22:48.068]',0.390,0.305,-,0.970,0.717,1.821,90.410
'[09:22:48.076]',0.330,0.285,-,0.920,0.718,1.812,105.503
'[09:22:48.084]',0.290,0.275,-,0.885,0.719,1.800,120.156
'[09:22:48.092]',0.255,0.260,-,0.855,0.720,1.782,131.439
'[09:22:48.100]',0.225,0.240,-,0.850,0.721,1.761,137.936
'[09:22:48.108]',0.210,0.235,-,0.840,0.722,1.738,140.036
'[09:22:48.116]',0.210,0.235,-,0.840,0.723,1.712,138.913
'[09:22:48.124]',0.210,0.235,-,0.835,0.723,1.683,135.542
'[09:22:48.132]',0.210,0.240,-,0.835,0.723,1.653,130.414
'[09:22:48.140]',0.215,0.250,-,0.835,0.722,1.624,124.162
'[09:22:48.148]',0.215,0.245,-,0.835,0.722,1.597,117.324
'[09:22:48.156]',0.215,0.240,-,0.830,0.720,1.574,110.534
'[09:22:48.164]',0.210,0.235,-,0.820,0.719,1.555,104.380
'[09:22:48.172]',0.210,0.235,-,0.815,0.718,1.540,98.860
'[09:22:48.180]',0.205,0.235,-,0.810,0.716,1.522,94.074
'[09:22:48.188]',0.210,0.235,-,0.805,0.714,1.503,89.873
'[09:22:48.196]',0.210,0.235,-,0.800,0.712,1.484,86.308
'[09:22:48.204]',0.200,0.235,-,0.796,0.710,1.466,83.377
'[09:22:48.212]',0.195,0.230,-,0.800,0.709,1.451,80.886
'[09:22:48.220]',0.225,0.240,-,0.810,0.707,1.437,78.737
'[09:22:48.228]',0.270,0.275,-,0.835,0.706,1.423,76.783
'[09:22:48.236]',0.295,0.290,-,0.855,0.705,1.410,74.976
'[09:22:48.244]',0.300,0.290,-,0.866,0.705,1.396,73.608
'[09:22:48.252]',0.320,0.300,-,0.866,0.705,1.380,72.973
'[09:22:48.260]',0.365,0.320,-,0.876,0.706,1.367,73.120
'[09:22:48.268]',0.385,0.330,-,0.876,0.707,1.355,73.803
'[09:22:48.276]',0.335,0.290,-,0.845,0.708,1.341,74.976
'[09:22:48.284]',0.270,0.255,-,0.810,0.709,1.327,76.343
'[09:22:48.292]',0.220,0.235,-,0.796,0.710,1.315,78.004
'[09:22:48.300]',0.185,0.220,-,0.786,0.713,1.304,79.860
'[09:22:48.308]',0.165,0.215,-,0.775,0.716,1.298,81.814
'[09:22:48.316]',0.160,0.215,-,0.775,0.720,1.302,83.719
'[09:22:48.324]',0.165,0.220,-,0.775,0.724,1.318,85.379
'[09:22:48.332]',0.175,0.230,-,0.775,0.729,1.349,86.503
'[09:22:48.340]',0.185,0.235,-,0.781,0.734,1.398,86.991
'[09:22:48.348]',0.175,0.220,-,0.791,0.739,1.467,86.796
'[09:22:48.356]',0.125,0.180,-,0.791,0.744,1.555,86.063
'[09:22:48.364]',0.050,0.115,-,0.825,0.748,1.642,84.793
'[09:22:48.372]',0.030,0.035,-,0.910,0.752,1.731,83.182
'[09:22:48.380]',0.440,0.190,-,1.005,0.756,1.837,81.374
'[09:22:48.388]',1.070,0.715,-,1.050,0.759,1.948,79.372
'[09:22:48.396]',1.220,1.061,-,0.650,0.762,2.053,77.418
'[09:22:48.404]',0.670,0.855,-,0.175,0.765,2.145,75.611
'[09:22:48.412]',0.215,0.465,-,0.115,0.768,2.220,73.852
'[09:22:48.420]',0.030,0.235,-,0.470,0.771,2.276,72.387
'[09:22:48.428]',0.065,0.190,-,0.725,0.773,2.312,71.068
'[09:22:48.436]',0.165,0.200,-,0.876,0.775,2.329,69.945
'[09:22:48.444]',0.215,0.210,-,0.946,0.777,2.331,69.066
'[09:22:48.452]',0.235,0.210,-,0.980,0.780,2.319,68.431
'[09:22:48.460]',0.255,0.215,-,1.005,0.781,2.298,67.991
'[09:22:48.468]',0.265,0.220,-,1.021,0.782,2.273,67.747
'[09:22:48.476]',0.280,0.225,-,1.046,0.783,2.239,67.503
'[09:22:48.484]',0.300,0.235,-,1.065,0.784,2.200,67.307
'[09:22:48.492]',0.325,0.250,-,1.085,0.784,2.159,67.112
'[09:22:48.500]',0.350,0.260,-,1.111,0.785,2.117,66.916
'[09:22:48.508]',0.370,0.270,-,1.131,0.785,2.075,66.819
'[09:22:48.516]',0.385,0.275,-,1.160,0.785,2.034,66.672
'[09:22:48.524]',0.410,0.280,-,1.186,0.785,1.994,66.526
'[09:22:48.532]',0.435,0.290,-,1.211,0.784,1.955,66.281
'[09:22:48.540]',0.470,0.300,-,1.240,0.784,1.919,65.988
'[09:22:48.548]',0.505,0.310,-,1.266,0.783,1.889,65.695
'[09:22:48.556]',0.540,0.320,-,1.296,0.782,1.864,65.305
'[09:22:48.564]',0.575,0.340,-,1.315,0.781,1.846,64.914
'[09:22:48.572]',0.605,0.345,-,1.330,0.779,1.835,64.572
'[09:22:48.580]',0.625,0.350,-,1.325,0.778,1.828,64.230
'[09:22:48.588]',0.630,0.360,-,1.305,0.775,1.827,63.790
'[09:22:48.596]',0.630,0.360,-,1.281,0.774,1.831,63.448
'[09:22:48.604]',0.620,0.365,-,1.235,0.771,1.837,63.253
'[09:22:48.612]',0.595,0.360,-,1.181,0.769,1.843,63.790
'[09:22:48.620]',0.545,0.350,-,1.116,0.766,1.846,65.940
'[09:22:48.628]',0.490,0.335,-,1.055,0.763,1.847,70.922
'[09:22:48.636]',0.435,0.325,-,0.995,0.760,1.846,79.811
'[09:22:48.644]',0.380,0.305,-,0.946,0.757,1.842,92.560
'[09:22:48.652]',0.320,0.280,-,0.900,0.753,1.835,107.310
'[09:22:48.660]',0.275,0.260,-,0.871,0.749,1.826,120.987
'[09:22:48.668]',0.245,0.250,-,0.850,0.744,1.814,130.951
'[09:22:48.676]',0.235,0.240,-,0.840,0.739,1.796,136.324
'[09:22:48.684]',0.230,0.240,-,0.835,0.733,1.774,137.740
'[09:22:48.692]',0.235,0.245,-,0.835,0.728,1.749,136.324
'[09:22:48.700]',0.225,0.240,-,0.835,0.723,1.721,132.856
'[09:22:48.708]',0.215,0.230,-,0.835,0.717,1.692,127.727
'[09:22:48.716]',0.200,0.220,-,0.830,0.711,1.662,121.426
'[09:22:48.724]',0.195,0.220,-,0.825,0.705,1.632,114.637
'[09:22:48.732]',0.195,0.220,-,0.820,0.699,1.605,107.994
'[09:22:48.740]',0.200,0.220,-,0.815,0.692,1.579,101.889
'[09:22:48.748]',0.210,0.230,-,0.810,0.686,1.553,96.467
'[09:22:48.756]',0.205,0.230,-,0.810,0.679,1.531,91.729
'[09:22:48.764]',0.205,0.230,-,0.805,0.673,1.514,87.529
'[09:22:48.772]',0.215,0.240,-,0.796,0.667,1.500,83.914
'[09:22:48.780]',0.225,0.245,-,0.796,0.662,1.486,80.788
'[09:22:48.788]',0.240,0.255,-,0.805,0.657,1.472,78.199
'[09:22:48.796]',0.275,0.270,-,0.830,0.653,1.458,75.904
'[09:22:48.804]',0.300,0.290,-,0.850,0.650,1.444,73.852
'[09:22:48.812]',0.310,0.295,-,0.861,0.647,1.428,72.094
'[09:22:48.820]',0.335,0.300,-,0.861,0.645,1.413,71.068
'[09:22:48.828]',0.375,0.320,-,0.876,0.645,1.396,70.873
'[09:22:48.836]',0.390,0.325,-,0.876,0.644,1.379,71.557
'[09:22:48.844]',0.345,0.290,-,0.850,0.645,1.363,72.680
'[09:22:48.852]',0.275,0.255,-,0.810,0.645,1.347,74.194
'[09:22:48.860]',0.225,0.240,-,0.791,0.647,1.337,75.855
'[09:22:48.868]',0.200,0.235,-,0.781,0.648,1.330,77.809
'[09:22:48.876]',0.190,0.235,-,0.770,0.651,1.325,80.007
'[09:22:48.884]',0.185,0.230,-,0.770,0.654,1.322,82.156
'[09:22:48.892]',0.180,0.225,-,0.781,0.658,1.326,84.256
'[09:22:48.900]',0.185,0.230,-,0.781,0.663,1.340,85.819
'[09:22:48.908]',0.190,0.235,-,0.781,0.667,1.371,86.698
'[09:22:48.916]',0.195,0.230,-,0.786,0.672,1.421,86.845
'[09:22:48.924]',0.160,0.200,-,0.786,0.676,1.490,86.308
'[09:22:48.932]',0.090,0.135,-,0.825,0.680,1.577,85.233
'[09:22:48.940]',0.060,0.050,-,0.915,0.685,1.676,83.719
'[09:22:48.948]',0.430,0.180,-,1.010,0.690,1.785,81.912
'[09:22:48.956]',1.041,0.680,-,1.046,0.695,1.895,80.007
'[09:22:48.964]',1.196,1.035,-,0.660,0.700,1.990,78.053
'[09:22:48.972]',0.695,0.865,-,0.185,0.705,2.071,76.099
'[09:22:48.980]',0.245,0.485,-,0.110,0.710,2.152,74.292
'[09:22:48.988]',0.040,0.245,-,0.445,0.714,2.221,72.631
'[09:22:48.996]',0.035,0.185,-,0.711,0.719,2.273,71.166
'[09:22:49.004]',0.170,0.205,-,0.871,0.723,2.307,69.994
'[09:22:49.012]',0.230,0.220,-,0.946,0.727,2.324,69.114
'[09:22:49.020]',0.250,0.220,-,0.980,0.730,2.325,68.382
'[09:22:49.028]',0.260,0.215,-,1.005,0.733,2.312,67.942
'[09:22:49.036]',0.280,0.225,-,1.021,0.736,2.289,67.551
'[09:22:49.044]',0.305,0.240,-,1.041,0.739,2.350,67.307
'[09:22:49.052]',0.320,0.250,-,1.060,0.742,2.447,67.063
'[09:22:49.060]',0.325,0.250,-,1.085,0.744,2.472,66.868
'[09:22:49.068]',0.340,0.250,-,1.111,0.747,2.463,66.672
'[09:22:49.076]',0.360,0.255,-,1.135,0.749,2.429,66.623
'[09:22:49.084]',0.390,0.270,-,1.155,0.751,2.382,66.477
'[09:22:49.092]',0.420,0.285,-,1.181,0.753,2.333,66.379
'[09:22:49.100]',0.450,0.300,-,1.206,0.755,2.284,66.184
'[09:22:49.108]',0.475,0.300,-,1.240,0.757,2.238,65.842
'[09:22:49.116]',0.510,0.310,-,1.266,0.759,2.195,65.549
'[09:22:49.124]',0.545,0.320,-,1.296,0.761,2.160,65.256
'[09:22:49.132]',0.585,0.335,-,1.315,0.762,2.132,64.914
'[09:22:49.140]',0.610,0.345,-,1.325,0.763,2.109,64.621
'[09:22:49.148]',0.625,0.350,-,1.330,0.763,2.096,64.279
'[09:22:49.156]',0.635,0.355,-,1.305,0.764,2.089,63.839
'[09:22:49.164]',0.640,0.370,-,1.271,0.764,2.087,63.497
'[09:22:49.172]',0.630,0.375,-,1.230,0.764,2.090,63.302
'[09:22:49.180]',0.605,0.370,-,1.181,0.764,2.097,63.693
'[09:22:49.188]',0.560,0.355,-,1.121,0.764,2.106,65.549
'[09:22:49.196]',0.500,0.340,-,1.055,0.764,2.114,69.994
'[09:22:49.204]',0.430,0.320,-,1.005,0.764,2.120,78.297
'[09:22:49.212]',0.370,0.295,-,0.951,0.763,2.123,90.557
'[09:22:49.220]',0.315,0.280,-,0.910,0.763,2.121,105.113
'[09:22:49.228]',0.270,0.260,-,0.876,0.761,2.113,118.984
'[09:22:49.236]',0.240,0.250,-,0.861,0.760,2.101,129.290
'[09:22:49.244]',0.220,0.240,-,0.855,0.758,2.082,135.005
'[09:22:49.252]',0.215,0.235,-,0.850,0.755,2.058,136.617
'[09:22:49.260]',0.215,0.245,-,0.840,0.752,2.033,135.347
'[09:22:49.268]',0.220,0.250,-,0.840,0.748,2.008,131.977
'[09:22:49.276]',0.220,0.250,-,0.840,0.743,1.977,127.044
'[09:22:49.284]',0.215,0.240,-,0.835,0.738,1.941,120.889
'[09:22:49.292]',0.210,0.235,-,0.835,0.731,1.905,114.051
'[09:22:49.300]',0.210,0.235,-,0.825,0.724,1.873,107.359
'[09:22:49.308]',0.215,0.240,-,0.815,0.717,1.845,101.254
'[09:22:49.316]',0.215,0.240,-,0.810,0.709,1.816,95.734
'[09:22:49.324]',0.215,0.245,-,0.810,0.702,1.790,90.997
'[09:22:49.332]',0.210,0.240,-,0.805,0.696,1.763,86.747
'[09:22:49.340]',0.210,0.240,-,0.810,0.689,1.734,82.986
'[09:22:49.348]',0.235,0.250,-,0.825,0.683,1.706,79.811
'[09:22:49.356]',0.275,0.270,-,0.845,0.677,1.686,77.125
'[09:22:49.364]',0.295,0.285,-,0.861,0.672,1.672,74.780
'[09:22:49.372]',0.300,0.285,-,0.866,0.667,1.654,72.778
'[09:22:49.380]',0.320,0.285,-,0.876,0.661,1.637,71.312
'[09:22:49.388]',0.360,0.300,-,0.890,0.657,1.621,70.482
'[09:22:49.396]',0.365,0.305,-,0.881,0.654,1.605,70.531
'[09:22:49.404]',0.310,0.270,-,0.850,0.651,1.588,71.312
'[09:22:49.412]',0.245,0.245,-,0.815,0.649,1.572,72.631
'[09:22:49.420]',0.200,0.235,-,0.791,0.648,1.556,74.243
'[09:22:49.428]',0.170,0.220,-,0.781,0.648,1.539,76.099
'[09:22:49.436]',0.150,0.215,-,0.775,0.650,1.522,78.102
'[09:22:49.444]',0.145,0.210,-,0.775,0.652,1.508,80.349
'[09:22:49.452]',0.145,0.210,-,0.781,0.655,1.500,82.595
'[09:22:49.460]',0.150,0.220,-,0.781,0.659,1.500,84.549
'[09:22:49.468]',0.155,0.220,-,0.786,0.663,1.513,86.063
'[09:22:49.476]',0.140,0.205,-,0.791,0.667,1.544,86.796
'[09:22:49.484]',0.080,0.160,-,0.796,0.670,1.597,86.845
'[09:22:49.492]',0.010,0.080,-,0.861,0.674,1.674,86.259
'[09:22:49.500]',0.075,0.020,-,0.956,0.677,1.775,85.184
'[09:22:49.508]',0.535,0.250,-,1.046,0.680,1.895,83.670
'[09:22:49.516]',1.095,0.780,-,1.060,0.683,2.027,81.912
'[09:22:49.524]',1.155,1.025,-,0.525,0.686,2.165,80.007
'[09:22:49.532]',0.525,0.765,-,0.124,0.688,2.302,78.004
'[09:22:49.540]',0.135,0.400,-,0.119,0.691,2.428,76.050
'[09:22:49.548]',-0.005,0.205,-,0.515,0.693,2.536,74.243
'[09:22:49.556]',0.050,0.170,-,0.755,0.695,2.613,72.631
'[09:22:49.564]',0.140,0.185,-,0.890,0.696,2.665,71.166
'[09:22:49.572]',0.190,0.200,-,0.956,0.697,2.704,70.042
'[09:22:49.580]',0.220,0.205,-,0.985,0.698,2.726,69.163
'[09:22:49.588]',0.235,0.215,-,1.010,0.699,2.729,68.528
'[09:22:49.596]',0.250,0.215,-,1.031,0.699,2.714,68.040
